Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0042    99.8820     0.3927    92.9000    88.9120
  86     0.1000     0.0034    99.8880     0.3939    93.0900    88.8520
  87     0.1000     0.0033    99.8900     0.3776    93.2600    89.0723
  88     0.1000     0.0041    99.8740     0.3948    93.0500    88.8894
  89     0.1000     0.0029    99.9260     0.3726    93.5500    88.8373
  90     0.1000     0.0040    99.8820     0.4212    92.7900    89.0036
  91     0.1000     0.0089    99.6800     0.4691    91.7000    89.1271
  92     0.1000     0.0058    99.8040     0.4090    93.0500    89.0417
  93     0.1000     0.0055    99.8160     0.5177    91.8900    88.7988
  94     0.1000     0.0050    99.8160     0.4315    92.5400    88.8944
  95     0.1000     0.0059    99.8300     0.8865    88.2100    88.9119
  96     0.1000     0.0053    99.8100     0.3925    92.8800    88.8780
  97     0.1000     0.0056    99.8120     0.4058    92.7300    88.7454
  98     0.1000     0.0073    99.7400     0.4036    92.8400    88.7231
  99     0.1000     0.0052    99.8560     0.3982    92.9700    88.7048
 100     0.1000     0.0046    99.8760     0.4036    93.0400    88.7550
 101     0.0988     0.0035    99.8900     0.4008    93.2900    88.8034
 102     0.0975     0.0026    99.9260     0.3809    93.4300    88.7350
 103     0.0963     0.0026    99.9200     0.4078    92.8000    88.7627
 104     0.0950     0.0038    99.8820     0.4574    92.4900    88.7252
 105     0.0938     0.0022    99.9400     0.3922    93.0200    88.7508
 106     0.0926     0.0016    99.9580     0.3769    93.6000    88.8209
 107     0.0913     0.0016    99.9480     0.3913    93.4000    88.8039
 108     0.0901     0.0013    99.9720     0.3817    93.7100    88.8764
 109     0.0889     0.0014    99.9640     0.3899    93.5200    88.9033
 110     0.0876     0.0019    99.9300     0.4114    93.2300    89.0409
 111     0.0864     0.0012    99.9620     0.3927    93.7900    88.7695
 112     0.0852     0.0010    99.9760     0.3787    93.7600    88.6747
 113     0.0839     0.0007    99.9880     0.3788    93.9900    88.7987
 114     0.0827     0.0009    99.9760     0.3805    93.9700    88.8393
 115     0.0814     0.0006    99.9920     0.3822    93.9200    88.8595
 116     0.0802     0.0006    99.9900     0.3853    93.6800    88.7878
 117     0.0790     0.0006    99.9880     0.3786    93.8200    88.9624
 118     0.0777     0.0007    99.9880     0.3847    93.6800    88.8789
 119     0.0765     0.0005    99.9920     0.3781    93.8300    88.9158
 120     0.0753     0.0003    99.9960     0.3691    93.8600    88.8858
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0003    99.9960     0.3677    93.9800    88.8685
 122     0.0728     0.0002   100.0000     0.3668    94.0100    88.8710
 123     0.0715     0.0003    99.9960     0.3630    94.0600    88.7689
 124     0.0703     0.0003    99.9980     0.3702    93.9000    88.8483
 125     0.0691     0.0002   100.0000     0.3700    94.0500    88.8226
 126     0.0678     0.0002   100.0000     0.3601    94.0200    88.7807
 127     0.0666     0.0002   100.0000     0.3631    94.0400    88.7849
 128     0.0654     0.0001   100.0000     0.3681    94.0200    88.8919
 129     0.0641     0.0002    99.9980     0.3684    94.1900    88.7461
 130     0.0629     0.0002   100.0000     0.3692    94.0300    88.7435
 131     0.0616     0.0002    99.9960     0.3623    94.0400    88.7217
 132     0.0604     0.0001   100.0000     0.3619    94.1000    88.7897
 133     0.0592     0.0001   100.0000     0.3719    94.1500    88.7908
 134     0.0579     0.0001   100.0000     0.3698    94.1100    88.8146
 135     0.0567     0.0001   100.0000     0.3691    94.0900    88.9062
 136     0.0554     0.0001    99.9980     0.3702    94.1000    88.8965
 137     0.0542     0.0001    99.9980     0.3679    94.0700    88.9015
 138     0.0530     0.0001    99.9980     0.3733    94.0300    88.8343
 139     0.0517     0.0001    99.9980     0.3647    94.1000    88.8764
 140     0.0505     0.0001   100.0000     0.3622    94.0100    88.7796
 141     0.0493     0.0001   100.0000     0.3682    94.0800    88.8078
 142     0.0480     0.0001   100.0000     0.3666    94.1600    88.7778
 143     0.0468     0.0001   100.0000     0.3635    94.1900    88.8041
 144     0.0456     0.0001    99.9980     0.3681    94.1100    88.8140
 145     0.0443     0.0001   100.0000     0.3656    94.1800    88.8897
 146     0.0431     0.0001   100.0000     0.3694    94.1300    88.8209
 147     0.0418     0.0001   100.0000     0.3629    94.1600    88.7838
 148     0.0406     0.0001   100.0000     0.3574    94.1700    88.8295
 149     0.0394     0.0001   100.0000     0.3675    94.1300    88.7617
 150     0.0381     0.0001   100.0000     0.3637    94.2300    88.8824
 151     0.0369     0.0001   100.0000     0.3596    94.2100    88.8708
 152     0.0357     0.0001   100.0000     0.3678    94.1400    88.9343
 153     0.0344     0.0001    99.9980     0.3660    94.3000    89.0405
 154     0.0332     0.0001    99.9980     0.3651    94.2400    88.8720
 155     0.0319     0.0001    99.9980     0.3671    94.1800    89.0007
 156     0.0307     0.0001    99.9980     0.3672    94.2400    88.8191
 157     0.0295     0.0001   100.0000     0.3613    94.2600    88.8944
 158     0.0282     0.0001   100.0000     0.3671    94.0900    88.9173
 159     0.0270     0.0001   100.0000     0.3660    94.2700    88.8901
 160     0.0257     0.0001    99.9980     0.3625    94.2200    88.9526
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0001    99.9980     0.3717    94.1600    89.0272
 162     0.0233     0.0001   100.0000     0.3634    94.1400    88.9383
 163     0.0220     0.0001   100.0000     0.3629    94.0500    88.9459
 164     0.0208     0.0001    99.9980     0.3601    94.0900    88.9266
 165     0.0196     0.0001   100.0000     0.3644    94.1900    88.9024
 166     0.0183     0.0001   100.0000     0.3617    94.1500    88.9406
 167     0.0171     0.0001   100.0000     0.3635    94.1200    88.9747
 168     0.0159     0.0001   100.0000     0.3620    94.1400    88.9370
 169     0.0146     0.0001   100.0000     0.3655    94.1800    89.0491
 170     0.0134     0.0001   100.0000     0.3612    94.2100    89.6031
 171     0.0121     0.0001   100.0000     0.3578    94.2300    88.9763
 172     0.0109     0.0001   100.0000     0.3581    94.2000    89.0487
 173     0.0097     0.0001   100.0000     0.3646    94.2300    89.1062
 174     0.0084     0.0001   100.0000     0.3595    94.2700    88.9931
 175     0.0072     0.0001   100.0000     0.3586    94.1700    88.9534
 176     0.0060     0.0001   100.0000     0.3614    94.1600    88.9298
 177     0.0047     0.0001   100.0000     0.3631    94.2100    89.0801
 178     0.0035     0.0001   100.0000     0.3656    94.1600    89.0377
 179     0.0022     0.0001   100.0000     0.3630    94.1900    89.0126
 180     0.0010     0.0001   100.0000     0.3578    94.2000    89.0587
 181     0.0010     0.0001    99.9980     0.3606    94.2000    89.0841
 182     0.0010     0.0001   100.0000     0.3580    94.2300    88.9781
 183     0.0010     0.0001   100.0000     0.3603    94.2500    89.0614
 184     0.0010     0.0001    99.9980     0.3636    94.1600    88.8876
 185     0.0010     0.0001   100.0000     0.3616    94.1800    88.7840
 186     0.0010     0.0001   100.0000     0.3649    94.2700    88.8517
 187     0.0010     0.0001   100.0000     0.3614    94.2600    88.7904
 188     0.0010     0.0001    99.9980     0.3625    94.1900    88.8269
 189     0.0010     0.0001   100.0000     0.3597    94.1900    88.6797
 190     0.0010     0.0001   100.0000     0.3612    94.2200    88.8543
 191     0.0010     0.0001   100.0000     0.3590    94.2200    88.8091
 192     0.0010     0.0001   100.0000     0.3591    94.1800    88.8243
 193     0.0010     0.0001   100.0000     0.3637    94.0800    88.7630
 194     0.0010     0.0001   100.0000     0.3661    94.2100    88.8037
 195     0.0010     0.0001   100.0000     0.3654    94.2300    88.8186
 196     0.0010     0.0001   100.0000     0.3581    94.1100    88.8290
 197     0.0010     0.0001   100.0000     0.3587    94.2700    88.8779
 198     0.0010     0.0001   100.0000     0.3660    94.2500    88.8271
 199     0.0010     0.0001   100.0000     0.3604    94.1600    88.8837
 200     0.0010     0.0001   100.0000     0.3630    94.2700    88.8790
