Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0137    99.6560     1.8213    72.1900   143.8317
  86     0.1000     0.0154    99.6160     1.5920    74.3500   143.8697
  87     0.1000     0.0188    99.4660     1.6315    73.9100   143.7724
  88     0.1000     0.0152    99.5980     1.7658    72.5100   143.7470
  89     0.1000     0.0140    99.6180     1.7105    72.2000   143.7608
  90     0.1000     0.0136    99.6640     1.7052    72.5500   143.7805
  91     0.1000     0.0138    99.6040     1.6404    74.2600   143.8576
  92     0.1000     0.0118    99.6900     1.6936    72.9500   143.7962
  93     0.1000     0.0081    99.8100     1.6127    73.9800   143.7743
  94     0.1000     0.0121    99.6780     1.6629    73.8000   143.8294
  95     0.1000     0.0132    99.6160     1.6628    73.3100   143.7326
  96     0.1000     0.0094    99.7660     1.8168    71.8400   143.7631
  97     0.1000     0.0103    99.7320     1.7430    73.2400   143.7933
  98     0.1000     0.0122    99.6660     1.6211    74.0800   143.7450
  99     0.1000     0.0147    99.5760     1.7324    73.5700   143.8821
 100     0.1000     0.0107    99.7260     1.6840    74.0400   143.7518
 101     0.0988     0.0106    99.7140     1.6995    73.9700   143.7985
 102     0.0975     0.0114    99.6860     1.6636    74.1100   143.7776
 103     0.0963     0.0065    99.8360     1.7035    73.8000   143.7694
 104     0.0950     0.0073    99.8040     1.6532    74.1900   143.7527
 105     0.0938     0.0067    99.8380     1.5470    75.1000   143.8802
 106     0.0926     0.0033    99.9200     1.5650    75.0900   143.8418
 107     0.0913     0.0033    99.9200     1.5554    75.3300   143.7961
 108     0.0901     0.0023    99.9500     1.5458    75.4600   143.7656
 109     0.0889     0.0025    99.9480     1.5659    75.7800   143.7905
 110     0.0876     0.0019    99.9520     1.5817    75.5900   143.8593
 111     0.0864     0.0018    99.9600     1.5491    75.8500   143.8761
 112     0.0852     0.0014    99.9680     1.5859    75.6900   143.7721
 113     0.0839     0.0013    99.9680     1.5737    76.0400   143.7798
 114     0.0827     0.0016    99.9640     1.5518    75.9700   143.7585
 115     0.0814     0.0012    99.9700     1.5393    76.1700   143.8743
 116     0.0802     0.0011    99.9700     1.5435    76.0800   143.8000
 117     0.0790     0.0011    99.9720     1.5504    76.0100   143.8137
 118     0.0777     0.0010    99.9640     1.5583    76.3000   143.7695
 119     0.0765     0.0011    99.9700     1.5239    76.1600   143.7973
 120     0.0753     0.0010    99.9700     1.5264    76.1800   143.7827
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0008    99.9820     1.5388    76.4500   143.7593
 122     0.0728     0.0008    99.9720     1.5303    76.4100   143.8516
 123     0.0715     0.0008    99.9720     1.5387    76.2700   143.8011
 124     0.0703     0.0008    99.9760     1.5386    76.2600   143.8115
 125     0.0691     0.0007    99.9780     1.5365    76.3400   143.7612
 126     0.0678     0.0008    99.9760     1.5394    76.3000   143.7602
 127     0.0666     0.0007    99.9780     1.5355    76.1800   143.7773
 128     0.0654     0.0008    99.9760     1.5382    76.1000   143.8049
 129     0.0641     0.0010    99.9720     1.5329    76.1800   143.7668
 130     0.0629     0.0008    99.9740     1.5381    76.0400   143.8125
 131     0.0616     0.0007    99.9720     1.5306    76.0900   143.8298
 132     0.0604     0.0007    99.9740     1.5389    76.1100   143.7923
 133     0.0592     0.0006    99.9820     1.5368    76.2700   143.8130
 134     0.0579     0.0007    99.9800     1.5367    76.2400   143.7893
 135     0.0567     0.0006    99.9780     1.5247    76.4100   143.8457
 136     0.0554     0.0006    99.9780     1.5263    76.6400   143.7818
 137     0.0542     0.0006    99.9740     1.5243    76.4700   143.7981
 138     0.0530     0.0006    99.9800     1.5204    76.5700   143.8307
 139     0.0517     0.0006    99.9800     1.5302    76.4300   143.8676
 140     0.0505     0.0006    99.9760     1.5173    76.6000   143.7610
 141     0.0493     0.0006    99.9780     1.5429    76.2300   143.7916
 142     0.0480     0.0006    99.9760     1.5297    76.5600   143.8572
 143     0.0468     0.0006    99.9680     1.5278    76.4200   143.8380
 144     0.0456     0.0006    99.9800     1.5297    76.5700   143.7929
 145     0.0443     0.0006    99.9760     1.5277    76.5600   143.9172
 146     0.0431     0.0006    99.9760     1.5266    76.3000   143.8149
 147     0.0418     0.0006    99.9740     1.5406    76.2400   143.8119
 148     0.0406     0.0005    99.9780     1.5239    76.6100   143.7583
 149     0.0394     0.0006    99.9680     1.5347    76.4700   143.8110
 150     0.0381     0.0005    99.9780     1.5285    76.6300   143.7793
 151     0.0369     0.0005    99.9800     1.5197    76.6100   143.7805
 152     0.0357     0.0005    99.9760     1.5230    76.6900   143.8023
 153     0.0344     0.0006    99.9740     1.5297    76.4400   143.8441
 154     0.0332     0.0005    99.9720     1.5393    76.8900   143.7653
 155     0.0319     0.0005    99.9780     1.5203    76.8100   143.7885
 156     0.0307     0.0005    99.9800     1.5226    76.6900   143.7769
 157     0.0295     0.0005    99.9780     1.5271    76.6600   143.8061
 158     0.0282     0.0005    99.9800     1.5296    76.5500   143.8155
 159     0.0270     0.0005    99.9760     1.5195    76.6200   143.7972
 160     0.0257     0.0005    99.9820     1.5326    76.5100   143.7940
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0005    99.9840     1.5281    76.5600   143.9031
 162     0.0233     0.0004    99.9840     1.5250    76.6300   143.7987
 163     0.0220     0.0005    99.9720     1.5150    76.6300   143.8067
 164     0.0208     0.0005    99.9780     1.5298    76.5800   143.7682
 165     0.0196     0.0005    99.9760     1.5205    76.5900   143.8076
 166     0.0183     0.0005    99.9820     1.5280    76.5400   143.8094
 167     0.0171     0.0005    99.9760     1.5224    76.5600   143.7855
 168     0.0159     0.0005    99.9740     1.5141    76.7600   143.7618
 169     0.0146     0.0005    99.9820     1.5103    76.6600   143.7815
 170     0.0134     0.0005    99.9820     1.5197    76.5200   143.7512
 171     0.0121     0.0004    99.9780     1.5353    76.6100   143.7315
 172     0.0109     0.0005    99.9740     1.5294    76.5400   143.8136
 173     0.0097     0.0005    99.9880     1.5286    76.5900   143.8092
 174     0.0084     0.0005    99.9800     1.5153    76.8000   143.8227
 175     0.0072     0.0005    99.9740     1.5256    76.5500   143.7983
 176     0.0060     0.0005    99.9780     1.5224    76.6500   143.7959
 177     0.0047     0.0004    99.9840     1.5230    76.6200   143.7515
 178     0.0035     0.0004    99.9860     1.5211    76.7300   143.7696
 179     0.0022     0.0004    99.9840     1.5286    76.4400   143.8172
 180     0.0010     0.0005    99.9700     1.5231    76.6000   143.7469
 181     0.0010     0.0005    99.9800     1.5237    76.6400   143.8211
 182     0.0010     0.0004    99.9860     1.5216    76.5900   143.7614
 183     0.0010     0.0004    99.9880     1.5097    76.6100   143.7980
 184     0.0010     0.0005    99.9800     1.5103    76.5800   143.7744
 185     0.0010     0.0004    99.9880     1.5336    76.5200   143.8581
 186     0.0010     0.0005    99.9720     1.5193    76.6700   143.8389
 187     0.0010     0.0005    99.9800     1.5258    76.5800   143.7573
 188     0.0010     0.0004    99.9880     1.5200    76.6500   143.7923
 189     0.0010     0.0005    99.9740     1.5269    76.5200   143.7993
 190     0.0010     0.0005    99.9760     1.5180    76.5400   143.7506
 191     0.0010     0.0004    99.9820     1.5462    76.4400   143.7759
 192     0.0010     0.0004    99.9800     1.5146    76.7300   143.8958
 193     0.0010     0.0005    99.9800     1.5327    76.5300   143.8222
 194     0.0010     0.0004    99.9840     1.5210    76.4400   143.7818
 195     0.0010     0.0004    99.9860     1.5201    76.5400   143.7679
 196     0.0010     0.0004    99.9800     1.5302    76.5300   143.8497
 197     0.0010     0.0004    99.9860     1.5304    76.6200   143.7805
 198     0.0010     0.0005    99.9800     1.5235    76.5600   143.7776
 199     0.0010     0.0004    99.9800     1.5344    76.7100   143.7794
 200     0.0010     0.0004    99.9860     1.5276    76.3100   143.7874
