Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0050    99.8560     0.3653    93.4700    89.2571
  86     0.1000     0.0081    99.7400     0.5102    91.1300    89.3855
  87     0.1000     0.0069    99.7720     0.3745    93.1100    89.2512
  88     0.1000     0.0048    99.8660     0.3982    92.9800    89.2241
  89     0.1000     0.0038    99.8880     0.4233    92.9100    89.2202
  90     0.1000     0.0066    99.7820     0.3848    92.9700    89.5497
  91     0.1000     0.0085    99.7120     0.3783    93.3000    89.3569
  92     0.1000     0.0051    99.8360     0.4447    92.3100    89.3896
  93     0.1000     0.0054    99.8420     0.4628    92.1800    89.5277
  94     0.1000     0.0050    99.8500     0.3710    93.2200    89.3655
  95     0.1000     0.0050    99.8480     0.4057    93.0300    89.4571
  96     0.1000     0.0047    99.8460     0.4029    93.2200    89.3865
  97     0.1000     0.0039    99.8900     0.4165    92.8400    89.3291
  98     0.1000     0.0033    99.9100     0.3857    93.3300    89.5153
  99     0.1000     0.0028    99.9260     0.4322    93.1400    89.4126
 100     0.1000     0.0045    99.8440     0.4026    93.3200    89.5522
 101     0.0988     0.0050    99.8360     0.3939    93.1200    89.6809
 102     0.0975     0.0030    99.9120     0.4143    93.1800    89.5268
 103     0.0963     0.0031    99.9100     0.3970    93.3300    89.5090
 104     0.0950     0.0038    99.8860     0.3919    93.4300    89.4257
 105     0.0938     0.0020    99.9620     0.3848    93.5500    89.4368
 106     0.0926     0.0008    99.9960     0.3808    93.6600    89.6342
 107     0.0913     0.0011    99.9640     0.4195    93.2400    89.5052
 108     0.0901     0.0009    99.9760     0.3886    93.6500    89.5224
 109     0.0889     0.0008    99.9920     0.3836    93.9200    89.5317
 110     0.0876     0.0006    99.9860     0.3719    93.9600    89.4878
 111     0.0864     0.0005    99.9900     0.3771    93.9500    89.3492
 112     0.0852     0.0006    99.9920     0.3689    93.9600    89.4588
 113     0.0839     0.0004    99.9960     0.3684    94.0200    89.5411
 114     0.0827     0.0005    99.9900     0.3710    93.8900    89.6421
 115     0.0814     0.0005    99.9900     0.3623    93.8700    89.5675
 116     0.0802     0.0007    99.9820     0.3844    93.8400    89.5039
 117     0.0790     0.0004    99.9940     0.3866    93.9500    89.5117
 118     0.0777     0.0005    99.9920     0.3847    93.8800    89.5447
 119     0.0765     0.0003    99.9960     0.3877    94.0100    89.6138
 120     0.0753     0.0003    99.9960     0.3775    93.9600    89.7200
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0002    99.9980     0.3744    93.9600    89.4662
 122     0.0728     0.0002    99.9980     0.3725    94.0800    89.4077
 123     0.0715     0.0002    99.9960     0.3726    93.9900    89.5144
 124     0.0703     0.0002    99.9960     0.3802    94.0000    89.5251
 125     0.0691     0.0002    99.9940     0.3902    94.0900    89.4663
 126     0.0678     0.0002    99.9960     0.3775    94.0900    89.5200
 127     0.0666     0.0003    99.9920     0.3777    94.0000    89.6734
 128     0.0654     0.0002    99.9980     0.3829    94.1600    89.4547
 129     0.0641     0.0002    99.9980     0.3830    94.2000    89.5341
 130     0.0629     0.0001   100.0000     0.3756    94.3900    89.6083
 131     0.0616     0.0002    99.9960     0.3756    94.1600    89.4710
 132     0.0604     0.0001   100.0000     0.3736    94.2300    89.5544
 133     0.0592     0.0002    99.9980     0.3817    94.0800    89.6510
 134     0.0579     0.0001   100.0000     0.3733    94.0800    89.5261
 135     0.0567     0.0001   100.0000     0.3818    94.0100    89.5303
 136     0.0554     0.0001   100.0000     0.3763    94.0500    89.6704
 137     0.0542     0.0001   100.0000     0.3731    94.1200    89.4592
 138     0.0530     0.0002    99.9980     0.3802    94.1500    89.5255
 139     0.0517     0.0001    99.9980     0.3729    94.1600    89.7122
 140     0.0505     0.0002    99.9960     0.3752    94.0500    89.4502
 141     0.0493     0.0001    99.9960     0.3770    94.0000    89.4071
 142     0.0480     0.0001   100.0000     0.3789    94.0200    89.5384
 143     0.0468     0.0001    99.9980     0.3829    94.0000    89.4512
 144     0.0456     0.0002    99.9980     0.3828    93.7200    89.4266
 145     0.0443     0.0001   100.0000     0.3740    94.1600    89.5142
 146     0.0431     0.0001   100.0000     0.3753    94.0800    89.5663
 147     0.0418     0.0001   100.0000     0.3725    94.0300    89.7512
 148     0.0406     0.0001   100.0000     0.3689    93.9700    89.4690
 149     0.0394     0.0001   100.0000     0.3768    94.0200    89.4422
 150     0.0381     0.0001   100.0000     0.3728    94.1200    89.5629
 151     0.0369     0.0001    99.9980     0.3744    94.2000    89.6561
 152     0.0357     0.0001    99.9980     0.3798    94.2100    89.6334
 153     0.0344     0.0001   100.0000     0.3791    94.1400    89.5003
 154     0.0332     0.0002    99.9960     0.3879    94.0700    89.6749
 155     0.0319     0.0001   100.0000     0.3835    94.1300    89.4845
 156     0.0307     0.0001   100.0000     0.3792    94.1700    89.6876
 157     0.0295     0.0001   100.0000     0.3772    94.2200    89.7716
 158     0.0282     0.0001   100.0000     0.3795    94.0500    89.6090
 159     0.0270     0.0001   100.0000     0.3826    94.1200    89.4869
 160     0.0257     0.0001   100.0000     0.3751    94.0700    89.2790
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0001   100.0000     0.3876    94.2400    89.4306
 162     0.0233     0.0001    99.9980     0.3771    94.0800    89.3493
 163     0.0220     0.0001    99.9980     0.3785    94.1500    89.3584
 164     0.0208     0.0001   100.0000     0.3758    94.2500    89.2429
 165     0.0196     0.0001   100.0000     0.3769    94.1600    89.3269
 166     0.0183     0.0001   100.0000     0.3774    94.1600    89.2593
 167     0.0171     0.0001   100.0000     0.3794    94.1400    89.4296
 168     0.0159     0.0001   100.0000     0.3787    94.2700    89.3431
 169     0.0146     0.0001   100.0000     0.3786    94.1500    89.9933
 170     0.0134     0.0001   100.0000     0.3765    94.2200    89.5646
 171     0.0121     0.0001   100.0000     0.3730    94.1500    89.5306
 172     0.0109     0.0001   100.0000     0.3739    94.2400    89.4311
 173     0.0097     0.0001    99.9980     0.3781    94.2200    89.3737
 174     0.0084     0.0001   100.0000     0.3727    94.1300    89.4118
 175     0.0072     0.0001   100.0000     0.3742    94.3300    89.4387
 176     0.0060     0.0001   100.0000     0.3746    94.1600    89.3808
 177     0.0047     0.0001   100.0000     0.3795    94.2500    89.5575
 178     0.0035     0.0001   100.0000     0.3794    94.1000    89.7111
 179     0.0022     0.0001   100.0000     0.3754    94.0700    89.3929
 180     0.0010     0.0001    99.9980     0.3691    94.2700    89.3723
 181     0.0010     0.0001   100.0000     0.3758    94.1100    89.5867
 182     0.0010     0.0001   100.0000     0.3725    94.1500    89.5835
 183     0.0010     0.0001   100.0000     0.3743    94.2600    89.5754
 184     0.0010     0.0001   100.0000     0.3780    94.0900    89.5777
 185     0.0010     0.0001   100.0000     0.3750    94.2300    89.5284
 186     0.0010     0.0001   100.0000     0.3776    94.2500    89.4543
 187     0.0010     0.0001   100.0000     0.3722    94.2400    89.5656
 188     0.0010     0.0001    99.9980     0.3783    94.2000    89.4691
 189     0.0010     0.0001   100.0000     0.3712    94.1900    89.5575
 190     0.0010     0.0001   100.0000     0.3790    94.0800    89.5787
 191     0.0010     0.0001   100.0000     0.3717    94.0800    89.6715
 192     0.0010     0.0001    99.9980     0.3740    94.2300    89.4846
 193     0.0010     0.0001   100.0000     0.3772    94.1700    89.8105
 194     0.0010     0.0001   100.0000     0.3808    94.2200    89.5699
 195     0.0010     0.0001   100.0000     0.3766    94.1500    89.8431
 196     0.0010     0.0001   100.0000     0.3735    94.2000    89.5349
 197     0.0010     0.0001   100.0000     0.3721    94.1600    89.4109
 198     0.0010     0.0001   100.0000     0.3790    94.2900    89.3189
 199     0.0010     0.0001   100.0000     0.3740    94.2100    89.3673
 200     0.0010     0.0001   100.0000     0.3772    94.1700    89.4223
