Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0048    99.8580     0.4460    92.2500    89.0989
  86     0.1000     0.0052    99.8480     0.3851    93.1500    89.0409
  87     0.1000     0.0073    99.7500     0.4328    92.8100    89.0724
  88     0.1000     0.0077    99.7620     0.4134    92.9100    89.1155
  89     0.1000     0.0058    99.8340     0.3862    93.0400    89.1619
  90     0.1000     0.0048    99.8640     0.3847    93.2100    89.1187
  91     0.1000     0.0063    99.7820     0.3977    93.1000    89.1552
  92     0.1000     0.0073    99.7600     0.4131    92.8300    89.2007
  93     0.1000     0.0045    99.8600     0.3772    93.4000    89.1030
  94     0.1000     0.0072    99.7640     0.4357    92.5200    89.1063
  95     0.1000     0.0045    99.8540     0.3893    93.0500    89.1639
  96     0.1000     0.0061    99.7860     0.4477    92.2000    89.1303
  97     0.1000     0.0070    99.7780     0.4379    92.6800    89.0550
  98     0.1000     0.0059    99.8220     0.4187    92.7400    89.0682
  99     0.1000     0.0037    99.8800     0.4990    92.1100    89.2083
 100     0.1000     0.0044    99.8300     0.3826    93.5600    89.0522
 101     0.0988     0.0028    99.9160     0.4040    93.4800    89.1022
 102     0.0975     0.0027    99.9200     0.4814    92.1300    89.0844
 103     0.0963     0.0019    99.9480     0.3920    93.2800    89.2454
 104     0.0950     0.0027    99.9180     0.3945    93.6200    89.1622
 105     0.0938     0.0022    99.9460     0.3841    93.5000    89.2576
 106     0.0926     0.0009    99.9800     0.3690    93.7600    89.2083
 107     0.0913     0.0009    99.9780     0.3960    93.7400    89.0696
 108     0.0901     0.0017    99.9520     0.3902    93.8400    89.0972
 109     0.0889     0.0012    99.9640     0.4024    93.4700    89.0970
 110     0.0876     0.0016    99.9520     0.3975    93.6500    89.1539
 111     0.0864     0.0012    99.9720     0.3987    93.7000    89.2523
 112     0.0852     0.0009    99.9780     0.3938    93.7700    89.1354
 113     0.0839     0.0008    99.9880     0.3747    93.6000    89.1137
 114     0.0827     0.0005    99.9960     0.3934    93.6300    89.0536
 115     0.0814     0.0006    99.9880     0.3727    93.8100    89.1858
 116     0.0802     0.0004    99.9980     0.3679    93.9300    89.2163
 117     0.0790     0.0005    99.9900     0.3765    93.7800    89.1837
 118     0.0777     0.0006    99.9920     0.3795    93.7300    89.0620
 119     0.0765     0.0004    99.9900     0.3935    93.7100    89.1162
 120     0.0753     0.0004    99.9920     0.3739    94.0300    89.2003
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0003    99.9960     0.3710    94.0400    89.0775
 122     0.0728     0.0005    99.9900     0.3665    94.0000    89.1673
 123     0.0715     0.0002    99.9980     0.3628    94.1000    89.1179
 124     0.0703     0.0002    99.9980     0.3798    93.8500    89.0773
 125     0.0691     0.0003    99.9940     0.3711    94.0900    89.2105
 126     0.0678     0.0002    99.9980     0.3614    94.0900    89.1459
 127     0.0666     0.0002    99.9980     0.3645    94.2500    89.1222
 128     0.0654     0.0002    99.9980     0.3649    94.2600    89.1516
 129     0.0641     0.0002    99.9980     0.3692    94.2700    89.1584
 130     0.0629     0.0002    99.9980     0.3699    94.2800    89.2340
 131     0.0616     0.0001    99.9980     0.3589    94.1100    89.2348
 132     0.0604     0.0001    99.9980     0.3668    93.9800    89.2449
 133     0.0592     0.0002    99.9980     0.3753    94.1800    89.1191
 134     0.0579     0.0001   100.0000     0.3701    94.1700    89.1624
 135     0.0567     0.0002    99.9960     0.3837    93.9400    89.2629
 136     0.0554     0.0002    99.9940     0.3706    94.0900    89.0797
 137     0.0542     0.0002    99.9940     0.3735    94.1200    89.1248
 138     0.0530     0.0002    99.9960     0.3781    94.0100    89.2240
 139     0.0517     0.0001   100.0000     0.3689    94.0900    89.2100
 140     0.0505     0.0001   100.0000     0.3678    94.0100    89.1627
 141     0.0493     0.0002    99.9960     0.3786    93.9500    89.1217
 142     0.0480     0.0001   100.0000     0.3749    94.0600    89.2513
 143     0.0468     0.0001   100.0000     0.3745    93.9200    89.1748
 144     0.0456     0.0001   100.0000     0.3702    94.0400    89.1189
 145     0.0443     0.0001   100.0000     0.3703    94.0300    89.0934
 146     0.0431     0.0001   100.0000     0.3706    94.0700    89.0746
 147     0.0418     0.0001   100.0000     0.3680    94.0600    89.0612
 148     0.0406     0.0001   100.0000     0.3632    94.0200    89.1049
 149     0.0394     0.0001   100.0000     0.3704    94.1500    89.0923
 150     0.0381     0.0001   100.0000     0.3693    94.1000    89.1609
 151     0.0369     0.0001   100.0000     0.3654    94.0800    89.2220
 152     0.0357     0.0001    99.9980     0.3695    94.1200    89.1353
 153     0.0344     0.0001   100.0000     0.3716    94.0500    89.3647
 154     0.0332     0.0001   100.0000     0.3680    94.0300    89.0978
 155     0.0319     0.0001   100.0000     0.3740    94.0600    89.1498
 156     0.0307     0.0001   100.0000     0.3700    94.1400    89.0581
 157     0.0295     0.0001   100.0000     0.3636    94.1700    89.0561
 158     0.0282     0.0001   100.0000     0.3693    94.1100    89.0812
 159     0.0270     0.0001   100.0000     0.3690    94.0900    89.0491
 160     0.0257     0.0001   100.0000     0.3679    94.1700    89.0766
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0001   100.0000     0.3719    94.0900    89.0667
 162     0.0233     0.0001    99.9980     0.3700    94.2000    89.0884
 163     0.0220     0.0001   100.0000     0.3679    94.1800    89.1513
 164     0.0208     0.0001   100.0000     0.3690    94.1300    89.1605
 165     0.0196     0.0001   100.0000     0.3702    94.1900    89.2893
 166     0.0183     0.0001   100.0000     0.3679    94.0500    89.1224
 167     0.0171     0.0001   100.0000     0.3727    94.0800    89.0848
 168     0.0159     0.0001    99.9980     0.3679    94.1900    89.0626
 169     0.0146     0.0001   100.0000     0.3688    94.0700    89.1913
 170     0.0134     0.0001   100.0000     0.3670    94.1300    89.6867
 171     0.0121     0.0001   100.0000     0.3650    94.1000    89.1435
 172     0.0109     0.0001   100.0000     0.3667    94.1000    89.1224
 173     0.0097     0.0001   100.0000     0.3702    94.1100    89.2345
 174     0.0084     0.0001   100.0000     0.3655    94.1700    89.2021
 175     0.0072     0.0001   100.0000     0.3653    94.1600    89.0420
 176     0.0060     0.0001   100.0000     0.3672    94.1000    89.2106
 177     0.0047     0.0001   100.0000     0.3698    94.1200    89.0895
 178     0.0035     0.0001   100.0000     0.3710    94.1300    89.0594
 179     0.0022     0.0001   100.0000     0.3709    94.0400    89.1083
 180     0.0010     0.0001    99.9980     0.3595    94.1100    89.1090
 181     0.0010     0.0001   100.0000     0.3650    94.0300    89.0742
 182     0.0010     0.0001   100.0000     0.3636    94.1800    89.1245
 183     0.0010     0.0001   100.0000     0.3675    94.1000    89.0870
 184     0.0010     0.0001   100.0000     0.3676    94.0700    89.2030
 185     0.0010     0.0001   100.0000     0.3659    94.1500    89.1806
 186     0.0010     0.0001   100.0000     0.3700    94.0700    89.0987
 187     0.0010     0.0000   100.0000     0.3632    94.2400    89.3119
 188     0.0010     0.0001   100.0000     0.3698    93.9900    89.1863
 189     0.0010     0.0001   100.0000     0.3668    94.0400    89.1713
 190     0.0010     0.0001   100.0000     0.3682    94.1000    89.1851
 191     0.0010     0.0001   100.0000     0.3631    94.0300    89.1006
 192     0.0010     0.0001   100.0000     0.3636    94.2000    89.1600
 193     0.0010     0.0001   100.0000     0.3697    94.1500    89.2512
 194     0.0010     0.0001   100.0000     0.3738    94.0300    89.1993
 195     0.0010     0.0001   100.0000     0.3684    94.2400    89.1263
 196     0.0010     0.0001   100.0000     0.3653    94.1800    89.0877
 197     0.0010     0.0001   100.0000     0.3637    94.1400    89.0940
 198     0.0010     0.0001   100.0000     0.3698    94.1100    89.1207
 199     0.0010     0.0001   100.0000     0.3644    94.1300    89.1403
 200     0.0010     0.0001   100.0000     0.3688    94.2000    89.1820
