Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
Resume training from cifar100_save/endpoints/WideResNet28x10-2/sgd/checkpoint-0.pt
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  83     0.1000     0.0053    99.8400     0.4375    92.5200    88.4864
  84     0.1000     0.0054    99.8320     0.4056    92.9300    88.4738
  85     0.1000     0.0065    99.8000     0.3836    93.3900    88.4856
  86     0.1000     0.0051    99.8300     0.4081    92.8400    88.4537
  87     0.1000     0.0063    99.8080     0.3977    92.6700    88.5018
  88     0.1000     0.0048    99.8620     0.3533    93.2200    88.4773
  89     0.1000     0.0029    99.9200     0.3701    93.4500    88.5292
  90     0.1000     0.0042    99.8540     0.4013    93.3700    88.4838
  91     0.1000     0.0042    99.8640     0.3937    93.1000    88.4956
  92     0.1000     0.0042    99.8660     0.3792    93.2600    88.4755
  93     0.1000     0.0038    99.8880     0.3850    93.0500    88.5557
  94     0.1000     0.0024    99.9340     0.4008    93.0300    88.5041
  95     0.1000     0.0049    99.8420     0.4452    92.6700    88.5209
  96     0.1000     0.0045    99.8420     0.4561    92.2300    88.4359
  97     0.1000     0.0082    99.7320     0.3923    93.1700    88.4798
  98     0.1000     0.0052    99.8360     0.4010    92.9100    88.5066
  99     0.1000     0.0090    99.7200     0.3965    92.9700    88.5181
 100     0.1000     0.0044    99.8600     0.4000    92.9600    88.4858
 101     0.0988     0.0045    99.8620     0.3615    93.5300    88.4976
 102     0.0975     0.0024    99.9300     0.4009    93.3000    88.4635
 103     0.0963     0.0028    99.9180     0.3850    93.4900    88.5004
 104     0.0950     0.0027    99.9180     0.3781    93.6800    88.4932
 105     0.0938     0.0033    99.9040     0.3692    93.5000    88.5211
 106     0.0926     0.0017    99.9540     0.5117    91.7400    88.5278
 107     0.0913     0.0017    99.9520     0.3788    93.3400    88.4720
 108     0.0901     0.0013    99.9700     0.3640    93.6600    88.4406
 109     0.0889     0.0014    99.9680     0.3787    93.6400    88.4922
 110     0.0876     0.0010    99.9780     0.3677    93.7900    88.5196
 111     0.0864     0.0005    99.9960     0.3805    93.8400    88.5128
 112     0.0852     0.0007    99.9880     0.3737    93.8800    88.5469
 113     0.0839     0.0004    99.9920     0.3621    93.8100    88.4630
 114     0.0827     0.0005    99.9940     0.3659    93.8500    88.4964
 115     0.0814     0.0004    99.9920     0.3656    93.8700    88.5083
 116     0.0802     0.0005    99.9920     0.3688    93.7400    88.5113
 117     0.0790     0.0004    99.9940     0.3644    93.9000    88.5364
 118     0.0777     0.0005    99.9900     0.3676    93.9800    88.5397
 119     0.0765     0.0004    99.9960     0.3588    94.0100    88.5196
 120     0.0753     0.0002    99.9980     0.3457    94.0400    88.5593
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0002   100.0000     0.3463    94.0400    88.5395
 122     0.0728     0.0002    99.9960     0.3490    94.0500    88.4876
 123     0.0715     0.0002   100.0000     0.3482    94.0900    88.4781
 124     0.0703     0.0002    99.9980     0.3585    94.1000    88.4951
 125     0.0691     0.0003    99.9940     0.3569    94.1300    88.5158
 126     0.0678     0.0003    99.9980     0.3495    94.3000    88.4697
 127     0.0666     0.0002    99.9960     0.3519    94.1300    88.5379
 128     0.0654     0.0002    99.9960     0.3574    94.1200    88.5064
 129     0.0641     0.0002   100.0000     0.3631    94.1100    88.4657
 130     0.0629     0.0001    99.9980     0.3550    94.2000    88.5347
 131     0.0616     0.0002    99.9980     0.3526    94.2300    88.5210
 132     0.0604     0.0001   100.0000     0.3503    94.2800    88.4745
 133     0.0592     0.0002    99.9960     0.3581    94.1200    88.4930
 134     0.0579     0.0001    99.9980     0.3576    94.0800    88.5082
 135     0.0567     0.0001   100.0000     0.3579    94.1500    88.5220
 136     0.0554     0.0002    99.9920     0.3556    94.0500    88.4935
 137     0.0542     0.0001   100.0000     0.3577    94.1000    88.4911
 138     0.0530     0.0002    99.9960     0.3630    94.1600    88.4822
 139     0.0517     0.0001   100.0000     0.3498    94.1000    88.5142
 140     0.0505     0.0002    99.9980     0.3558    94.2100    88.5720
 141     0.0493     0.0001    99.9980     0.3583    94.0700    88.5588
 142     0.0480     0.0001    99.9980     0.3568    94.1100    88.4823
 143     0.0468     0.0001   100.0000     0.3565    94.0600    88.4342
 144     0.0456     0.0001   100.0000     0.3532    94.1800    88.4402
 145     0.0443     0.0001    99.9980     0.3555    94.2500    88.4883
 146     0.0431     0.0001   100.0000     0.3565    94.2300    88.4703
 147     0.0418     0.0001   100.0000     0.3514    94.2300    88.4913
 148     0.0406     0.0001   100.0000     0.3485    94.2000    88.5254
 149     0.0394     0.0001   100.0000     0.3541    94.2300    88.5174
 150     0.0381     0.0001   100.0000     0.3532    94.1800    88.5407
 151     0.0369     0.0001   100.0000     0.3510    94.2500    88.4909
 152     0.0357     0.0001   100.0000     0.3574    94.2200    88.5040
 153     0.0344     0.0001   100.0000     0.3537    94.1300    88.4917
 154     0.0332     0.0001   100.0000     0.3547    94.2300    88.5776
 155     0.0319     0.0001   100.0000     0.3530    94.1300    88.5303
 156     0.0307     0.0002    99.9980     0.3541    94.2500    88.4891
 157     0.0295     0.0001   100.0000     0.3500    94.2800    88.4834
 158     0.0282     0.0001   100.0000     0.3541    94.1700    88.5205
 159     0.0270     0.0001   100.0000     0.3539    94.1700    88.5611
 160     0.0257     0.0001   100.0000     0.3500    94.2600    88.4939
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0001   100.0000     0.3532    94.2500    88.5361
 162     0.0233     0.0001   100.0000     0.3525    94.2800    88.5064
 163     0.0220     0.0001   100.0000     0.3507    94.3800    88.4532
 164     0.0208     0.0001   100.0000     0.3529    94.3100    88.4992
 165     0.0196     0.0001   100.0000     0.3515    94.2600    88.4397
 166     0.0183     0.0001   100.0000     0.3509    94.2300    88.4883
 167     0.0171     0.0001   100.0000     0.3551    94.2500    88.4573
 168     0.0159     0.0001   100.0000     0.3490    94.3200    88.4432
 169     0.0146     0.0001   100.0000     0.3533    94.3600    88.4312
 170     0.0134     0.0001   100.0000     0.3516    94.2400    88.4418
 171     0.0121     0.0001    99.9980     0.3487    94.1700    88.4950
 172     0.0109     0.0001   100.0000     0.3502    94.3100    88.4531
 173     0.0097     0.0001   100.0000     0.3537    94.1100    88.5029
 174     0.0084     0.0001   100.0000     0.3497    94.2100    88.4376
 175     0.0072     0.0000   100.0000     0.3503    94.2300    88.5049
 176     0.0060     0.0001   100.0000     0.3488    94.3000    88.4394
 177     0.0047     0.0001   100.0000     0.3526    94.2900    88.4681
 178     0.0035     0.0001   100.0000     0.3550    94.2900    88.4772
 179     0.0022     0.0001   100.0000     0.3542    94.1800    88.4664
 180     0.0010     0.0001   100.0000     0.3461    94.2700    88.4996
 181     0.0010     0.0001   100.0000     0.3492    94.1800    88.4967
 182     0.0010     0.0001   100.0000     0.3491    94.3900    88.4795
 183     0.0010     0.0001   100.0000     0.3497    94.2700    88.5167
 184     0.0010     0.0001   100.0000     0.3502    94.1900    88.4982
 185     0.0010     0.0001   100.0000     0.3496    94.2000    88.5042
 186     0.0010     0.0001   100.0000     0.3517    94.3400    88.5290
 187     0.0010     0.0001   100.0000     0.3517    94.2800    88.4834
 188     0.0010     0.0001   100.0000     0.3529    94.2100    88.4953
 189     0.0010     0.0001   100.0000     0.3486    94.2100    88.5086
 190     0.0010     0.0001    99.9980     0.3509    94.2000    88.5011
 191     0.0010     0.0001    99.9980     0.3486    94.3200    88.5110
 192     0.0010     0.0001   100.0000     0.3486    94.2500    88.5037
 193     0.0010     0.0001   100.0000     0.3542    94.3300    88.4977
 194     0.0010     0.0001   100.0000     0.3569    94.2500    88.4901
 195     0.0010     0.0001   100.0000     0.3517    94.2500    88.5122
 196     0.0010     0.0001   100.0000     0.3480    94.3700    88.5141
 197     0.0010     0.0001   100.0000     0.3475    94.2300    88.5033
 198     0.0010     0.0001    99.9980     0.3541    94.2800    88.5222
 199     0.0010     0.0001   100.0000     0.3480    94.3000    88.4879
 200     0.0010     0.0001    99.9980     0.3510    94.2700    88.5047
