Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
layer_blocks.0.0.weight
layer_blocks.0.0.bias
layer_blocks.0.1.weight
layer_blocks.0.1.bias
layer_blocks.1.0.weight
layer_blocks.1.0.bias
layer_blocks.1.1.weight
layer_blocks.1.1.bias
layer_blocks.2.0.weight
layer_blocks.2.0.bias
layer_blocks.2.1.weight
layer_blocks.2.1.bias
layer_blocks.2.2.weight
layer_blocks.2.2.bias
layer_blocks.3.0.weight
layer_blocks.3.0.bias
layer_blocks.3.1.weight
layer_blocks.3.1.bias
layer_blocks.3.2.weight
layer_blocks.3.2.bias
layer_blocks.4.0.weight
layer_blocks.4.0.bias
layer_blocks.4.1.weight
layer_blocks.4.1.bias
layer_blocks.4.2.weight
layer_blocks.4.2.bias
classifier.1.weight
classifier.1.bias
classifier.4.weight
classifier.4.bias
classifier.6.weight
classifier.6.bias
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  17     0.1000     0.8029    72.2020     0.8336    71.7400    13.3257      0.5061
  18     0.1000     0.9126    70.0720     0.9869    69.2300    13.4507      0.4900
  19     0.1000     0.6422    78.4260     0.7011    76.9500    13.3948      0.4745
  20     0.1000     0.5671    80.8740     0.6364    78.7900    13.3348      0.4596
  21     0.1000     0.6638    77.7320     0.7454    75.7000    13.4572      0.4452
  22     0.1000     0.5684    81.0280     0.6628    79.0200    13.2894      0.4315
  23     0.1000     0.5159    82.7800     0.6269    79.8300    13.4020      0.4183
  24     0.1000     0.4721    84.2460     0.5743    81.5500    13.4984      0.4056
  25     0.1000     0.4812    84.2540     0.5853    81.2700    13.2966      0.3934
  26     0.1000     0.4477    85.1700     0.5689    81.9700    13.4013      0.3815
  27     0.1000     0.4166    86.0780     0.5528    82.6000    13.4077      0.3702
  28     0.1000     0.4106    86.3420     0.5485    83.3300    13.5628      0.3593
  29     0.1000     0.3856    87.2880     0.5318    83.5700    13.2430      0.3488
  30     0.1000     0.5205    83.8080     0.6491    80.0500    13.4163      0.3387
  31     0.1000     0.4111    86.2560     0.5833    82.0000    13.4156      0.3290
  32     0.1000     0.3699    87.6880     0.5390    83.3500    13.4213      0.3197
  33     0.1000     0.3961    86.8560     0.5790    82.4900    13.3926      0.3106
  34     0.1000     0.3929    86.8200     0.5770    82.3200    13.3878      0.3020
  35     0.1000     0.3432    88.4700     0.5372    83.5000    13.4516      0.2936
  36     0.1000     0.2841    90.5580     0.4867    84.8000    13.3814      0.2855
  37     0.1000     0.3756    87.5620     0.6213    82.6800    13.5394      0.2778
  38     0.1000     0.2759    90.9640     0.4873    85.1500    13.3858      0.2702
  39     0.1000     0.2626    91.2360     0.4902    85.2800    13.4888      0.2630
  40     0.1000     0.2661    91.1780     0.5105    85.0200    13.4811      0.2560
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  41     0.1000     0.3222    89.3340     0.5524    83.8300    13.4127      0.2493
  42     0.1000     0.2911    90.5720     0.5669    84.3500    13.3952      0.2428
  43     0.1000     0.2506    91.7580     0.5193    85.7000    13.4053      0.2365
  44     0.1000     0.2313    92.4400     0.5113    85.5800    13.3332      0.2304
  45     0.1000     0.2576    91.4800     0.5391    84.8100    13.3264      0.2246
  46     0.1000     0.2024    93.1660     0.4971    85.7900    13.5533      0.2189
  47     0.1000     0.2641    91.3280     0.5560    84.8100    13.4100      0.2135
  48     0.1000     0.2370    92.1740     0.5390    85.0500    13.5154      0.2083
  49     0.1000     0.2112    93.0840     0.5022    86.1800    13.4280      0.2032
  50     0.1000     0.1819    94.0120     0.4746    86.5500    13.4030      0.1983
  51     0.1000     0.1774    94.1160     0.4944    86.4400    13.3208      0.1935
  52     0.1000     0.2046    93.2440     0.5362    85.6400    13.3224      0.1890
  53     0.1000     0.2046    93.1400     0.5181    85.6500    13.3490      0.1845
  54     0.1000     0.1919    93.7380     0.5449    85.9100    13.4421      0.1803
  55     0.1000     0.1727    94.0020     0.5204    85.9900    13.4120      0.1762
  56     0.1000     0.1653    94.5840     0.5204    86.3500    13.4446      0.1722
  57     0.1000     0.1918    93.6940     0.5540    85.9200    13.4713      0.1684
  58     0.1000     0.1455    95.2040     0.5069    86.7000    13.3128      0.1646
  59     0.1000     0.2028    93.2660     0.6014    85.0400    13.4458      0.1610
  60     0.1000     0.1582    94.6840     0.4952    86.5100    13.4482      0.1576
  61     0.1000     0.1319    95.5380     0.4948    86.9800    13.3799      0.1542
  62     0.1000     0.2538    91.6120     0.5896    84.0300    13.5181      0.1509
  63     0.1000     0.2148    93.0480     0.5973    84.8600    13.3728      0.1477
  64     0.1000     0.1244    95.9440     0.5017    87.3300    13.4261      0.1446
  65     0.1000     0.1265    95.8360     0.5182    87.1500    13.4002      0.1417
  66     0.1000     0.1231    95.8880     0.5343    87.0400    13.4738      0.1388
  67     0.1000     0.1199    96.0920     0.5005    87.4400    13.4335      0.1360
  68     0.1000     0.1256    95.8460     0.4903    87.2800    13.4730      0.1333
  69     0.1000     0.1360    95.5320     0.5307    86.4200    13.4575      0.1308
  70     0.1000     0.1694    94.5000     0.5804    85.2300    13.3013      0.1282
  71     0.1000     0.1075    96.4520     0.5193    87.6300    13.2999      0.1258
  72     0.1000     0.1488    95.1960     0.5480    86.4200    13.4692      0.1234
  73     0.1000     0.1025    96.6000     0.5335    87.3300    13.3745      0.1212
  74     0.1000     0.1167    96.1600     0.5472    86.5000    13.4960      0.1189
  75     0.1000     0.0836    97.1900     0.5079    87.8600    13.5384      0.1168
  76     0.1000     0.0869    97.2120     0.5153    87.8800    13.3774      0.1147
  77     0.1000     0.1007    96.6900     0.5491    87.4300    13.4814      0.1128
  78     0.1000     0.0964    96.8700     0.5628    87.1600    13.3911      0.1108
  79     0.1000     0.1099    96.2520     0.5459    86.8800    13.3471      0.1089
  80     0.1000     0.1104    96.4780     0.5538    86.8400    13.4350      0.1070
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  81     0.1000     0.0818    97.3060     0.5117    88.1900    13.3312      0.1053
  82     0.1000     0.0732    97.5540     0.5033    88.2000    13.4017      0.1036
  83     0.1000     0.0816    97.2740     0.5190    87.8600    13.2675      0.1020
  84     0.1000     0.0993    96.7500     0.5639    87.3500    13.4497      0.1003
  85     0.1000     0.1025    96.6300     0.5863    87.1600    13.2772      0.0988
  86     0.1000     0.0839    97.2460     0.5372    87.3800    13.5010      0.0973
  87     0.1000     0.1148    96.3400     0.5723    86.8100    13.3956      0.0958
  88     0.1000     0.0714    97.6460     0.5225    87.8100    13.3876      0.0945
  89     0.1000     0.0882    97.1280     0.5491    87.3400    13.4574      0.0931
  90     0.1000     0.0827    97.2720     0.5498    88.1100    13.5264      0.0918
  91     0.1000     0.0745    97.5980     0.5603    87.6700    13.4144      0.0906
  92     0.1000     0.0839    97.2260     0.5740    87.0600    13.3513      0.0893
  93     0.1000     0.0718    97.6340     0.5746    87.6200    13.3031      0.0881
  94     0.1000     0.1315    95.5680     0.5797    86.6800    13.3856      0.0870
  95     0.1000     0.0826    97.3080     0.5492    87.2600    13.3466      0.0859
  96     0.1000     0.0718    97.6060     0.5853    87.8600    13.4326      0.0848
  97     0.1000     0.0587    98.0220     0.5561    87.9000    13.3797      0.0838
  98     0.1000     0.0821    97.3200     0.5965    87.1600    13.3905      0.0828
  99     0.1000     0.0678    97.7940     0.5702    87.5500    13.3939      0.0818
 100     0.1000     0.0544    98.1920     0.5588    88.0300    13.3331      0.0808
 101     0.1000     0.0605    98.0620     0.5542    87.8500    13.4036      0.0799
 102     0.1000     0.0550    98.2120     0.5501    88.2100    13.3194      0.0789
 103     0.1000     0.0751    97.5520     0.5874    87.8500    13.4213      0.0781
 104     0.1000     0.0751    97.4980     0.5823    87.7000    13.4607      0.0772
 105     0.1000     0.0466    98.4640     0.5444    88.0900    13.5259      0.0764
 106     0.1000     0.0628    97.9060     0.5703    87.7100    13.4104      0.0756
 107     0.1000     0.0583    98.0820     0.5417    88.0400    13.4454      0.0749
 108     0.1000     0.0538    98.2040     0.5649    87.9300    13.6340      0.0741
 109     0.1000     0.0579    98.0860     0.5804    87.9600    13.4617      0.0734
 110     0.1000     0.0436    98.5900     0.5763    88.4800    13.6657      0.0727
 111     0.1000     0.0429    98.5680     0.5733    88.7100    13.6035      0.0720
 112     0.1000     0.0521    98.2920     0.5987    88.2400    13.3927      0.0713
 113     0.1000     0.0953    96.9880     0.6346    86.5400    13.5485      0.0706
 114     0.1000     0.1152    96.5040     0.6529    86.2400    13.4440      0.0699
 115     0.1000     0.0730    97.6180     0.5904    87.6400    13.4343      0.0693
 116     0.1000     0.0800    97.3460     0.5965    87.8200    13.3580      0.0687
 117     0.1000     0.0608    97.9440     0.5765    88.0000    13.5642      0.0681
 118     0.1000     0.0363    98.7680     0.5639    88.3600    13.3032      0.0675
 119     0.1000     0.0515    98.3020     0.5761    87.9200    13.4376      0.0670
 120     0.1000     0.0475    98.4640     0.5968    87.9500    13.3865      0.0664
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 121     0.1000     0.0566    98.1440     0.6277    87.5500    13.3360      0.0659
 122     0.1000     0.0492    98.4500     0.5842    87.9700    13.4358      0.0654
 123     0.1000     0.0539    98.2320     0.6039    87.8800    13.2967      0.0649
 124     0.1000     0.0364    98.8140     0.5873    88.4100    13.3975      0.0644
 125     0.1000     0.0454    98.5540     0.6001    88.2700    13.4285      0.0639
 126     0.1000     0.0615    98.0200     0.6119    88.0600    13.6024      0.0634
 127     0.1000     0.0394    98.6920     0.5811    88.7200    13.3024      0.0630
 128     0.1000     0.0515    98.3140     0.5853    87.9700    13.3690      0.0625
 129     0.1000     0.0509    98.4400     0.6097    88.0000    13.4357      0.0621
 130     0.1000     0.0487    98.3940     0.5837    87.7100    13.4066      0.0617
 131     0.1000     0.0465    98.5480     0.6085    87.9800    13.4867      0.0612
 132     0.1000     0.0384    98.7660     0.5562    88.4500    13.4096      0.0608
 133     0.1000     0.0408    98.6460     0.5641    88.1200    13.4284      0.0604
 134     0.1000     0.0337    98.9100     0.6025    88.2500    13.3968      0.0600
 135     0.1000     0.0618    98.0120     0.5895    87.5700    13.5058      0.0596
 136     0.1000     0.0311    98.9740     0.5957    88.2500    13.2977      0.0592
 137     0.1000     0.0419    98.5780     0.5934    88.1400    13.3854      0.0589
 138     0.1000     0.0320    98.9660     0.5924    88.7000    13.3341      0.0585
 139     0.1000     0.0326    98.8800     0.5876    88.6100    13.2514      0.0582
 140     0.1000     0.0731    97.6020     0.6187    87.5400    13.4742      0.0578
 141     0.1000     0.0307    98.9600     0.5798    88.8100    13.4160      0.0576
 142     0.1000     0.0385    98.7640     0.6082    88.7500    13.2673      0.0572
 143     0.1000     0.0429    98.6400     0.6199    87.9900    13.3599      0.0569
 144     0.1000     0.0433    98.6140     0.5955    88.5400    13.3881      0.0566
 145     0.1000     0.0471    98.5340     0.6200    88.0400    13.2706      0.0563
 146     0.1000     0.0305    98.9640     0.5810    88.8800    13.4686      0.0560
 147     0.1000     0.1134    97.0120     0.6858    87.2800    13.4319      0.0557
 148     0.1000     0.0357    98.8160     0.6089    88.3900    13.3181      0.0554
 149     0.1000     0.0349    98.8380     0.5812    88.6200    13.3160      0.0551
 150     0.1000     0.0279    99.0720     0.5929    88.9300    13.4551      0.0548
 151     0.1000     0.0307    98.9780     0.5765    88.8600    13.2895      0.0546
 152     0.1000     0.0344    98.9060     0.5936    88.3400    13.5232      0.0543
 153     0.1000     0.0358    98.8720     0.5817    89.1000    13.5158      0.0540
 154     0.1000     0.0697    97.8420     0.6524    87.1100    13.3036      0.0538
 155     0.1000     0.0451    98.5620     0.6411    88.0200    13.2307      0.0535
 156     0.1000     0.0282    99.1020     0.5747    89.0800    13.3968      0.0533
 157     0.1000     0.0343    98.8460     0.5954    88.5200    13.4106      0.0530
 158     0.1000     0.0349    98.8780     0.6049    88.7200    13.4041      0.0528
 159     0.1000     0.0313    99.0020     0.5790    88.7100    13.4998      0.0526
 160     0.1000     0.0364    98.8740     0.5859    88.4900    13.3291      0.0523
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 161     0.1000     0.0374    98.7720     0.6050    88.3900    13.3969      0.0521
 162     0.1000     0.0319    98.9120     0.5811    88.8400    13.5046      0.0519
 163     0.1000     0.0547    98.3060     0.6758    87.9500    13.4203      0.0517
 164     0.1000     0.0303    99.0000     0.5867    88.6800    13.4328      0.0514
 165     0.1000     0.0358    98.7980     0.6467    88.6500    13.4314      0.0512
 166     0.1000     0.0222    99.2780     0.6029    88.4900    13.4029      0.0510
 167     0.1000     0.0311    98.9700     0.6169    88.8300    13.4598      0.0508
 168     0.1000     0.0305    98.9860     0.5994    88.4900    13.4490      0.0506
 169     0.1000     0.0234    99.2360     0.5672    89.0000    13.6256      0.0504
 170     0.1000     0.0546    98.3800     0.6861    88.0900    13.3366      0.0502
 171     0.1000     0.0404    98.6780     0.6700    88.0700    13.5389      0.0501
 172     0.1000     0.0357    98.8120     0.5998    88.8900    13.2947      0.0498
 173     0.1000     0.0357    98.8160     0.6387    88.4600    13.2956      0.0497
 174     0.1000     0.0241    99.2200     0.5908    89.1000    13.4315      0.0495
 175     0.1000     0.0307    99.0220     0.6034    88.7000    13.4353      0.0493
 176     0.1000     0.0349    98.8720     0.6205    88.7200    13.5395      0.0491
 177     0.1000     0.0280    99.1020     0.6029    88.8700    13.4335      0.0490
 178     0.1000     0.0386    98.7480     0.6067    88.3100    13.3022      0.0488
 179     0.1000     0.0383    98.7080     0.6375    88.3700    13.4171      0.0486
 180     0.1000     0.0301    99.0160     0.5977    88.9700    13.5097      0.0485
 181     0.1000     0.0338    98.9000     0.5893    88.8800    13.5021      0.0483
 182     0.1000     0.0286    99.0740     0.5931    88.8900    13.4271      0.0481
 183     0.1000     0.0327    98.9840     0.6030    88.8000    13.4554      0.0480
 184     0.1000     0.0210    99.3300     0.5839    89.0100    13.2122      0.0478
 185     0.1000     0.0210    99.3320     0.5845    88.9400    13.3019      0.0477
 186     0.1000     0.0292    99.0400     0.6005    88.4900    13.4255      0.0475
 187     0.1000     0.0528    98.3420     0.6165    88.2200    13.3758      0.0474
 188     0.1000     0.0370    98.8460     0.6354    88.3800    13.3868      0.0472
 189     0.1000     0.0363    98.8220     0.6412    88.4100    13.5543      0.0471
 190     0.1000     0.0337    98.9440     0.6151    88.2600    13.4493      0.0470
 191     0.1000     0.0289    99.1020     0.6260    88.4900    13.3564      0.0468
 192     0.1000     0.0323    98.9440     0.5750    89.0000    13.4649      0.0467
 193     0.1000     0.0228    99.3280     0.6288    88.8500    13.5424      0.0465
 194     0.1000     0.0324    98.9580     0.5897    88.5100    13.4596      0.0464
 195     0.1000     0.0299    99.0500     0.5835    88.7100    13.3650      0.0463
 196     0.1000     0.0235    99.2080     0.5898    88.8700    13.6232      0.0462
 197     0.1000     0.0210    99.3320     0.5800    88.8500    13.5050      0.0460
 198     0.1000     0.0183    99.4000     0.5788    89.2000    13.5205      0.0459
 199     0.1000     0.0455    98.5920     0.6505    88.0500    13.4335      0.0457
 200     0.1000     0.0256    99.1460     0.6199    88.9600    13.3781      0.0456
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 201     0.1000     0.0322    98.9740     0.6156    88.9700    13.3117      0.0455
 202     0.1000     0.0276    99.0700     0.6147    88.7500    13.4702      0.0453
 203     0.1000     0.1020    97.5180     0.7514    87.2200    13.3113      0.0452
 204     0.1000     0.0212    99.3040     0.5826    89.1300    13.4552      0.0451
 205     0.1000     0.0231    99.2760     0.5979    89.4500    13.3389      0.0450
 206     0.1000     0.0295    99.0480     0.6314    88.8500    13.4606      0.0448
 207     0.1000     0.0220    99.2540     0.6201    89.0900    13.5082      0.0447
 208     0.1000     0.0256    99.0900     0.6127    88.6400    13.3146      0.0446
 209     0.1000     0.0193    99.3620     0.5831    89.0900    13.4508      0.0445
 210     0.1000     0.0237    99.2100     0.5859    88.8600    13.4566      0.0444
 211     0.1000     0.0223    99.2400     0.5932    89.0600    13.6883      0.0443
 212     0.1000     0.0191    99.3760     0.6282    88.7700    13.3642      0.0441
 213     0.1000     0.0263    99.1160     0.6753    88.6100    13.4389      0.0440
 214     0.1000     0.0266    99.1220     0.6204    88.6500    13.4179      0.0439
 215     0.1000     0.0241    99.1520     0.5904    88.8200    13.4352      0.0438
 216     0.1000     0.0238    99.2060     0.6117    88.9400    13.3493      0.0437
 217     0.1000     0.0324    98.9580     0.6416    88.5400    13.1995      0.0436
 218     0.1000     0.0267    99.1000     0.6122    88.6100    13.4103      0.0435
 219     0.1000     0.0186    99.4240     0.6349    89.2500    13.4797      0.0434
 220     0.1000     0.0288    99.0660     0.6379    88.9400    13.5092      0.0433
 221     0.1000     0.0179    99.3900     0.6091    89.0000    13.5210      0.0431
 222     0.1000     0.0233    99.1700     0.6158    88.7800    13.3426      0.0430
 223     0.1000     0.0298    99.0400     0.6391    88.8300    13.3549      0.0429
 224     0.1000     0.0173    99.4580     0.6395    89.0500    13.5345      0.0428
 225     0.1000     0.0201    99.3000     0.6118    89.2700    13.3913      0.0427
 226     0.1000     0.0206    99.3520     0.5847    89.1500    13.2817      0.0426
 227     0.1000     0.0268    99.1680     0.6342    89.1700    13.2484      0.0425
 228     0.1000     0.0231    99.2460     0.5867    89.0500    13.3940      0.0424
 229     0.1000     0.0172    99.4540     0.5822    89.5400    13.3914      0.0423
 230     0.1000     0.1254    96.6780     0.7564    86.8700    13.3075      0.0422
 231     0.1000     0.0235    99.2480     0.6001    89.0700    13.3743      0.0421
 232     0.1000     0.0165    99.4640     0.5827    89.4200    13.2912      0.0420
 233     0.1000     0.0384    98.8280     0.7015    88.1500    13.3598      0.0419
 234     0.1000     0.0210    99.2800     0.6150    89.0200    13.5608      0.0418
 235     0.1000     0.0161    99.5260     0.5673    89.3600    13.3632      0.0417
 236     0.1000     0.0190    99.3880     0.5806    89.3600    13.5285      0.0416
 237     0.1000     0.0197    99.3800     0.5945    89.1300    13.4839      0.0415
 238     0.1000     0.0189    99.3800     0.6015    89.1800    13.3795      0.0415
 239     0.1000     0.0202    99.3500     0.6166    89.3000    13.3824      0.0414
 240     0.1000     0.0323    99.0020     0.6508    88.3200    13.3819      0.0413
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 241     0.1000     0.0199    99.3420     0.5929    88.9200    13.3375      0.0412
 242     0.1000     0.0308    98.9960     0.6646    88.7000    13.4101      0.0411
 243     0.1000     0.0255    99.1900     0.6329    88.6100    13.4836      0.0410
 244     0.1000     0.0280    99.1040     0.6413    88.6500    13.5018      0.0409
 245     0.1000     0.0213    99.3060     0.6541    89.0200    13.2318      0.0409
 246     0.1000     0.0179    99.4460     0.6161    89.4200    13.4180      0.0408
 247     0.1000     0.0193    99.3760     0.6068    88.7300    13.4299      0.0407
 248     0.1000     0.0450    98.6460     0.6928    88.3300    13.7723      0.0406
 249     0.1000     0.0632    98.2860     0.7477    87.7900    13.5101      0.0405
 250     0.1000     0.0420    98.6340     0.6551    88.4400    13.3865      0.0405
 251     0.1000     0.0163    99.4900     0.6132    89.4100    13.4458      0.0404
 252     0.1000     0.0140    99.5320     0.6016    89.6400    13.4259      0.0403
 253     0.1000     0.0175    99.4200     0.6052    89.1200    13.2875      0.0402
 254     0.1000     0.0235    99.2440     0.6729    88.6400    13.9129      0.0401
 255     0.1000     0.0274    99.1720     0.6361    88.7400    13.3758      0.0401
 256     0.1000     0.0188    99.4160     0.5841    89.1400    13.4386      0.0400
 257     0.1000     0.0258    99.2000     0.6427    88.4000    13.4551      0.0399
 258     0.1000     0.0124    99.5960     0.6387    89.2200    13.2870      0.0398
 259     0.1000     0.0164    99.4520     0.5921    89.2500    13.4703      0.0398
 260     0.1000     0.0239    99.2440     0.6769    89.0200    13.5870      0.0397
 261     0.1000     0.0158    99.5000     0.6003    89.4600    13.3443      0.0396
 262     0.1000     0.0160    99.4560     0.6143    89.2700    13.4000      0.0395
 263     0.1000     0.0365    98.9040     0.7099    88.7400    13.3220      0.0395
 264     0.1000     0.0175    99.4440     0.6107    88.9100    13.4042      0.0394
 265     0.1000     0.0184    99.3740     0.6517    88.9200    13.3260      0.0393
 266     0.1000     0.0612    98.1220     0.7312    87.7600    13.4466      0.0393
 267     0.1000     0.0250    99.2040     0.6335    88.9900    13.2406      0.0392
 268     0.1000     0.0295    99.0780     0.6702    88.8000    13.2934      0.0391
 269     0.1000     0.0149    99.5400     0.6115    89.5500    13.5373      0.0391
 270     0.1000     0.0213    99.3000     0.6350    88.4600    13.4124      0.0390
 271     0.1000     0.0326    98.9580     0.6240    88.4500    13.4319      0.0389
 272     0.1000     0.0314    99.0400     0.6857    88.3100    13.4920      0.0389
 273     0.1000     0.0218    99.2380     0.6573    88.9800    13.2724      0.0388
 274     0.1000     0.0187    99.3920     0.6500    89.1100    13.4069      0.0388
 275     0.1000     0.0241    99.2520     0.6593    88.9700    13.2802      0.0387
 276     0.1000     0.0136    99.6300     0.5832    89.2300    13.3002      0.0386
 277     0.1000     0.0318    99.0100     0.6816    89.1200    13.4585      0.0385
 278     0.1000     0.0224    99.3240     0.6282    89.0300    13.5138      0.0385
 279     0.1000     0.0148    99.5020     0.6178    89.3100    13.3340      0.0384
 280     0.1000     0.0182    99.3740     0.6231    89.0500    13.3626      0.0383
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 281     0.1000     0.0217    99.2960     0.6196    88.7400    13.3971      0.0383
 282     0.1000     0.0123    99.6380     0.5833    89.6800    13.5163      0.0382
 283     0.1000     0.0166    99.4420     0.5837    89.1900    13.4164      0.0381
 284     0.1000     0.0289    99.0660     0.6770    88.7900    13.4321      0.0381
 285     0.1000     0.0279    99.1320     0.6594    88.9400    13.3342      0.0380
 286     0.1000     0.0287    99.0200     0.6390    88.7600    13.5056      0.0379
 287     0.1000     0.0169    99.4400     0.6614    88.8900    13.4350      0.0379
 288     0.1000     0.0176    99.4120     0.6845    88.9100    13.3119      0.0379
 289     0.1000     0.0234    99.2460     0.6771    88.7700    13.4150      0.0378
 290     0.1000     0.0229    99.2820     0.6286    89.0500    13.3722      0.0377
 291     0.1000     0.3456    93.1280     1.1661    83.4500    13.3084      0.0377
 292     0.1000     0.0153    99.5040     0.5948    89.3400    13.4353      0.0376
 293     0.1000     0.0185    99.3800     0.6202    89.0500    13.4368      0.0376
 294     0.1000     0.0192    99.3500     0.6707    88.7300    13.4326      0.0375
 295     0.1000     0.0215    99.3060     0.6283    89.0200    13.3835      0.0375
 296     0.1000     0.0159    99.4840     0.6323    89.3000    13.3578      0.0374
 297     0.1000     0.0135    99.5320     0.6275    89.3700    13.3589      0.0373
 298     0.1000     0.0185    99.4160     0.6295    89.2000    13.3723      0.0373
 299     0.1000     0.0123    99.6240     0.6208    89.4100    13.4464      0.0372
 300     0.1000     0.0185    99.4220     0.6331    89.3300    13.4775      0.0372
 301     0.0996     0.0191    99.3320     0.6545    88.8000    13.4565      0.0371
 302     0.0992     0.0341    99.0120     0.6947    88.7100    13.3925      0.0370
 303     0.0988     0.0297    99.1160     0.6605    88.6300    13.3951      0.0370
 304     0.0983     0.0133    99.5680     0.6135    89.3500    13.5092      0.0369
 305     0.0979     0.0143    99.5440     0.6707    88.9600    13.4709      0.0369
 306     0.0975     0.0125    99.5300     0.6551    89.1900    13.3562      0.0368
 307     0.0971     0.0286    99.0400     0.6826    88.4800    13.3054      0.0367
 308     0.0967     0.0121    99.6300     0.6302    89.3100    13.3120      0.0367
 309     0.0963     0.0276    99.1260     0.7006    88.6500    13.2856      0.0366
 310     0.0959     0.0157    99.4940     0.7038    89.1800    13.3255      0.0365
 311     0.0955     0.0260    99.1780     0.6676    88.6400    13.4534      0.0365
 312     0.0950     0.0142    99.5320     0.6252    89.4100    13.4257      0.0364
 313     0.0946     0.0130    99.5880     0.6455    89.2100    13.5029      0.0363
 314     0.0942     0.0126    99.6100     0.6061    89.7000    13.4961      0.0363
 315     0.0938     0.0151    99.4940     0.6717    89.2600    13.3599      0.0362
 316     0.0934     0.0233    99.2400     0.7126    88.8800    13.4993      0.0362
 317     0.0930     0.0146    99.5080     0.7162    89.1800    13.4037      0.0361
 318     0.0926     0.0101    99.6700     0.6451    89.4800    13.5073      0.0360
 319     0.0922     0.0189    99.4080     0.6781    89.0000    13.3121      0.0360
 320     0.0917     0.0091    99.7260     0.6610    89.0600    13.2746      0.0359
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
