Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
finish saving initial checkpoint
layer_blocks.0.0.weight
layer_blocks.0.0.bias
layer_blocks.0.1.weight
layer_blocks.0.1.bias
layer_blocks.1.0.weight
layer_blocks.1.0.bias
layer_blocks.1.1.weight
layer_blocks.1.1.bias
layer_blocks.2.0.weight
layer_blocks.2.0.bias
layer_blocks.2.1.weight
layer_blocks.2.1.bias
layer_blocks.2.2.weight
layer_blocks.2.2.bias
layer_blocks.3.0.weight
layer_blocks.3.0.bias
layer_blocks.3.1.weight
layer_blocks.3.1.bias
layer_blocks.3.2.weight
layer_blocks.3.2.bias
layer_blocks.4.0.weight
layer_blocks.4.0.bias
layer_blocks.4.1.weight
layer_blocks.4.1.bias
layer_blocks.4.2.weight
layer_blocks.4.2.bias
classifier.1.weight
classifier.1.bias
classifier.4.weight
classifier.4.bias
classifier.6.weight
classifier.6.bias
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  16     0.1000     0.6370    78.7620     0.6587    78.1500   119.1468      0.9260
  17     0.1000     0.6008    79.9380     0.6346    79.0200   119.1322      0.9242
  18     0.1000     0.5554    81.4140     0.7652    75.4500   119.1107      0.9226
  19     0.1000     0.5322    82.2400     0.6138    80.0700   119.1513      0.9209
  20     0.1000     0.4954    83.5020     0.5664    81.8900   119.1558      0.9194
  21     0.1000     0.4759    84.1480     0.6708    79.5300   119.1472      0.9180
  22     0.1000     0.4569    84.8680     0.7367    76.5200   119.1436      0.9165
  23     0.1000     0.4327    85.7620     0.5776    81.6800   119.1355      0.9151
  24     0.1000     0.4141    86.3980     0.5225    83.3200   119.1494      0.9137
  25     0.1000     0.3970    87.0380     0.5942    81.8100   119.1458      0.9125
  26     0.1000     0.3855    87.1340     0.5253    83.2700   119.1414      0.9112
  27     0.1000     0.3609    88.1360     0.5252    84.2100   119.1082      0.9099
  28     0.1000     0.3393    88.8220     0.5144    84.0900   119.1068      0.9086
  29     0.1000     0.3326    88.7660     0.5538    83.1800   119.1049      0.9074
  30     0.1000     0.3208    89.3440     0.4952    84.8400   119.1207      0.9063
  31     0.1000     0.3017    89.9700     0.6825    81.1200   119.1254      0.9051
  32     0.1000     0.2897    90.4500     0.4534    86.2700   119.1048      0.9040
  33     0.1000     0.2742    90.9520     0.5378    84.6900   119.1432      0.9029
  34     0.1000     0.2650    91.3000     0.4687    86.1000   119.1498      0.9018
  35     0.1000     0.2531    91.6020     0.4608    85.9800   119.1427      0.9007
  36     0.1000     0.2528    91.6220     0.4551    86.1600   119.1199      0.8997
  37     0.1000     0.2357    92.0260     0.4906    85.1600   119.1492      0.8987
  38     0.1000     0.2260    92.3900     0.5337    85.0900   119.1224      0.8978
  39     0.1000     0.2251    92.5460     0.4931    85.7900   119.0773      0.8968
  40     0.1000     0.2141    92.9140     0.4577    86.4300   119.0942      0.8959
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  41     0.1000     0.2056    93.0360     0.4836    86.2400   119.1417      0.8950
  42     0.1000     0.1969    93.3880     0.4849    86.0500   119.1521      0.8941
  43     0.1000     0.1884    93.7400     0.5686    84.9000   119.1332      0.8932
  44     0.1000     0.1811    93.9180     0.4688    87.1600   119.1229      0.8922
  45     0.1000     0.1782    94.0900     0.4758    86.4700   119.1655      0.8914
  46     0.1000     0.1692    94.3880     0.4981    86.1400   119.1324      0.8905
  47     0.1000     0.1639    94.6820     0.4811    86.5700   119.1158      0.8897
  48     0.1000     0.1561    94.8200     0.5098    86.9700   119.1316      0.8889
  49     0.1000     0.1532    94.8440     0.5145    86.2900   119.1271      0.8881
  50     0.1000     0.1437    95.2120     0.4763    87.4000   119.1145      0.8873
  51     0.1000     0.1443    95.2520     0.4603    87.4400   119.1566      0.8865
  52     0.1000     0.1387    95.4220     0.5498    85.7700   119.0803      0.8857
  53     0.1000     0.1332    95.5300     0.4808    87.3600   119.1561      0.8849
  54     0.1000     0.1283    95.6980     0.4844    87.2100   119.1265      0.8841
  55     0.1000     0.1256    95.8800     0.4639    87.9400   119.1421      0.8833
  56     0.1000     0.1222    95.9680     0.5354    86.1400   119.1158      0.8826
  57     0.1000     0.1135    96.2320     0.5089    86.9600   119.1312      0.8819
  58     0.1000     0.1122    96.2600     0.5195    87.7600   119.1434      0.8811
  59     0.1000     0.1055    96.4160     0.5184    86.7600   119.1443      0.8804
  60     0.1000     0.1083    96.4420     0.5615    86.7700   119.1466      0.8797
  61     0.1000     0.1023    96.6180     0.4930    87.9600   119.1459      0.8790
  62     0.1000     0.0993    96.7420     0.5159    88.1300   119.1870      0.8783
  63     0.1000     0.0993    96.7360     0.4893    88.0100   119.1272      0.8776
  64     0.1000     0.0924    96.9520     0.5050    87.8600   119.1552      0.8769
  65     0.1000     0.0931    96.8780     0.5340    87.8800   119.1419      0.8762
  66     0.1000     0.0886    97.1600     0.4801    88.4100   119.1544      0.8755
  67     0.1000     0.0847    97.2280     0.5328    88.5700   119.1637      0.8748
  68     0.1000     0.0829    97.2080     0.5409    87.6900   119.1427      0.8742
  69     0.1000     0.0795    97.3960     0.4795    88.1000   119.1652      0.8735
  70     0.1000     0.0773    97.5280     0.5297    87.9200   119.1185      0.8729
  71     0.1000     0.0808    97.3360     0.6029    86.6200   119.1244      0.8722
  72     0.1000     0.0772    97.4920     0.5248    88.0600   119.1491      0.8716
  73     0.1000     0.0688    97.7400     0.5222    87.9200   119.1277      0.8710
  74     0.1000     0.0673    97.7200     0.5225    88.2400   119.1410      0.8704
  75     0.1000     0.0663    97.8240     0.5258    87.9800   119.1676      0.8698
  76     0.1000     0.0657    97.8520     0.5285    87.7700   119.1545      0.8692
  77     0.1000     0.0670    97.8180     0.5454    87.9800   119.1504      0.8685
  78     0.1000     0.0617    98.0060     0.5578    88.0200   119.1387      0.8679
  79     0.1000     0.0601    98.0320     0.5216    88.4500   119.1588      0.8673
  80     0.1000     0.0583    98.0700     0.5617    88.4100   119.1334      0.8668
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  81     0.1000     0.0593    98.0600     0.5350    88.6400   119.1476      0.8662
  82     0.1000     0.0563    98.1160     0.6774    86.3800   119.1501      0.8656
  83     0.1000     0.0518    98.3780     0.6779    85.7800   119.1555      0.8651
  84     0.1000     0.0538    98.2920     0.5622    88.5800   119.1531      0.8644
  85     0.1000     0.0513    98.3040     0.5292    88.6100   119.1327      0.8638
  86     0.1000     0.0503    98.3820     0.5717    87.7700   119.1101      0.8633
  87     0.1000     0.0480    98.4600     0.5695    88.9300   119.1456      0.8627
  88     0.1000     0.0507    98.4240     0.5262    88.8000   119.1265      0.8622
  89     0.1000     0.0473    98.4120     0.5597    87.8900   119.1308      0.8616
  90     0.1000     0.0489    98.3800     0.5284    89.0000   119.1487      0.8610
  91     0.1000     0.0457    98.5440     0.5234    88.7700   119.1056      0.8605
  92     0.1000     0.0445    98.5500     0.5396    88.7000   119.1374      0.8599
  93     0.1000     0.0444    98.5320     0.5054    88.7800   119.1297      0.8593
  94     0.1000     0.0428    98.6600     0.6036    88.1900   119.1581      0.8588
  95     0.1000     0.0444    98.5020     0.5660    88.7800   119.0940      0.8583
  96     0.1000     0.0383    98.7480     0.5254    88.6000   119.1251      0.8578
  97     0.1000     0.0428    98.6360     0.4874    88.8900   119.1455      0.8572
  98     0.1000     0.0384    98.7920     0.5740    89.1000   119.1845      0.8567
  99     0.1000     0.0411    98.7120     0.5365    89.0900   119.1547      0.8562
 100     0.1000     0.0349    98.7880     0.5731    88.9300   119.1116      0.8557
 101     0.1000     0.0329    98.9500     0.6537    87.6500   119.1729      0.8551
 102     0.1000     0.0368    98.8100     0.6006    88.5800   119.1213      0.8547
 103     0.1000     0.0368    98.8280     0.6039    88.7900   119.1383      0.8542
 104     0.1000     0.0345    98.9080     0.5965    89.3100   119.1473      0.8537
 105     0.1000     0.0339    98.8580     0.5451    88.9600   119.1543      0.8532
 106     0.1000     0.0310    98.9400     0.5873    88.5700   119.1492      0.8527
 107     0.1000     0.0298    99.0420     0.7098    88.2800   119.1145      0.8521
 108     0.1000     0.0305    99.0240     0.6834    88.4500   119.1393      0.8517
 109     0.1000     0.0323    98.9280     0.5852    89.0800   119.1626      0.8512
 110     0.1000     0.0329    98.9260     0.5730    89.0500   119.1316      0.8507
 111     0.1000     0.0299    98.9620     0.6133    88.6000   119.1394      0.8502
 112     0.1000     0.0315    99.0200     0.5713    88.5800   119.1956      0.8497
 113     0.1000     0.0304    99.0540     0.5982    88.7600   119.1496      0.8493
 114     0.1000     0.0294    99.0680     0.5969    88.8100   119.1651      0.8488
 115     0.1000     0.0280    99.0780     0.6300    88.4900   119.1486      0.8483
 116     0.1000     0.0277    99.0720     0.6439    88.6600   119.1232      0.8479
 117     0.1000     0.0280    99.0480     0.6120    89.0500   119.1443      0.8474
 118     0.1000     0.0288    99.0900     0.5889    88.6400   119.1453      0.8469
 119     0.1000     0.0314    99.0040     0.6286    88.1300   119.1527      0.8464
 120     0.1000     0.0264    99.1580     0.6244    89.1100   119.1264      0.8460
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 121     0.1000     0.0300    99.0620     0.6191    87.2600   119.1763      0.8455
 122     0.1000     0.0233    99.2580     0.6090    88.8000   119.1667      0.8451
 123     0.1000     0.0271    99.1620     0.6822    87.6100   119.1458      0.8446
 124     0.1000     0.0323    98.9460     0.6916    87.9100   119.1241      0.8442
 125     0.1000     0.0235    99.2960     0.6263    88.6700   119.1287      0.8438
 126     0.1000     0.0237    99.2220     0.6926    88.7500   119.1246      0.8433
 127     0.1000     0.0300    99.0380     0.6646    87.3300   119.1708      0.8428
 128     0.1000     0.0239    99.2400     0.6519    88.2400   119.1609      0.8424
 129     0.1000     0.0244    99.2220     0.5976    89.2900   119.1695      0.8420
 130     0.1000     0.0229    99.2580     0.6298    89.2700   119.1469      0.8415
 131     0.1000     0.0231    99.3140     0.5777    88.8900   119.1559      0.8411
 132     0.1000     0.0232    99.2700     0.6231    89.2100   119.1146      0.8406
 133     0.1000     0.0243    99.2420     0.5762    88.8800   119.1430      0.8402
 134     0.1000     0.0189    99.4000     0.6404    88.9000   119.1357      0.8397
 135     0.1000     0.0223    99.2780     0.6143    88.7600   119.1785      0.8393
 136     0.1000     0.0225    99.3160     0.6058    89.5200   119.1483      0.8389
 137     0.1000     0.0201    99.3160     0.6818    88.9600   119.1294      0.8385
 138     0.1000     0.0194    99.3900     0.6538    88.6700   119.1485      0.8380
 139     0.1000     0.0202    99.3540     0.5944    89.1600   119.1699      0.8376
 140     0.1000     0.0178    99.3960     0.8629    87.1000   119.1903      0.8372
 141     0.1000     0.0243    99.2600     0.5723    88.8300   119.1666      0.8368
 142     0.1000     0.0199    99.3700     0.6603    89.1700   119.1516      0.8364
 143     0.1000     0.0310    99.1740     0.5203    88.0900   119.1589      0.8359
 144     0.1000     0.0213    99.3120     0.7540    87.2800   119.1878      0.8355
 145     0.1000     0.0202    99.3540     0.6485    89.5700   119.1457      0.8351
 146     0.1000     0.0172    99.4540     0.6483    89.0100   119.1605      0.8347
 147     0.1000     0.0174    99.4040     0.7290    88.7300   119.1697      0.8343
 148     0.1000     0.0221    99.2880     0.6220    88.9400   119.1730      0.8339
 149     0.1000     0.0196    99.3900     0.6507    88.5700   119.1645      0.8335
 150     0.1000     0.0209    99.3500     0.6632    89.1400   119.1721      0.8331
 151     0.1000     0.0174    99.4120     0.6144    89.1700   119.1668      0.8327
 152     0.1000     0.0171    99.4140     0.6295    89.2200   119.1573      0.8323
 153     0.1000     0.0196    99.3840     0.5798    89.4700   119.1886      0.8319
 154     0.1000     0.0136    99.5580     0.6205    89.5500   119.1435      0.8315
 155     0.1000     0.0162    99.4420     0.6717    89.5300   119.1294      0.8310
 156     0.1000     0.0169    99.4820     0.7029    88.1000   119.1312      0.8307
 157     0.1000     0.0185    99.4360     0.5803    88.5800   119.1491      0.8303
 158     0.1000     0.0170    99.4500     0.6784    89.2100   119.1644      0.8299
 159     0.1000     0.0200    99.3880     0.6216    88.8100   119.1700      0.8295
 160     0.1000     0.0181    99.3960     0.6912    88.5900   119.1611      0.8291
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 161     0.1000     0.0167    99.4680     0.6526    88.9800   119.1283      0.8287
 162     0.1000     0.0151    99.5340     0.6522    89.5800   119.1142      0.8284
 163     0.1000     0.0173    99.4620     0.6516    89.1300   119.1996      0.8279
 164     0.1000     0.0166    99.5020     0.6428    89.0200   119.1757      0.8275
 165     0.1000     0.0142    99.5180     0.6515    89.3500   119.1597      0.8272
 166     0.1000     0.0163    99.5180     0.6337    89.6500   119.1219      0.8268
 167     0.1000     0.0176    99.4320     0.6334    89.3400   119.1434      0.8264
 168     0.1000     0.0155    99.4980     0.6476    89.3000   119.1243      0.8261
 169     0.1000     0.0127    99.5820     0.6834    89.1300   119.1454      0.8257
 170     0.1000     0.0145    99.5200     0.6717    88.9900   119.1350      0.8253
 171     0.1000     0.0171    99.4560     0.6627    89.1500   119.1479      0.8249
 172     0.1000     0.0123    99.6040     0.6305    89.5000   119.1591      0.8245
 173     0.1000     0.0150    99.5260     0.6465    89.9400   119.1387      0.8242
 174     0.1000     0.0127    99.6000     0.8643    87.0100   119.1614      0.8239
 175     0.1000     0.0162    99.5000     0.6439    88.9800   119.1722      0.8235
 176     0.1000     0.0144    99.5380     0.6067    89.3500   119.1254      0.8231
 177     0.1000     0.0116    99.6500     0.6596    89.1400   119.1645      0.8227
 178     0.1000     0.0136    99.5820     0.7157    89.3300   119.1515      0.8224
 179     0.1000     0.0163    99.5120     0.6736    89.0700   119.1446      0.8220
 180     0.1000     0.0124    99.6040     0.6965    89.3500   119.1751      0.8217
 181     0.1000     0.0133    99.5740     0.7205    88.7900   119.1613      0.8213
 182     0.1000     0.0110    99.6420     0.7509    88.6700   119.1112      0.8209
 183     0.1000     0.0138    99.5520     0.6955    88.9700   119.1398      0.8205
 184     0.1000     0.0104    99.6640     0.7489    89.5200   119.1068      0.8202
 185     0.1000     0.0157    99.5120     0.6955    89.0600   119.1050      0.8198
 186     0.1000     0.0127    99.6060     0.7117    89.2800   119.1493      0.8195
 187     0.1000     0.0115    99.6060     0.6595    89.3700   119.1680      0.8191
 188     0.1000     0.0119    99.6440     0.7125    89.2300   119.1255      0.8188
 189     0.1000     0.0118    99.6300     0.6792    88.8000   119.1782      0.8184
 190     0.1000     0.0148    99.5220     0.6299    89.3700   119.1936      0.8181
 191     0.1000     0.0171    99.4780     0.6307    88.8900   119.1396      0.8178
 192     0.1000     0.0121    99.6140     0.6649    89.5800   119.1136      0.8174
 193     0.1000     0.0114    99.6760     0.6209    89.3600   119.1589      0.8171
 194     0.1000     0.0120    99.6240     0.7258    88.6300   119.1271      0.8167
 195     0.1000     0.0100    99.6480     0.7071    89.2700   119.1561      0.8164
 196     0.1000     0.0091    99.7020     0.6922    89.4700   119.1558      0.8160
 197     0.1000     0.0120    99.6200     0.6905    89.6600   119.1395      0.8157
 198     0.1000     0.0117    99.6340     0.7638    88.7900   119.1086      0.8154
 199     0.1000     0.0155    99.5340     0.6418    89.4100   119.1749      0.8150
 200     0.1000     0.0117    99.6360     0.7171    89.2000   119.1409      0.8147
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 201     0.1000     0.0110    99.6440     0.6694    89.3100   119.1287      0.8143
 202     0.1000     0.0111    99.6420     0.7017    89.1800   119.1603      0.8140
 203     0.1000     0.0116    99.6240     0.6273    89.4700   119.1483      0.8137
 204     0.1000     0.0123    99.6000     0.6835    89.5800   119.1594      0.8133
 205     0.1000     0.0115    99.6740     0.6701    89.2500   119.1609      0.8130
 206     0.1000     0.0105    99.6860     0.6424    89.8700   119.1472      0.8126
 207     0.1000     0.0070    99.7820     0.7466    89.2200   119.1615      0.8123
 208     0.1000     0.0105    99.6720     0.6693    89.5500   119.1276      0.8120
 209     0.1000     0.0113    99.6620     0.6286    89.7700   119.1244      0.8117
 210     0.1000     0.0120    99.6140     0.7072    89.2900   119.1615      0.8114
 211     0.1000     0.0106    99.6600     0.6803    89.7200   119.1206      0.8110
 212     0.1000     0.0084    99.7460     0.6899    89.1600   119.1052      0.8107
 213     0.1000     0.0091    99.7400     0.7134    89.3100   119.1157      0.8104
 214     0.1000     0.0093    99.6900     0.6508    89.7800   119.1335      0.8100
 215     0.1000     0.0095    99.7100     0.6392    89.5400   119.1093      0.8097
 216     0.1000     0.0083    99.7340     0.6696    89.6500   119.0752      0.8094
 217     0.1000     0.0106    99.6700     0.6573    89.6600   119.1813      0.8091
 218     0.1000     0.0086    99.7220     0.6669    89.7100   119.1302      0.8088
 219     0.1000     0.0091    99.7220     0.6426    89.5700   119.1269      0.8085
 220     0.1000     0.0095    99.7280     0.6433    89.6300   119.1208      0.8081
 221     0.1000     0.0084    99.7460     0.6412    89.9000   119.1354      0.8079
 222     0.1000     0.0084    99.7460     0.6787    89.8100   119.1522      0.8075
 223     0.1000     0.0112    99.6600     0.6248    89.6800   119.1600      0.8072
 224     0.1000     0.0098    99.6840     0.6240    89.8800   119.1266      0.8069
 225     0.1000     0.0098    99.6880     0.5970    89.9700   119.1230      0.8066
 226     0.1000     0.0096    99.7140     0.6139    89.8800   119.1305      0.8062
 227     0.1000     0.0086    99.7280     0.6662    89.9100   119.1281      0.8060
 228     0.1000     0.0077    99.7620     0.7113    89.4700   119.1448      0.8057
 229     0.1000     0.0084    99.7540     0.6770    90.0600   119.1456      0.8054
 230     0.1000     0.0084    99.7500     0.6864    89.8500   119.2106      0.8051
 231     0.1000     0.0109    99.6780     0.6112    89.8100   119.1148      0.8048
 232     0.1000     0.0095    99.7380     0.6348    89.9100   119.1469      0.8045
 233     0.1000     0.0073    99.7540     0.6641    89.8700   119.1285      0.8042
 234     0.1000     0.0072    99.7980     0.7023    89.6800   119.1273      0.8039
 235     0.1000     0.0083    99.7200     0.7159    89.8200   119.1820      0.8036
 236     0.1000     0.0075    99.7640     0.7341    89.7300   119.1798      0.8033
 237     0.1000     0.0102    99.7060     0.8888    87.3800   119.1549      0.8030
 238     0.1000     0.0093    99.7060     0.6413    89.8000   119.1728      0.8027
 239     0.1000     0.0085    99.7280     0.6301    89.6300   119.1418      0.8023
 240     0.1000     0.0079    99.7820     0.6716    89.8200   119.1581      0.8020
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 241     0.1000     0.0131    99.6420     0.6081    89.7200   119.1545      0.8018
 242     0.1000     0.0062    99.7960     0.6891    89.7000   119.1503      0.8015
 243     0.1000     0.0057    99.8340     0.7093    90.0000   119.1373      0.8012
 244     0.1000     0.0086    99.7320     0.6771    89.5900   119.1384      0.8009
 245     0.1000     0.0084    99.7360     0.7398    89.5900   119.1419      0.8006
 246     0.1000     0.0091    99.7400     0.6429    89.8600   119.1688      0.8003
 247     0.1000     0.0075    99.7520     0.6904    89.9300   119.1518      0.8000
 248     0.1000     0.0071    99.7740     0.6968    89.7900   119.1189      0.7997
 249     0.1000     0.0089    99.7500     0.6143    89.9900   119.1212      0.7994
 250     0.1000     0.0072    99.7720     0.6712    90.1600   119.1223      0.7991
 251     0.1000     0.0058    99.8200     0.7001    89.9800   119.1274      0.7988
 252     0.1000     0.0072    99.7820     0.6704    90.1300   119.1170      0.7985
 253     0.1000     0.0068    99.8020     0.6695    89.8500   119.1409      0.7982
 254     0.1000     0.0077    99.7460     0.6413    89.8700   119.1476      0.7979
 255     0.1000     0.0078    99.7520     0.6863    89.7200   119.1259      0.7976
 256     0.1000     0.0061    99.8260     0.7110    90.2600   119.1285      0.7973
 257     0.1000     0.0100    99.7180     0.6218    89.7700   119.1555      0.7970
 258     0.1000     0.0068    99.7760     0.6645    89.3400   119.1282      0.7967
 259     0.1000     0.0063    99.8020     0.7132    89.5400   119.1346      0.7964
 260     0.1000     0.0076    99.7740     0.6673    89.6400   119.1350      0.7961
 261     0.1000     0.0070    99.7740     0.6626    90.1800   119.1482      0.7959
 262     0.1000     0.0094    99.7140     0.7221    89.0100   119.1374      0.7955
 263     0.1000     0.0073    99.7520     0.6500    89.9500   119.1234      0.7953
 264     0.1000     0.0071    99.7660     0.6800    89.9700   119.1424      0.7950
 265     0.1000     0.0064    99.8260     0.7041    90.0700   119.1349      0.7947
 266     0.1000     0.0074    99.7740     0.6986    89.6600   119.1179      0.7945
 267     0.1000     0.0083    99.7560     0.6741    89.6900   119.1343      0.7942
 268     0.1000     0.0079    99.7600     0.6836    89.5800   119.1517      0.7939
 269     0.1000     0.0070    99.7640     0.6798    89.7700   119.1514      0.7936
 270     0.1000     0.0063    99.8160     0.6737    89.3000   119.1040      0.7933
 271     0.1000     0.0046    99.8500     0.7349    89.7800   119.1696      0.7931
 272     0.1000     0.0062    99.8000     0.7090    90.1400   119.1379      0.7928
 273     0.1000     0.0059    99.8320     0.6739    89.6700   119.1598      0.7925
 274     0.1000     0.0072    99.7560     0.7464    89.2700   119.1476      0.7922
 275     0.1000     0.0062    99.8120     0.6950    90.1500   119.1552      0.7919
 276     0.1000     0.0083    99.7480     0.6874    89.8100   119.1413      0.7916
 277     0.1000     0.0101    99.6940     0.6774    89.7800   119.1635      0.7914
 278     0.1000     0.0067    99.7780     0.7076    89.7900   119.1501      0.7912
 279     0.1000     0.0068    99.7880     0.6879    90.0200   119.1480      0.7909
 280     0.1000     0.0074    99.7820     0.6643    89.5900   119.1456      0.7906
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 281     0.1000     0.0042    99.8680     0.7567    89.9600   119.1280      0.7903
 282     0.1000     0.0108    99.6900     0.6453    89.7900   119.1497      0.7901
 283     0.1000     0.0050    99.8380     0.7045    90.1100   119.1462      0.7898
 284     0.1000     0.0068    99.7880     0.7223    90.0900   119.1399      0.7895
 285     0.1000     0.0057    99.8160     0.7039    89.8600   119.1546      0.7893
 286     0.1000     0.0085    99.7560     0.7074    89.1900   119.1517      0.7890
 287     0.1000     0.0059    99.8220     0.7526    89.4100   119.1329      0.7887
 288     0.1000     0.0088    99.7440     0.6283    89.5900   119.1569      0.7884
 289     0.1000     0.0070    99.7860     0.6946    89.7000   119.1244      0.7882
 290     0.1000     0.0058    99.8100     0.7334    89.3100   119.1404      0.7879
 291     0.1000     0.0097    99.7300     0.6577    89.7500   119.1462      0.7876
 292     0.1000     0.0078    99.7600     0.7123    89.4100   119.1361      0.7874
 293     0.1000     0.0073    99.7900     0.6357    90.1300   119.1017      0.7871
 294     0.1000     0.0054    99.8420     0.7998    88.6600   119.1293      0.7868
 295     0.1000     0.0073    99.7780     0.6682    89.8800   119.1313      0.7866
 296     0.1000     0.0024    99.9200     0.7427    90.4400   119.1366      0.7863
 297     0.1000     0.0082    99.7400     0.6799    90.2000   119.0910      0.7860
 298     0.1000     0.0049    99.8520     0.7213    89.8300   119.1032      0.7858
 299     0.1000     0.0056    99.8200     0.6902    90.0200   119.1835      0.7855
 300     0.1000     0.0046    99.8720     0.6839    90.1300   119.1158      0.7852
 301     0.0996     0.0056    99.8140     0.6941    89.9600   119.0966      0.7850
 302     0.0992     0.0058    99.8160     0.7362    89.9900   119.0808      0.7848
 303     0.0988     0.0061    99.8020     0.7354    89.7900   119.1304      0.7845
 304     0.0983     0.0072    99.7620     0.7295    89.5700   119.1696      0.7842
 305     0.0979     0.0056    99.8280     0.7118    89.9100   119.1340      0.7840
 306     0.0975     0.0054    99.8260     0.6966    89.9100   119.1314      0.7837
 307     0.0971     0.0037    99.8800     0.7553    90.0400   119.1254      0.7834
 308     0.0967     0.0054    99.8200     0.7513    89.6600   119.1507      0.7832
 309     0.0963     0.0060    99.8260     0.6706    89.5200   119.1318      0.7830
 310     0.0959     0.0069    99.7960     0.6684    89.9400   119.1211      0.7827
 311     0.0955     0.0066    99.8060     0.6531    89.6800   119.1253      0.7825
 312     0.0950     0.0039    99.8740     0.6981    90.1900   119.0928      0.7823
 313     0.0946     0.0069    99.8120     0.7170    89.5000   119.0857      0.7820
 314     0.0942     0.0042    99.8660     0.7333    90.0300   119.1001      0.7818
 315     0.0938     0.0050    99.8600     0.7987    89.6000   119.1078      0.7815
 316     0.0934     0.0060    99.8100     0.6839    90.2700   119.1273      0.7813
 317     0.0930     0.0035    99.8780     0.7289    90.0000   119.1167      0.7811
 318     0.0926     0.0036    99.8920     0.6829    89.7700   119.1031      0.7808
 319     0.0922     0.0055    99.8340     0.6740    90.2300   119.1342      0.7806
 320     0.0917     0.0031    99.9180     0.6663    90.2300   119.1172      0.7803
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
