Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
finish saving initial checkpoint
layer_blocks.0.0.weight
layer_blocks.0.0.bias
layer_blocks.0.1.weight
layer_blocks.0.1.bias
layer_blocks.1.0.weight
layer_blocks.1.0.bias
layer_blocks.1.1.weight
layer_blocks.1.1.bias
layer_blocks.2.0.weight
layer_blocks.2.0.bias
layer_blocks.2.1.weight
layer_blocks.2.1.bias
layer_blocks.2.2.weight
layer_blocks.2.2.bias
layer_blocks.3.0.weight
layer_blocks.3.0.bias
layer_blocks.3.1.weight
layer_blocks.3.1.bias
layer_blocks.3.2.weight
layer_blocks.3.2.bias
layer_blocks.4.0.weight
layer_blocks.4.0.bias
layer_blocks.4.1.weight
layer_blocks.4.1.bias
layer_blocks.4.2.weight
layer_blocks.4.2.bias
classifier.1.weight
classifier.1.bias
classifier.4.weight
classifier.4.bias
classifier.6.weight
classifier.6.bias
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  16     0.1000     0.7313    75.3060     0.7991    73.6000    14.5345      0.7361
  17     0.1000     0.6865    76.9320     0.8039    74.2600    14.5349      0.7270
  18     0.1000     0.6433    78.4740     0.7215    75.7400    14.5378      0.7183
  19     0.1000     0.6061    79.6620     0.5982    79.9400    14.5484      0.7098
  20     0.1000     0.5696    81.0820     0.6081    80.6200    14.5171      0.7016
  21     0.1000     0.5385    82.0100     0.6494    79.5800    14.5175      0.6936
  22     0.1000     0.5139    82.8340     0.8647    72.1400    14.5335      0.6858
  23     0.1000     0.4883    83.7120     0.5157    83.1600    14.4829      0.6782
  24     0.1000     0.4631    84.5760     0.6260    80.8400    14.4928      0.6708
  25     0.1000     0.4397    85.4280     0.5647    82.3900    14.5247      0.6635
  26     0.1000     0.4276    85.8860     0.5974    81.3500    14.5085      0.6564
  27     0.1000     0.4036    86.8660     0.6722    79.6300    14.5591      0.6495
  28     0.1000     0.3880    87.2760     0.5587    83.4300    14.5477      0.6428
  29     0.1000     0.3716    87.6780     0.4877    84.1100    14.5868      0.6361
  30     0.1000     0.3536    88.3360     0.5346    83.6000    14.5150      0.6297
  31     0.1000     0.3377    88.9440     0.5606    84.0400    14.5035      0.6233
  32     0.1000     0.3330    89.0640     0.4820    85.3600    14.5195      0.6172
  33     0.1000     0.3080    89.7260     0.4849    85.1400    14.5073      0.6111
  34     0.1000     0.2985    89.9160     0.4897    85.0600    14.5143      0.6051
  35     0.1000     0.2824    90.6980     0.4746    85.4700    14.5053      0.5993
  36     0.1000     0.2787    90.7480     0.5868    83.3800    14.5294      0.5936
  37     0.1000     0.2665    91.1480     0.4640    85.7200    14.5403      0.5880
  38     0.1000     0.2533    91.6180     0.5192    84.5500    14.5455      0.5824
  39     0.1000     0.2417    92.0820     0.4757    85.7800    14.5322      0.5770
  40     0.1000     0.2338    92.2680     0.4569    86.4600    14.5050      0.5717
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  41     0.1000     0.2239    92.5860     0.6259    83.8100    14.5236      0.5664
  42     0.1000     0.2181    92.7740     0.4465    86.7200    14.5437      0.5613
  43     0.1000     0.2149    92.8520     0.4333    87.0400    14.5190      0.5562
  44     0.1000     0.2051    93.2100     0.4639    86.9900    14.4916      0.5513
  45     0.1000     0.1873    93.7900     0.5653    84.7200    14.5190      0.5464
  46     0.1000     0.1897    93.6340     0.4873    86.7400    14.4984      0.5416
  47     0.1000     0.1817    94.0620     0.4350    87.0600    14.5008      0.5368
  48     0.1000     0.1698    94.2580     0.4862    86.8500    14.5139      0.5322
  49     0.1000     0.1657    94.4540     0.4751    87.3100    14.4987      0.5276
  50     0.1000     0.1628    94.6520     0.4807    87.4000    14.4763      0.5231
  51     0.1000     0.1561    94.8360     0.4477    87.6000    14.4845      0.5186
  52     0.1000     0.1528    94.9180     0.4969    86.7000    14.4722      0.5142
  53     0.1000     0.1462    95.1680     0.4574    87.9700    14.4944      0.5099
  54     0.1000     0.1375    95.4260     0.5013    86.8300    14.5169      0.5056
  55     0.1000     0.1376    95.3960     0.4826    87.3500    14.5119      0.5015
  56     0.1000     0.1326    95.6780     0.4955    87.3000    14.4968      0.4973
  57     0.1000     0.1289    95.6680     0.5211    86.8600    14.5049      0.4932
  58     0.1000     0.1238    95.9680     0.4676    88.0300    14.5081      0.4892
  59     0.1000     0.1231    96.0200     0.5044    87.1300    14.5072      0.4852
  60     0.1000     0.1179    96.0580     0.5010    87.4200    14.5124      0.4813
  61     0.1000     0.1134    96.2800     0.7064    84.2900    14.4934      0.4774
  62     0.1000     0.1078    96.5020     0.5845    86.6700    14.4991      0.4736
  63     0.1000     0.1046    96.5900     0.5511    86.4100    14.5487      0.4698
  64     0.1000     0.1013    96.6980     0.5032    87.6000    14.5167      0.4661
  65     0.1000     0.1009    96.6720     0.5104    87.8000    14.5111      0.4623
  66     0.1000     0.0955    96.8440     0.4853    88.2300    14.4915      0.4588
  67     0.1000     0.0926    96.9660     0.5294    87.5500    14.4926      0.4552
  68     0.1000     0.0920    96.9840     0.4988    88.2800    14.5168      0.4517
  69     0.1000     0.0898    97.0800     0.5318    87.1900    14.4781      0.4482
  70     0.1000     0.0828    97.2540     0.4827    88.5900    14.5166      0.4447
  71     0.1000     0.0824    97.2680     0.5067    88.2600    14.5054      0.4413
  72     0.1000     0.0774    97.4780     0.5445    87.7300    14.4893      0.4379
  73     0.1000     0.0768    97.5260     0.5328    87.5200    14.5008      0.4346
  74     0.1000     0.0760    97.5540     0.5268    88.4300    14.4906      0.4314
  75     0.1000     0.0753    97.5240     0.5910    87.6700    14.4991      0.4281
  76     0.1000     0.0695    97.7520     0.5624    87.5200    14.5073      0.4249
  77     0.1000     0.0729    97.6300     0.5562    87.6300    14.4985      0.4217
  78     0.1000     0.0708    97.6400     0.5432    87.1400    14.4916      0.4186
  79     0.1000     0.0642    97.8820     0.5533    87.2600    14.4728      0.4154
  80     0.1000     0.0664    97.8160     0.5932    87.1100    14.5413      0.4124
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  81     0.1000     0.0637    97.9520     0.5966    87.2800    14.4900      0.4094
  82     0.1000     0.0591    98.0560     0.5450    88.5400    14.4881      0.4064
  83     0.1000     0.0647    97.8580     0.5472    87.8500    14.4988      0.4035
  84     0.1000     0.0527    98.2960     0.5782    87.8000    14.4652      0.4005
  85     0.1000     0.0547    98.2100     0.5395    88.6800    14.4761      0.3976
  86     0.1000     0.0599    98.0860     0.5513    88.7600    14.4978      0.3947
  87     0.1000     0.0573    98.1920     0.5558    88.2200    14.5254      0.3919
  88     0.1000     0.0553    98.1540     0.6035    87.4800    14.5997      0.3891
  89     0.1000     0.0535    98.2640     0.5520    88.6800    14.4777      0.3863
  90     0.1000     0.0503    98.3760     0.5425    88.7400    14.4934      0.3836
  91     0.1000     0.0514    98.3340     0.5314    88.5400    14.5106      0.3809
  92     0.1000     0.0497    98.3980     0.5505    88.6200    14.5180      0.3781
  93     0.1000     0.0490    98.3740     0.5528    88.2400    14.5395      0.3755
  94     0.1000     0.0479    98.4280     0.5594    88.3800    14.5534      0.3728
  95     0.1000     0.0480    98.4700     0.6753    87.4000    14.5146      0.3703
  96     0.1000     0.0441    98.6100     0.5492    88.7900    14.4924      0.3677
  97     0.1000     0.0443    98.5580     0.5853    88.3900    14.5256      0.3651
  98     0.1000     0.0444    98.5700     0.5564    88.7000    14.4942      0.3626
  99     0.1000     0.0472    98.4460     0.5474    89.2000    14.4782      0.3602
 100     0.1000     0.0419    98.6020     0.5928    88.3200    14.4992      0.3577
 101     0.1000     0.0386    98.7400     0.5896    88.6000    14.5166      0.3552
 102     0.1000     0.0402    98.6720     0.5617    88.5100    14.4752      0.3528
 103     0.1000     0.0390    98.7080     0.5712    88.7000    14.4647      0.3504
 104     0.1000     0.0381    98.8380     0.7050    86.4800    14.5035      0.3480
 105     0.1000     0.0422    98.6320     0.5526    88.7400    14.4848      0.3457
 106     0.1000     0.0353    98.8820     0.5654    88.9700    14.5186      0.3433
 107     0.1000     0.0351    98.8320     0.5609    88.8900    14.5017      0.3410
 108     0.1000     0.0379    98.8180     0.6411    88.0800    14.4705      0.3387
 109     0.1000     0.0412    98.6440     0.5361    88.8100    14.4999      0.3365
 110     0.1000     0.0380    98.6920     0.5485    89.0400    14.4964      0.3343
 111     0.1000     0.0364    98.7640     0.5375    88.9200    14.4862      0.3321
 112     0.1000     0.0318    98.9500     0.6317    88.3600    14.4696      0.3299
 113     0.1000     0.0320    98.9880     0.5712    88.8600    14.4736      0.3278
 114     0.1000     0.0345    98.8960     0.6223    88.2300    14.4940      0.3256
 115     0.1000     0.0314    98.9660     0.5569    89.3900    14.4671      0.3235
 116     0.1000     0.0318    98.9940     0.6373    87.7100    14.4909      0.3213
 117     0.1000     0.0351    98.8920     0.5358    88.7200    14.4898      0.3193
 118     0.1000     0.0279    99.0980     0.5634    88.9100    14.5275      0.3172
 119     0.1000     0.0305    99.0540     0.5806    89.2000    14.4915      0.3152
 120     0.1000     0.0294    99.0480     0.6016    88.9900    14.4764      0.3131
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 121     0.1000     0.0307    99.0120     0.5630    89.0400    14.4976      0.3111
 122     0.1000     0.0326    98.9560     0.5537    88.7900    14.5179      0.3091
 123     0.1000     0.0273    99.1160     0.6059    88.6600    14.4844      0.3072
 124     0.1000     0.0552    98.5260     0.5923    88.0500    14.5009      0.3053
 125     0.1000     0.0305    99.0640     0.5498    89.3100    14.4929      0.3034
 126     0.1000     0.0305    99.0140     0.5606    88.7400    14.4880      0.3015
 127     0.1000     0.0275    99.1420     0.5801    89.3800    14.4999      0.2996
 128     0.1000     0.0259    99.1340     0.5735    89.2900    14.4920      0.2978
 129     0.1000     0.0269    99.1480     0.6650    88.0000    14.4917      0.2959
 130     0.1000     0.0281    99.1160     0.6038    88.4600    14.5081      0.2941
 131     0.1000     0.0243    99.1860     0.5826    88.8600    14.5379      0.2922
 132     0.1000     0.0270    99.1300     0.6057    88.3400    14.5175      0.2904
 133     0.1000     0.0243    99.1960     0.5993    88.7100    14.4972      0.2886
 134     0.1000     0.0273    99.0680     0.6059    88.7500    14.5121      0.2869
 135     0.1000     0.0243    99.2240     0.5838    88.9600    14.5135      0.2851
 136     0.1000     0.0230    99.3160     0.5818    89.1600    14.5869      0.2834
 137     0.1000     0.0225    99.3180     0.6724    87.9300    14.5252      0.2816
 138     0.1000     0.0250    99.2040     0.6175    88.9300    14.5240      0.2799
 139     0.1000     0.0238    99.2400     0.5976    89.1200    14.5070      0.2783
 140     0.1000     0.0223    99.2840     0.5603    89.0200    14.4873      0.2766
 141     0.1000     0.0218    99.3140     0.5950    89.1400    14.4927      0.2749
 142     0.1000     0.0184    99.4160     0.6326    88.7900    14.4902      0.2732
 143     0.1000     0.0221    99.2700     0.6258    88.4800    14.5074      0.2716
 144     0.1000     0.0243    99.2520     0.5869    89.0000    14.5326      0.2700
 145     0.1000     0.0210    99.3340     0.5865    89.5400    14.5195      0.2684
 146     0.1000     0.0218    99.2740     0.6252    88.5900    14.5373      0.2669
 147     0.1000     0.0236    99.2760     0.6022    89.3400    14.5248      0.2653
 148     0.1000     0.0215    99.3040     0.6055    88.6600    14.4778      0.2637
 149     0.1000     0.0222    99.2840     0.5532    89.6900    14.5032      0.2622
 150     0.1000     0.0208    99.3220     0.5946    89.2500    14.4881      0.2607
 151     0.1000     0.0248    99.2240     0.5653    89.2400    14.4966      0.2592
 152     0.1000     0.0221    99.2640     0.6025    88.8600    14.4908      0.2578
 153     0.1000     0.0189    99.3800     0.5826    89.4400    14.5127      0.2563
 154     0.1000     0.0209    99.3580     0.5632    89.7000    14.4850      0.2548
 155     0.1000     0.0217    99.2760     0.6184    89.0400    14.4943      0.2534
 156     0.1000     0.0201    99.3880     0.5931    88.8000    14.4993      0.2519
 157     0.1000     0.0205    99.3580     0.6256    88.5700    14.5429      0.2505
 158     0.1000     0.0205    99.3620     0.5845    89.3700    14.5315      0.2491
 159     0.1000     0.0190    99.3940     0.6167    89.0700    14.5580      0.2477
 160     0.1000     0.0178    99.4100     0.6186    89.0600    14.5210      0.2463
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 161     0.1000     0.0204    99.3320     0.6459    88.8200    14.5137      0.2450
 162     0.1000     0.0177    99.4360     0.6034    89.5400    14.4882      0.2436
 163     0.1000     0.0195    99.3960     0.5980    89.3500    14.5224      0.2422
 164     0.1000     0.0193    99.3780     0.6293    89.0300    14.4940      0.2409
 165     0.1000     0.0201    99.3440     0.6137    89.3900    14.5027      0.2396
 166     0.1000     0.0166    99.4660     0.5887    89.4100    14.5097      0.2383
 167     0.1000     0.0181    99.4280     0.6141    89.2900    14.5172      0.2370
 168     0.1000     0.0211    99.2820     0.6007    89.2300    14.5101      0.2357
 169     0.1000     0.0174    99.4500     0.6085    88.9200    14.5067      0.2344
 170     0.1000     0.0187    99.3740     0.5887    89.2300    14.5168      0.2332
 171     0.1000     0.0185    99.4400     0.6008    89.0600    14.5182      0.2319
 172     0.1000     0.0202    99.3580     0.6108    89.3000    14.5535      0.2307
 173     0.1000     0.0175    99.4400     0.6652    88.6800    14.5152      0.2295
 174     0.1000     0.0181    99.4300     0.6302    89.0000    14.5017      0.2283
 175     0.1000     0.0167    99.4880     0.5876    89.8600    14.4842      0.2271
 176     0.1000     0.0160    99.5160     0.6120    89.2300    14.4889      0.2258
 177     0.1000     0.0181    99.4000     0.6717    88.5600    14.4947      0.2247
 178     0.1000     0.0172    99.4480     0.6252    89.0000    14.5028      0.2235
 179     0.1000     0.0175    99.4440     0.6402    88.8100    14.5000      0.2223
 180     0.1000     0.0165    99.4760     0.6215    88.9300    14.4836      0.2212
 181     0.1000     0.0190    99.4200     0.6353    89.3100    14.5218      0.2200
 182     0.1000     0.0179    99.4440     0.6054    89.6300    14.5029      0.2189
 183     0.1000     0.0197    99.3300     0.6162    89.4900    14.5719      0.2178
 184     0.1000     0.0180    99.4260     0.6333    88.8600    14.4936      0.2167
 185     0.1000     0.0187    99.4000     0.6030    89.6800    14.5060      0.2156
 186     0.1000     0.0165    99.4300     0.6262    89.3800    14.5165      0.2144
 187     0.1000     0.0158    99.4740     0.6456    89.0500    14.5330      0.2134
 188     0.1000     0.0127    99.6100     0.7127    88.4600    14.5515      0.2123
 189     0.1000     0.0191    99.3720     0.5718    89.0000    14.5293      0.2112
 190     0.1000     0.0157    99.5020     0.5833    89.4800    14.5149      0.2101
 191     0.1000     0.0156    99.4980     0.5991    89.4100    14.5609      0.2091
 192     0.1000     0.0179    99.4400     0.5994    89.5100    14.5060      0.2081
 193     0.1000     0.0156    99.4580     0.6105    89.5300    14.5031      0.2070
 194     0.1000     0.0150    99.4840     0.6718    88.6500    14.5065      0.2060
 195     0.1000     0.0155    99.4940     0.6069    89.2900    14.5484      0.2050
 196     0.1000     0.0156    99.5020     0.6047    89.5800    14.4812      0.2040
 197     0.1000     0.0135    99.5760     0.6415    88.8100    14.5056      0.2030
 198     0.1000     0.0140    99.5240     0.6085    89.2600    14.4971      0.2020
 199     0.1000     0.0126    99.6140     0.6136    89.2400    14.5059      0.2010
 200     0.1000     0.0164    99.4840     0.5960    89.2000    14.4915      0.2000
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 201     0.1000     0.0159    99.4900     0.6055    89.6900    14.4927      0.1991
 202     0.1000     0.0168    99.4780     0.5909    90.0700    14.4885      0.1981
 203     0.1000     0.0139    99.5720     0.5878    89.9000    14.5045      0.1972
 204     0.1000     0.0132    99.5580     0.5877    89.6400    14.4920      0.1962
 205     0.1000     0.0114    99.6560     0.6163    89.2700    14.4801      0.1953
 206     0.1000     0.0119    99.6300     0.6035    90.0200    14.4970      0.1943
 207     0.1000     0.0135    99.5820     0.6233    89.3000    14.4847      0.1933
 208     0.1000     0.0103    99.6840     0.6425    89.4500    14.5701      0.1924
 209     0.1000     0.0146    99.5640     0.6174    89.4100    14.5011      0.1915
 210     0.1000     0.0121    99.6000     0.6463    89.0300    14.5051      0.1906
 211     0.1000     0.0140    99.5880     0.6059    89.2300    14.4830      0.1897
 212     0.1000     0.0169    99.4800     0.6760    88.0200    14.4936      0.1888
 213     0.1000     0.0160    99.4520     0.6302    88.9700    14.5541      0.1880
 214     0.1000     0.0139    99.5660     0.6812    88.7100    14.4955      0.1871
 215     0.1000     0.0126    99.5700     0.6323    89.8700    14.4798      0.1862
 216     0.1000     0.0121    99.6300     0.6407    89.7300    14.5074      0.1854
 217     0.1000     0.0143    99.5560     0.6337    89.2900    14.5181      0.1845
 218     0.1000     0.0143    99.5460     0.6211    89.7600    14.4732      0.1837
 219     0.1000     0.0164    99.4680     0.5964    89.3700    14.5167      0.1828
 220     0.1000     0.0132    99.6040     0.6407    89.5600    14.5083      0.1820
 221     0.1000     0.0099    99.6680     0.6553    89.2300    14.4978      0.1812
 222     0.1000     0.0124    99.5980     0.6224    89.5900    14.4977      0.1804
 223     0.1000     0.0136    99.5900     0.5905    89.8700    14.5410      0.1796
 224     0.1000     0.0100    99.6700     0.7337    89.0300    14.5324      0.1788
 225     0.1000     0.0160    99.4980     0.6125    89.6300    14.5003      0.1780
 226     0.1000     0.0115    99.6220     0.6744    89.3200    14.5190      0.1772
 227     0.1000     0.0132    99.5780     0.6732    89.2300    14.5154      0.1764
 228     0.1000     0.0124    99.5980     0.6916    88.9800    14.5213      0.1756
 229     0.1000     0.0131    99.5640     0.6638    88.9800    14.5013      0.1749
 230     0.1000     0.0126    99.6100     0.6657    88.9800    14.4970      0.1741
 231     0.1000     0.0136    99.5780     0.6299    89.1500    14.5032      0.1733
 232     0.1000     0.0124    99.6020     0.6624    89.2200    14.5269      0.1726
 233     0.1000     0.0139    99.5620     0.6579    88.8700    14.4960      0.1718
 234     0.1000     0.0162    99.5020     0.6120    89.6400    14.5498      0.1711
 235     0.1000     0.0132    99.5740     0.6162    89.6100    14.4999      0.1704
 236     0.1000     0.0122    99.6340     0.6293    89.6700    14.5073      0.1696
 237     0.1000     0.0116    99.6560     0.6298    89.8000    14.5116      0.1689
 238     0.1000     0.0103    99.7080     0.6263    89.9100    14.5496      0.1681
 239     0.1000     0.0107    99.6620     0.6316    89.5900    14.5250      0.1674
 240     0.1000     0.0145    99.5520     0.5855    89.8100    14.5248      0.1667
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 241     0.1000     0.0118    99.6500     0.6465    89.2100    14.5185      0.1660
 242     0.1000     0.0152    99.5320     0.6500    89.3200    14.5014      0.1653
 243     0.1000     0.0141    99.5560     0.6049    89.7300    14.5187      0.1646
 244     0.1000     0.0100    99.6860     0.6296    89.6600    14.4824      0.1639
 245     0.1000     0.0138    99.5860     0.6171    89.4200    14.5219      0.1632
 246     0.1000     0.0130    99.6160     0.6158    89.4800    14.4899      0.1626
 247     0.1000     0.0140    99.5760     0.6389    89.1600    14.4786      0.1619
 248     0.1000     0.0144    99.5540     0.6251    89.4000    14.5902      0.1613
 249     0.1000     0.0098    99.7080     0.6262    89.5500    14.5237      0.1607
 250     0.1000     0.0145    99.5540     0.5861    89.6300    14.5244      0.1600
 251     0.1000     0.0130    99.5640     0.6128    89.0700    14.5928      0.1593
 252     0.1000     0.0132    99.5920     0.6184    89.7600    14.4814      0.1587
 253     0.1000     0.0143    99.5720     0.6050    89.8400    14.4962      0.1581
 254     0.1000     0.0109    99.6280     0.6399    89.6800    14.5293      0.1575
 255     0.1000     0.0114    99.6260     0.6817    89.3000    14.5087      0.1569
 256     0.1000     0.0152    99.5160     0.6562    89.1600    14.5011      0.1562
 257     0.1000     0.0100    99.7140     0.6493    89.4800    14.4916      0.1556
 258     0.1000     0.0137    99.5760     0.6317    89.4100    14.4814      0.1550
 259     0.1000     0.0126    99.5900     0.6131    89.4900    14.4989      0.1544
 260     0.1000     0.0117    99.6460     0.6759    89.0500    14.4815      0.1538
 261     0.1000     0.0113    99.6620     0.6058    89.7700    14.5487      0.1532
 262     0.1000     0.0113    99.6600     0.6160    89.9800    14.5173      0.1526
 263     0.1000     0.0119    99.6380     0.6305    89.3000    14.5045      0.1520
 264     0.1000     0.0083    99.7360     0.6153    90.0000    14.5219      0.1514
 265     0.1000     0.0098    99.6720     0.6418    90.0500    14.5199      0.1508
 266     0.1000     0.0139    99.5800     0.6167    89.7000    14.4885      0.1502
 267     0.1000     0.0103    99.6720     0.6293    89.4500    14.5139      0.1496
 268     0.1000     0.0097    99.6980     0.6361    89.6900    14.5871      0.1490
 269     0.1000     0.0102    99.6840     0.6490    89.4400    14.5057      0.1484
 270     0.1000     0.0131    99.6000     0.6461    89.3200    14.4894      0.1479
 271     0.1000     0.0095    99.7020     0.6146    89.7200    14.5040      0.1473
 272     0.1000     0.0114    99.5960     0.6524    88.9600    14.5441      0.1467
 273     0.1000     0.0113    99.6740     0.6765    88.8100    14.5292      0.1462
 274     0.1000     0.0100    99.7100     0.6395    89.6200    14.4960      0.1456
 275     0.1000     0.0103    99.6580     0.6538    89.6900    14.5130      0.1451
 276     0.1000     0.0116    99.6180     0.6285    89.3500    14.4788      0.1445
 277     0.1000     0.0118    99.6500     0.6152    89.7800    14.5142      0.1440
 278     0.1000     0.0110    99.6640     0.6235    89.8400    14.4955      0.1435
 279     0.1000     0.0117    99.6480     0.6477    89.7000    14.4919      0.1429
 280     0.1000     0.0098    99.6880     0.6109    89.9100    14.4978      0.1425
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 281     0.1000     0.0121    99.5920     0.6263    89.3700    14.5015      0.1419
 282     0.1000     0.0098    99.7140     0.6002    89.5700    14.5860      0.1414
 283     0.1000     0.0105    99.6700     0.6204    89.9000    14.4945      0.1410
 284     0.1000     0.0113    99.6880     0.6422    89.4700    14.4942      0.1405
 285     0.1000     0.0102    99.6800     0.6191    89.9800    14.4988      0.1400
 286     0.1000     0.0081    99.7260     0.6197    90.3900    14.4796      0.1395
 287     0.1000     0.0095    99.7100     0.6969    89.2200    14.4989      0.1389
 288     0.1000     0.0124    99.6200     0.6338    89.3200    14.5414      0.1384
 289     0.1000     0.0107    99.6560     0.6247    89.6100    14.4956      0.1380
 290     0.1000     0.0088    99.7440     0.6908    89.2200    14.4919      0.1375
 291     0.1000     0.0102    99.6820     0.6847    89.3600    14.4946      0.1370
 292     0.1000     0.0108    99.6260     0.6242    89.5700    14.4866      0.1365
 293     0.1000     0.0095    99.7020     0.6641    89.5100    14.5014      0.1361
 294     0.1000     0.0116    99.6400     0.6619    89.1900    14.5058      0.1356
 295     0.1000     0.0113    99.6540     0.6331    89.7800    14.4806      0.1351
 296     0.1000     0.0090    99.7100     0.6748    89.6000    14.4827      0.1347
 297     0.1000     0.0095    99.6860     0.6475    89.7300    14.4740      0.1342
 298     0.1000     0.0100    99.7100     0.6415    89.8900    14.4775      0.1337
 299     0.1000     0.0117    99.6500     0.6389    89.7400    14.5444      0.1333
 300     0.1000     0.0095    99.7080     0.6385    89.5700    14.4860      0.1328
 301     0.0996     0.0086    99.7460     0.6884    89.2500    14.4846      0.1324
 302     0.0992     0.0121    99.6400     0.6642    89.5200    14.4794      0.1319
 303     0.0988     0.0070    99.7780     0.6507    89.8800    14.5201      0.1315
 304     0.0983     0.0108    99.6820     0.6233    89.8600    14.4913      0.1311
 305     0.0979     0.0090    99.7160     0.6549    89.3000    14.4911      0.1306
 306     0.0975     0.0094    99.6960     0.6151    89.7400    14.4866      0.1302
 307     0.0971     0.0083    99.7320     0.6184    89.8700    14.5081      0.1298
 308     0.0967     0.0102    99.6900     0.6347    89.7400    14.5039      0.1294
 309     0.0963     0.0080    99.7560     0.6291    89.7500    14.4858      0.1290
 310     0.0959     0.0090    99.7000     0.6711    89.6300    14.4676      0.1286
 311     0.0955     0.0120    99.6440     0.6550    89.6600    14.4559      0.1281
 312     0.0950     0.0078    99.7640     0.6982    89.4300    14.4865      0.1278
 313     0.0946     0.0088    99.7180     0.6437    89.8900    14.4936      0.1274
 314     0.0942     0.0063    99.8120     0.6361    90.0700    14.4649      0.1270
 315     0.0938     0.0090    99.7460     0.6882    89.2300    14.4833      0.1266
 316     0.0934     0.0101    99.6580     0.6713    89.2400    14.4924      0.1262
 317     0.0930     0.0091    99.7240     0.6282    89.8800    14.4941      0.1258
 318     0.0926     0.0064    99.7880     0.6540    89.9200    14.5037      0.1254
 319     0.0922     0.0089    99.7240     0.6691    89.8200    14.5169      0.1250
 320     0.0917     0.0065    99.8000     0.6357    90.0100    14.5075      0.1247
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
