Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
layer_blocks.0.0.weight
layer_blocks.0.0.bias
layer_blocks.0.1.weight
layer_blocks.0.1.bias
layer_blocks.1.0.weight
layer_blocks.1.0.bias
layer_blocks.1.1.weight
layer_blocks.1.1.bias
layer_blocks.2.0.weight
layer_blocks.2.0.bias
layer_blocks.2.1.weight
layer_blocks.2.1.bias
layer_blocks.2.2.weight
layer_blocks.2.2.bias
layer_blocks.3.0.weight
layer_blocks.3.0.bias
layer_blocks.3.1.weight
layer_blocks.3.1.bias
layer_blocks.3.2.weight
layer_blocks.3.2.bias
layer_blocks.4.0.weight
layer_blocks.4.0.bias
layer_blocks.4.1.weight
layer_blocks.4.1.bias
layer_blocks.4.2.weight
layer_blocks.4.2.bias
classifier.1.weight
classifier.1.bias
classifier.4.weight
classifier.4.bias
classifier.6.weight
classifier.6.bias
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  17     0.1000     0.5476    81.4420     0.6111    80.0900    13.4388      0.7277
  18     0.1000     0.5286    81.9980     0.6204    79.5200    13.2457      0.7191
  19     0.1000     0.4837    83.7620     0.5883    80.9200    13.1990      0.7106
  20     0.1000     0.4848    83.7220     0.5989    81.0400    13.3684      0.7024
  21     0.1000     0.4428    84.9780     0.5494    82.3300    13.2143      0.6944
  22     0.1000     0.5666    81.9520     0.6790    79.7000    13.3278      0.6867
  23     0.1000     0.4419    84.8940     0.5802    81.5600    13.0896      0.6792
  24     0.1000     0.3772    87.3300     0.5260    83.3500    13.2810      0.6718
  25     0.1000     0.3888    87.1240     0.5401    82.9900    13.2662      0.6646
  26     0.1000     0.3443    88.4080     0.5211    84.2700    13.2210      0.6576
  27     0.1000     0.3389    88.8180     0.5093    84.3000    13.4353      0.6508
  28     0.1000     0.3445    88.5460     0.5272    83.8900    13.2785      0.6440
  29     0.1000     0.2903    90.2340     0.4844    85.2200    13.1555      0.6374
  30     0.1000     0.3199    89.2560     0.5155    84.6800    13.2994      0.6310
  31     0.1000     0.3356    88.6420     0.5349    83.3100    13.2095      0.6247
  32     0.1000     0.2373    91.9740     0.4620    85.9100    13.0965      0.6187
  33     0.1000     0.2675    90.9360     0.4778    85.5500    13.1130      0.6126
  34     0.1000     0.2694    90.8060     0.5019    85.2300    13.2779      0.6067
  35     0.1000     0.2385    91.8380     0.4728    86.2800    13.0489      0.6010
  36     0.1000     0.2237    92.5980     0.4866    86.6100    13.2371      0.5953
  37     0.1000     0.2182    92.7660     0.4822    85.9700    13.2370      0.5897
  38     0.1000     0.2164    92.6660     0.4813    86.5700    13.1159      0.5842
  39     0.1000     0.1930    93.4900     0.4730    86.3600    13.2451      0.5788
  40     0.1000     0.1807    93.8240     0.4811    86.6200    13.3717      0.5735
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  41     0.1000     0.1822    93.7820     0.4755    86.6300    13.0589      0.5683
  42     0.1000     0.2405    92.1280     0.5525    85.0700    13.3335      0.5632
  43     0.1000     0.1984    93.4240     0.5230    85.8900    13.1267      0.5583
  44     0.1000     0.2330    91.9660     0.5271    85.8000    13.2661      0.5533
  45     0.1000     0.1971    93.6400     0.5119    86.1500    13.1869      0.5485
  46     0.1000     0.1635    94.4540     0.4786    86.9500    13.2997      0.5437
  47     0.1000     0.1876    93.7540     0.5107    86.1200    13.3163      0.5390
  48     0.1000     0.1500    94.8660     0.4976    86.9700    13.1815      0.5344
  49     0.1000     0.1621    94.6660     0.5110    86.8000    13.1901      0.5298
  50     0.1000     0.1438    95.1300     0.4992    87.0200    13.2064      0.5254
  51     0.1000     0.1363    95.4180     0.4785    87.1500    13.2748      0.5210
  52     0.1000     0.1186    96.1240     0.4830    87.2100    13.2105      0.5167
  53     0.1000     0.1275    95.7460     0.5089    87.0900    13.1413      0.5123
  54     0.1000     0.1077    96.4100     0.4622    88.1900    13.2544      0.5081
  55     0.1000     0.1441    94.9560     0.5051    86.8900    13.1098      0.5039
  56     0.1000     0.1242    95.8980     0.5132    87.2300    13.1726      0.4999
  57     0.1000     0.2313    92.7240     0.5950    85.0400    13.1949      0.4958
  58     0.1000     0.1177    96.0600     0.5101    87.3000    13.3764      0.4918
  59     0.1000     0.0928    96.9780     0.4810    87.9800    13.2254      0.4879
  60     0.1000     0.1606    94.7860     0.5694    86.3700    13.2897      0.4841
  61     0.1000     0.1124    96.3160     0.5182    87.6000    13.2198      0.4802
  62     0.1000     0.0995    96.5860     0.5210    87.2800    13.2157      0.4765
  63     0.1000     0.1602    94.7980     0.5537    86.5600    13.2663      0.4727
  64     0.1000     0.0805    97.2800     0.4793    88.5400    13.1895      0.4691
  65     0.1000     0.0933    96.9300     0.5016    88.0100    13.3124      0.4654
  66     0.1000     0.1014    96.6440     0.5295    87.9200    13.2964      0.4619
  67     0.1000     0.1084    96.4240     0.5073    87.3400    13.1696      0.4583
  68     0.1000     0.1011    96.7720     0.5473    87.5800    13.2484      0.4548
  69     0.1000     0.0895    96.9840     0.5379    88.0200    13.3344      0.4514
  70     0.1000     0.0737    97.5820     0.5438    88.1400    13.3331      0.4480
  71     0.1000     0.0722    97.7040     0.5270    88.2100    13.2228      0.4447
  72     0.1000     0.1208    96.3640     0.6058    86.8100    13.4256      0.4414
  73     0.1000     0.0767    97.4100     0.5164    88.3600    13.1719      0.4381
  74     0.1000     0.0600    97.9680     0.4929    88.4500    13.3523      0.4348
  75     0.1000     0.0594    97.9700     0.5068    88.3100    13.2441      0.4316
  76     0.1000     0.0694    97.6720     0.5469    87.9200    13.1527      0.4284
  77     0.1000     0.0755    97.5180     0.5520    88.0200    13.1880      0.4253
  78     0.1000     0.0579    98.1160     0.5439    88.0900    13.1254      0.4223
  79     0.1000     0.0698    97.7220     0.5486    88.2900    13.1494      0.4191
  80     0.1000     0.0675    97.7340     0.5683    88.1400    13.1488      0.4161
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  81     0.1000     0.0558    98.1100     0.5329    88.5100    13.4410      0.4131
  82     0.1000     0.0611    97.9380     0.5312    88.4100    13.1793      0.4101
  83     0.1000     0.0569    98.1040     0.5525    88.5100    13.1332      0.4072
  84     0.1000     0.0646    97.8940     0.5300    88.1200    13.2372      0.4043
  85     0.1000     0.0429    98.5820     0.5366    88.8300    12.9996      0.4015
  86     0.1000     0.0534    98.2040     0.5344    88.3300    13.2960      0.3986
  87     0.1000     0.0538    98.1820     0.5250    88.3600    13.2031      0.3958
  88     0.1000     0.0414    98.5980     0.5547    88.8700    13.2175      0.3930
  89     0.1000     0.0517    98.2480     0.5415    88.5700    13.1897      0.3903
  90     0.1000     0.0699    97.7440     0.5732    87.6900    13.5396      0.3875
  91     0.1000     0.0579    98.1000     0.5448    88.1200    13.1410      0.3849
  92     0.1000     0.0412    98.6240     0.5229    88.8400    13.1388      0.3823
  93     0.1000     0.0392    98.6880     0.5567    88.7600    13.2645      0.3796
  94     0.1000     0.0457    98.5040     0.5408    88.4300    13.1687      0.3770
  95     0.1000     0.0449    98.4980     0.5790    88.5900    13.3820      0.3745
  96     0.1000     0.1695    95.5600     0.7639    85.8500    13.1710      0.3719
  97     0.1000     0.0387    98.7280     0.5394    88.9000    13.2117      0.3694
  98     0.1000     0.0394    98.6520     0.5198    88.7500    13.2261      0.3669
  99     0.1000     0.0448    98.5400     0.5593    88.5600    13.5156      0.3644
 100     0.1000     0.0349    98.8900     0.5363    88.9700    13.2950      0.3619
 101     0.1000     0.0364    98.8200     0.5522    88.5700    13.2696      0.3595
 102     0.1000     0.0325    98.8840     0.5512    88.9400    13.3377      0.3571
 103     0.1000     0.0351    98.8480     0.5574    88.8100    13.1930      0.3547
 104     0.1000     0.0349    98.8860     0.5454    89.0600    13.3480      0.3523
 105     0.1000     0.0341    98.8660     0.5364    89.1400    13.2221      0.3500
 106     0.1000     0.0597    98.1260     0.5923    88.2400    13.8026      0.3476
 107     0.1000     0.0292    98.9740     0.5273    88.8700    13.2594      0.3454
 108     0.1000     0.0301    98.9460     0.5351    89.1100    13.2764      0.3431
 109     0.1000     0.0331    98.9060     0.5643    89.2000    13.2387      0.3409
 110     0.1000     0.0466    98.4480     0.5999    87.9500    13.1427      0.3387
 111     0.1000     0.0290    99.0040     0.5580    88.8500    13.2168      0.3365
 112     0.1000     0.0223    99.2900     0.5495    89.0300    13.1961      0.3344
 113     0.1000     0.0262    99.1180     0.5428    89.2200    13.3605      0.3322
 114     0.1000     0.0375    98.7660     0.5471    88.7800    13.3258      0.3301
 115     0.1000     0.0249    99.1660     0.5503    88.9900    13.2346      0.3280
 116     0.1000     0.0394    98.7760     0.5502    88.5700    13.3461      0.3259
 117     0.1000     0.0260    99.1600     0.5470    89.2800    13.3076      0.3239
 118     0.1000     0.0371    98.7500     0.5918    88.7500    13.1872      0.3218
 119     0.1000     0.0275    99.0960     0.5475    88.9700    13.1399      0.3198
 120     0.1000     0.0245    99.2220     0.5491    89.5400    13.2783      0.3178
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 121     0.1000     0.0279    99.1040     0.5312    88.8800    13.3482      0.3158
 122     0.1000     0.0190    99.3600     0.5395    89.4700    13.3149      0.3138
 123     0.1000     0.0264    99.1480     0.5556    89.1200    13.1575      0.3118
 124     0.1000     0.0263    99.1620     0.5832    89.2700    13.2075      0.3099
 125     0.1000     0.0202    99.3680     0.5533    89.4200    13.1117      0.3080
 126     0.1000     0.0259    99.1260     0.5823    89.0600    13.3071      0.3061
 127     0.1000     0.0242    99.2040     0.5643    89.0100    13.1551      0.3043
 128     0.1000     0.0213    99.2920     0.5544    89.4700    13.2085      0.3024
 129     0.1000     0.0240    99.2400     0.5759    89.3300    13.1505      0.3006
 130     0.1000     0.0349    98.8620     0.6219    88.6800    13.1505      0.2988
 131     0.1000     0.0275    99.0840     0.5607    88.9600    13.4447      0.2970
 132     0.1000     0.0194    99.3660     0.5465    89.2800    13.3015      0.2952
 133     0.1000     0.0222    99.2980     0.5615    89.1500    13.2874      0.2934
 134     0.1000     0.0261    99.1740     0.5641    89.1300    13.1737      0.2917
 135     0.1000     0.0207    99.2980     0.5777    89.1000    13.1960      0.2899
 136     0.1000     0.0216    99.2980     0.5665    89.2400    13.2769      0.2882
 137     0.1000     0.0194    99.3700     0.5822    89.1300    13.1254      0.2865
 138     0.1000     0.0386    98.7400     0.5864    88.2800    13.1120      0.2848
 139     0.1000     0.0259    99.1660     0.5892    89.4000    13.1965      0.2831
 140     0.1000     0.0282    99.1020     0.5748    89.1300    13.2797      0.2814
 141     0.1000     0.0169    99.4740     0.5538    89.4900    13.0819      0.2797
 142     0.1000     0.0203    99.3100     0.5739    89.3800    13.0585      0.2781
 143     0.1000     0.0178    99.4380     0.5668    89.5800    13.2261      0.2765
 144     0.1000     0.0325    98.9140     0.6040    88.5500    13.2378      0.2749
 145     0.1000     0.0217    99.2980     0.5694    89.2900    13.2892      0.2733
 146     0.1000     0.0144    99.5340     0.5609    89.6100    13.2672      0.2717
 147     0.1000     0.0167    99.4440     0.5552    89.6200    13.3950      0.2702
 148     0.1000     0.0184    99.4140     0.5727    89.7100    13.1878      0.2687
 149     0.1000     0.0370    98.7580     0.5986    88.3400    13.2838      0.2671
 150     0.1000     0.0136    99.5420     0.5468    89.5100    13.3847      0.2657
 151     0.1000     0.0523    98.6860     0.6387    88.4200    13.1969      0.2642
 152     0.1000     0.0226    99.3040     0.5922    89.3600    13.1523      0.2626
 153     0.1000     0.0456    98.6040     0.6316    88.4100    13.2990      0.2611
 154     0.1000     0.0207    99.3180     0.5818    89.4000    13.1898      0.2597
 155     0.1000     0.0229    99.2400     0.5770    89.0400    13.1290      0.2583
 156     0.1000     0.0174    99.3880     0.5865    89.1500    13.2590      0.2569
 157     0.1000     0.0196    99.3680     0.5674    89.5500    13.3311      0.2555
 158     0.1000     0.0194    99.4080     0.5813    89.2600    13.1740      0.2541
 159     0.1000     0.0188    99.3780     0.5781    89.5300    13.1338      0.2527
 160     0.1000     0.0154    99.4720     0.5645    89.7900    13.2235      0.2513
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 161     0.1000     0.0172    99.4140     0.5744    89.5900    13.3471      0.2499
 162     0.1000     0.0156    99.5060     0.5342    89.7400    13.0989      0.2486
 163     0.1000     0.0195    99.3820     0.6015    89.3400    13.1284      0.2472
 164     0.1000     0.0208    99.2980     0.6219    89.3200    13.4305      0.2459
 165     0.1000     0.0137    99.5320     0.5974    89.6400    13.2215      0.2446
 166     0.1000     0.0180    99.4220     0.6000    89.6900    13.0675      0.2433
 167     0.1000     0.0176    99.4240     0.5969    89.7000    13.3365      0.2420
 168     0.1000     0.0192    99.3360     0.5738    89.4600    13.2471      0.2407
 169     0.1000     0.0100    99.6480     0.5729    89.8100    13.4096      0.2395
 170     0.1000     0.0180    99.3900     0.5921    89.1500    13.2102      0.2382
 171     0.1000     0.0114    99.6200     0.5826    89.9300    13.1297      0.2369
 172     0.1000     0.0139    99.5440     0.6127    89.7300    13.3183      0.2357
 173     0.1000     0.0205    99.2960     0.6064    89.1600    13.2448      0.2345
 174     0.1000     0.0156    99.4620     0.6218    89.4600    13.2826      0.2332
 175     0.1000     0.0160    99.4940     0.5887    89.6100    13.2555      0.2320
 176     0.1000     0.0129    99.5940     0.5940    89.7900    13.3347      0.2309
 177     0.1000     0.0198    99.3720     0.6129    89.0800    13.3042      0.2297
 178     0.1000     0.0108    99.6720     0.5546    89.6400    13.3665      0.2285
 179     0.1000     0.0111    99.6380     0.5497    89.7900    13.1617      0.2273
 180     0.1000     0.0149    99.4600     0.6160    89.3000    13.3782      0.2262
 181     0.1000     0.0171    99.4120     0.6039    89.5500    13.2771      0.2251
 182     0.1000     0.0154    99.5400     0.5995    89.2000    13.2359      0.2239
 183     0.1000     0.0134    99.5880     0.5848    89.5300    13.2614      0.2228
 184     0.1000     0.0205    99.3360     0.6108    89.2600    13.1150      0.2216
 185     0.1000     0.0194    99.3940     0.5932    89.5400    13.4257      0.2205
 186     0.1000     0.0166    99.4400     0.5958    89.3200    13.0944      0.2195
 187     0.1000     0.0173    99.4400     0.5987    89.5300    13.2768      0.2184
 188     0.1000     0.0206    99.3440     0.5735    89.3000    13.1696      0.2173
 189     0.1000     0.0163    99.4740     0.6165    89.5000    13.2289      0.2163
 190     0.1000     0.0364    98.8760     0.6616    88.5500    13.1738      0.2152
 191     0.1000     0.0296    99.1060     0.6349    89.1600    13.1094      0.2141
 192     0.1000     0.0201    99.3840     0.6176    89.5600    13.0666      0.2131
 193     0.1000     0.0130    99.5680     0.5817    89.8000    13.3002      0.2121
 194     0.1000     0.0161    99.4440     0.6295    89.5700    13.2970      0.2110
 195     0.1000     0.0233    99.2560     0.6328    89.0500    13.2078      0.2100
 196     0.1000     0.0145    99.4860     0.5707    89.7300    13.2400      0.2090
 197     0.1000     0.0116    99.6360     0.6065    89.4000    13.3605      0.2080
 198     0.1000     0.0167    99.4700     0.5914    89.6400    13.3431      0.2070
 199     0.1000     0.0197    99.4040     0.6353    89.6100    13.1956      0.2061
 200     0.1000     0.0132    99.5800     0.5902    89.5400    13.1681      0.2051
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 201     0.1000     0.0236    99.2780     0.6406    89.5400    13.3166      0.2041
 202     0.1000     0.0113    99.6140     0.5943    89.6400    13.2628      0.2032
 203     0.1000     0.0145    99.5400     0.5902    89.2700    13.3744      0.2022
 204     0.1000     0.0187    99.3780     0.6306    89.3100    13.3100      0.2013
 205     0.1000     0.0098    99.7080     0.5842    89.7800    13.1547      0.2003
 206     0.1000     0.0175    99.4240     0.6097    89.2200    13.2499      0.1994
 207     0.1000     0.0183    99.4020     0.6129    89.4100    13.1599      0.1985
 208     0.1000     0.0212    99.3520     0.6479    89.2000    13.2986      0.1977
 209     0.1000     0.0113    99.6460     0.6018    89.7200    13.1835      0.1967
 210     0.1000     0.0108    99.6440     0.5859    89.3300    13.2244      0.1958
 211     0.1000     0.0084    99.7420     0.5725    90.1700    13.2338      0.1949
 212     0.1000     0.0178    99.4180     0.6423    89.4400    13.4021      0.1941
 213     0.1000     0.0104    99.6680     0.6180    89.6600    13.1799      0.1932
 214     0.1000     0.0132    99.5960     0.6082    89.4700    13.1372      0.1923
 215     0.1000     0.0336    98.9820     0.6867    88.4400    13.3349      0.1914
 216     0.1000     0.0108    99.6520     0.5838    89.8200    13.3556      0.1906
 217     0.1000     0.0122    99.6160     0.5953    89.9200    13.2318      0.1898
 218     0.1000     0.0163    99.4600     0.6475    88.9800    13.2758      0.1889
 219     0.1000     0.0110    99.6600     0.5761    89.9400    13.2808      0.1881
 220     0.1000     0.0085    99.6900     0.5683    90.0000    13.2217      0.1872
 221     0.1000     0.0148    99.5280     0.6411    89.0700    13.4545      0.1864
 222     0.1000     0.0087    99.7200     0.5958    89.9600    13.1914      0.1855
 223     0.1000     0.0125    99.6060     0.6097    89.6100    13.2838      0.1848
 224     0.1000     0.0154    99.5180     0.5990    89.6100    13.2929      0.1840
 225     0.1000     0.0119    99.6460     0.6340    89.3700    13.3353      0.1832
 226     0.1000     0.0134    99.5660     0.6454    89.4200    13.4482      0.1824
 227     0.1000     0.0156    99.4980     0.6159    89.2800    13.2960      0.1816
 228     0.1000     0.0174    99.4120     0.6071    89.6700    13.3206      0.1809
 229     0.1000     0.0100    99.6340     0.6060    89.5800    13.1212      0.1801
 230     0.1000     0.0131    99.5680     0.6032    89.2700    13.5231      0.1793
 231     0.1000     0.0097    99.6740     0.6092    89.6000    13.3138      0.1785
 232     0.1000     0.0079    99.7400     0.6256    89.6000    13.2524      0.1778
 233     0.1000     0.0107    99.6420     0.6050    89.5400    13.3741      0.1771
 234     0.1000     0.0890    98.0300     0.8527    87.4400    13.5399      0.1763
 235     0.1000     0.0095    99.7020     0.6076    89.6500    13.2709      0.1756
 236     0.1000     0.0105    99.6460     0.6003    89.8900    13.1443      0.1748
 237     0.1000     0.0091    99.7060     0.6124    89.4900    13.2238      0.1741
 238     0.1000     0.0127    99.5900     0.6178    89.0900    13.0599      0.1734
 239     0.1000     0.0106    99.6660     0.6121    89.5700    13.4974      0.1727
 240     0.1000     0.0127    99.5940     0.6166    89.5500    13.3389      0.1720
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 241     0.1000     0.0087    99.7180     0.6410    89.6500    13.3011      0.1713
 242     0.1000     0.0133    99.5660     0.6300    89.5300    13.2508      0.1706
 243     0.1000     0.0076    99.7580     0.6034    89.7000    13.3137      0.1699
 244     0.1000     0.0079    99.7320     0.6276    89.6600    13.4178      0.1692
 245     0.1000     0.0275    99.2180     0.6586    89.0700    13.2818      0.1685
 246     0.1000     0.0106    99.6560     0.5968    89.4100    13.2446      0.1678
 247     0.1000     0.0102    99.6780     0.6264    89.7500    13.1863      0.1672
 248     0.1000     0.0076    99.7520     0.6079    89.4800    13.3692      0.1665
 249     0.1000     0.0113    99.6360     0.5836    89.7100    13.1678      0.1659
 250     0.1000     0.0085    99.7280     0.6116    89.6000    13.2604      0.1652
 251     0.1000     0.0128    99.5660     0.5909    89.7200    13.2866      0.1646
 252     0.1000     0.0108    99.6660     0.5995    89.5600    13.1922      0.1639
 253     0.1000     0.0089    99.7000     0.6024    89.4900    13.4721      0.1633
 254     0.1000     0.0077    99.7480     0.5894    90.1900    13.1540      0.1626
 255     0.1000     0.0100    99.6680     0.6129    89.5800    13.3266      0.1620
 256     0.1000     0.0087    99.7220     0.6355    89.9200    13.1344      0.1613
 257     0.1000     0.0110    99.6440     0.6221    89.6200    13.2851      0.1607
 258     0.1000     0.0129    99.5480     0.5985    89.7500    13.2611      0.1601
 259     0.1000     0.0060    99.8220     0.6039    89.9600    13.1169      0.1594
 260     0.1000     0.0055    99.8100     0.6072    89.9600    13.2471      0.1589
 261     0.1000     0.0120    99.6380     0.6057    89.3100    13.3579      0.1583
 262     0.1000     0.0098    99.6900     0.6252    89.8100    13.3618      0.1577
 263     0.1000     0.0089    99.7080     0.6054    89.7000    13.2175      0.1571
 264     0.1000     0.0122    99.6020     0.6316    89.0700    13.3097      0.1565
 265     0.1000     0.0122    99.5860     0.5959    89.2100    13.1893      0.1559
 266     0.1000     0.0160    99.5000     0.5959    89.5300    13.1601      0.1554
 267     0.1000     0.0076    99.7520     0.6335    89.7100    13.2110      0.1547
 268     0.1000     0.0125    99.6200     0.6192    89.3100    13.1546      0.1542
 269     0.1000     0.0084    99.7400     0.6194    89.7200    13.3016      0.1537
 270     0.1000     0.0061    99.7780     0.6022    90.1100    13.1760      0.1531
 271     0.1000     0.0105    99.6680     0.6041    89.6500    13.3024      0.1525
 272     0.1000     0.0120    99.6160     0.6261    89.7000    13.2144      0.1519
 273     0.1000     0.0217    99.3320     0.6659    88.9800    13.2382      0.1514
 274     0.1000     0.0079    99.7440     0.5958    89.5000    13.2317      0.1509
 275     0.1000     0.0056    99.8140     0.6311    89.6100    13.3629      0.1504
 276     0.1000     0.0148    99.5160     0.6400    89.2500    13.2973      0.1498
 277     0.1000     0.0087    99.7360     0.5928    90.0600    13.3647      0.1493
 278     0.1000     0.0048    99.8640     0.6043    90.0100    13.1818      0.1487
 279     0.1000     0.0088    99.7160     0.6112    89.5900    13.2214      0.1482
 280     0.1000     0.0071    99.7720     0.6160    89.9200    13.5031      0.1476
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 281     0.1000     0.0110    99.6480     0.6089    89.9100    13.3036      0.1471
 282     0.1000     0.0050    99.8400     0.5652    89.9700    13.1870      0.1466
 283     0.1000     0.0142    99.5660     0.6190    89.4500    13.1771      0.1461
 284     0.1000     0.0113    99.6560     0.6079    89.7800    13.3257      0.1456
 285     0.1000     0.0062    99.8160     0.5845    90.0300    13.1220      0.1451
 286     0.1000     0.0070    99.7560     0.6286    89.9900    13.2034      0.1446
 287     0.1000     0.0073    99.7320     0.6308    89.7800    13.2706      0.1441
 288     0.1000     0.0088    99.7180     0.6209    89.6100    13.1354      0.1436
 289     0.1000     0.0112    99.6060     0.6194    89.7300    13.2472      0.1430
 290     0.1000     0.0103    99.6760     0.6377    89.7000    13.3549      0.1425
 291     0.1000     0.0124    99.5520     0.6156    89.5800    13.1216      0.1421
 292     0.1000     0.0138    99.5460     0.6327    89.3800    13.1176      0.1416
 293     0.1000     0.0094    99.6740     0.5944    89.7000    13.1844      0.1411
 294     0.1000     0.0063    99.8060     0.5937    90.2600    13.3278      0.1406
 295     0.1000     0.0061    99.8140     0.6379    90.1700    13.3389      0.1402
 296     0.1000     0.0064    99.8180     0.5902    90.0900    13.2969      0.1397
 297     0.1000     0.0088    99.7380     0.5902    90.1500    13.1546      0.1392
 298     0.1000     0.0122    99.6340     0.6154    89.3100    13.5080      0.1388
 299     0.1000     0.0172    99.4320     0.6788    89.0700    13.3021      0.1383
 300     0.1000     0.0089    99.7160     0.6084    89.7800    13.1796      0.1379
 301     0.0996     0.0093    99.7000     0.6270    89.6100    13.1665      0.1374
 302     0.0992     0.0092    99.7120     0.6701    89.6900    13.3515      0.1370
 303     0.0988     0.0098    99.6840     0.6387    89.6100    13.3093      0.1365
 304     0.0983     0.0093    99.6700     0.6160    89.7600    13.2906      0.1361
 305     0.0979     0.0043    99.8580     0.6039    90.1900    13.0865      0.1357
 306     0.0975     0.0061    99.7840     0.5935    90.1000    13.2934      0.1353
 307     0.0971     0.0207    99.3380     0.6669    89.0300    13.3191      0.1348
 308     0.0967     0.0046    99.8400     0.6547    89.6400    13.3030      0.1344
 309     0.0963     0.0143    99.5180     0.6557    89.6400    13.3557      0.1340
 310     0.0959     0.0120    99.6240     0.6400    90.0400    13.2456      0.1336
 311     0.0955     0.0057    99.8220     0.6331    90.0700    13.2771      0.1332
 312     0.0950     0.0047    99.8520     0.6162    89.9200    13.1592      0.1327
 313     0.0946     0.0069    99.7640     0.6260    89.7100    13.2192      0.1323
 314     0.0942     0.0046    99.8340     0.6157    90.1300    13.3671      0.1320
 315     0.0938     0.0061    99.8080     0.6306    90.0300    13.3052      0.1316
 316     0.0934     0.0083    99.7360     0.6533    89.8800    13.2094      0.1312
 317     0.0930     0.0137    99.5640     0.6848    89.2600    13.2014      0.1308
 318     0.0926     0.0052    99.8440     0.6077    90.1200    13.2944      0.1305
 319     0.0922     0.0051    99.8460     0.6427    89.8500    13.2363      0.1301
 320     0.0917     0.0052    99.8300     0.6169    90.0500    13.1828      0.1297
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
