Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
finish saving initial checkpoint
layer_blocks.0.0.weight
layer_blocks.0.0.bias
layer_blocks.0.1.weight
layer_blocks.0.1.bias
layer_blocks.1.0.weight
layer_blocks.1.0.bias
layer_blocks.1.1.weight
layer_blocks.1.1.bias
layer_blocks.2.0.weight
layer_blocks.2.0.bias
layer_blocks.2.1.weight
layer_blocks.2.1.bias
layer_blocks.2.2.weight
layer_blocks.2.2.bias
layer_blocks.3.0.weight
layer_blocks.3.0.bias
layer_blocks.3.1.weight
layer_blocks.3.1.bias
layer_blocks.3.2.weight
layer_blocks.3.2.bias
layer_blocks.4.0.weight
layer_blocks.4.0.bias
layer_blocks.4.1.weight
layer_blocks.4.1.bias
layer_blocks.4.2.weight
layer_blocks.4.2.bias
classifier.1.weight
classifier.1.bias
classifier.4.weight
classifier.4.bias
classifier.6.weight
classifier.6.bias
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  16     0.1000     0.6635    77.6540     0.6871    76.8800    15.3357      0.7366
  17     0.1000     0.6250    79.0000     0.6247    79.6900    15.3965      0.7276
  18     0.1000     0.5888    80.3560     0.7906    73.9800    15.3113      0.7189
  19     0.1000     0.5549    81.4320     0.7118    76.4200    15.3977      0.7105
  20     0.1000     0.5266    82.3920     0.5464    82.5400    15.3072      0.7021
  21     0.1000     0.4946    83.5680     0.5988    80.5600    15.3876      0.6941
  22     0.1000     0.4719    84.4180     0.5752    81.5000    15.3542      0.6863
  23     0.1000     0.4539    84.8500     0.4936    83.9600    15.2573      0.6788
  24     0.1000     0.4363    85.5120     0.7722    78.4800    15.3116      0.6714
  25     0.1000     0.4134    86.3840     0.5512    82.7100    15.5056      0.6642
  26     0.1000     0.3947    86.9420     0.5291    83.3300    15.3527      0.6572
  27     0.1000     0.3772    87.5020     0.5716    82.3500    15.3382      0.6503
  28     0.1000     0.3595    87.9740     0.5197    83.9600    15.2595      0.6437
  29     0.1000     0.3443    88.7240     0.5449    82.6800    15.2373      0.6371
  30     0.1000     0.3307    89.0960     0.6002    81.6000    15.4269      0.6307
  31     0.1000     0.3162    89.6000     0.5333    84.2400    15.4209      0.6244
  32     0.1000     0.3057    89.8360     0.5615    82.9900    15.3515      0.6182
  33     0.1000     0.2877    90.5400     0.4500    85.8900    15.4668      0.6122
  34     0.1000     0.2823    90.6240     0.4412    86.2100    15.3119      0.6063
  35     0.1000     0.2647    91.1820     0.4783    85.5400    15.2253      0.6004
  36     0.1000     0.2578    91.5100     0.4779    85.4200    15.3534      0.5948
  37     0.1000     0.2533    91.4540     0.5024    85.2200    15.3289      0.5893
  38     0.1000     0.2384    92.1560     0.6312    82.0900    15.3393      0.5838
  39     0.1000     0.2291    92.5020     0.5177    85.1400    15.2459      0.5784
  40     0.1000     0.2171    92.8520     0.5127    84.9300    15.2153      0.5731
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  41     0.1000     0.2096    93.0120     0.4661    86.6800    15.3005      0.5679
  42     0.1000     0.2003    93.3620     0.5111    85.4900    15.2922      0.5628
  43     0.1000     0.2007    93.4160     0.4831    86.6200    15.3734      0.5578
  44     0.1000     0.1891    93.7100     0.4570    87.1900    15.3627      0.5529
  45     0.1000     0.1815    93.9400     0.4576    87.0200    15.3269      0.5480
  46     0.1000     0.1730    94.3360     0.5221    85.9300    15.4037      0.5433
  47     0.1000     0.1712    94.3380     0.4530    87.0000    15.3026      0.5386
  48     0.1000     0.1609    94.7160     0.4699    87.6100    15.2997      0.5340
  49     0.1000     0.1632    94.5680     0.4710    87.1600    15.3235      0.5294
  50     0.1000     0.1508    95.0040     0.4579    87.9000    15.2745      0.5249
  51     0.1000     0.1483    94.9540     0.5520    86.4200    15.2637      0.5205
  52     0.1000     0.1426    95.2920     0.4591    87.4100    15.3318      0.5162
  53     0.1000     0.1341    95.6080     0.4923    87.5900    15.2886      0.5118
  54     0.1000     0.1344    95.5860     0.4653    87.6100    15.3012      0.5076
  55     0.1000     0.1270    95.8580     0.4929    87.3600    15.5202      0.5034
  56     0.1000     0.1279    95.8540     0.4881    87.6100    15.3689      0.4993
  57     0.1000     0.1240    96.0340     0.5175    87.1700    15.2972      0.4952
  58     0.1000     0.1140    96.2540     0.4957    88.1800    15.2170      0.4913
  59     0.1000     0.1163    96.1760     0.4720    87.5400    15.4999      0.4873
  60     0.1000     0.1073    96.4580     0.4674    87.8100    15.3672      0.4835
  61     0.1000     0.1070    96.4820     0.4926    88.1800    15.2862      0.4797
  62     0.1000     0.1060    96.5500     0.5031    87.8000    15.3384      0.4758
  63     0.1000     0.1005    96.7500     0.5051    87.7100    15.3501      0.4721
  64     0.1000     0.0936    96.8680     0.4916    87.8600    15.2306      0.4684
  65     0.1000     0.0929    96.9700     0.4536    88.5500    15.3475      0.4648
  66     0.1000     0.0898    97.1540     0.5116    88.0200    15.3467      0.4612
  67     0.1000     0.0833    97.3160     0.5020    88.4700    15.3090      0.4576
  68     0.1000     0.0876    97.1140     0.5079    87.9900    15.3550      0.4541
  69     0.1000     0.0817    97.3300     0.5212    87.3600    15.3622      0.4507
  70     0.1000     0.0815    97.3400     0.4933    88.4700    15.4637      0.4473
  71     0.1000     0.0821    97.3120     0.4588    88.6300    15.3372      0.4439
  72     0.1000     0.0814    97.3020     0.5220    88.4500    15.3272      0.4406
  73     0.1000     0.0731    97.7000     0.4976    88.4000    15.4027      0.4373
  74     0.1000     0.0715    97.6680     0.5435    87.3300    15.3106      0.4340
  75     0.1000     0.0682    97.7760     0.5132    87.9400    15.3344      0.4308
  76     0.1000     0.0723    97.6600     0.5175    88.0300    15.2784      0.4276
  77     0.1000     0.0668    97.7860     0.5458    87.9100    15.4474      0.4245
  78     0.1000     0.0688    97.7820     0.5224    88.7400    15.3108      0.4214
  79     0.1000     0.0657    97.8720     0.4994    88.5500    15.3564      0.4184
  80     0.1000     0.0617    98.0260     0.5422    87.8500    15.3555      0.4154
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  81     0.1000     0.0656    97.8120     0.4906    88.5400    15.3787      0.4123
  82     0.1000     0.0597    98.0500     0.5642    87.8900    15.2374      0.4094
  83     0.1000     0.0595    98.0920     0.5073    88.1700    15.4205      0.4063
  84     0.1000     0.0603    98.0200     0.5252    88.6600    15.3034      0.4035
  85     0.1000     0.0594    98.0680     0.4945    88.9000    15.3627      0.4006
  86     0.1000     0.0527    98.2960     0.5221    88.4900    15.2811      0.3978
  87     0.1000     0.0543    98.2160     0.5698    88.5700    15.3365      0.3950
  88     0.1000     0.0471    98.5120     0.5382    89.1800    15.2930      0.3922
  89     0.1000     0.0521    98.3180     0.5319    88.7300    15.3004      0.3894
  90     0.1000     0.0454    98.5580     0.5456    88.9500    15.3849      0.3867
  91     0.1000     0.0496    98.4140     0.5823    88.2100    15.4000      0.3840
  92     0.1000     0.0476    98.4340     0.5284    88.5200    15.3269      0.3813
  93     0.1000     0.0469    98.4580     0.5793    88.1300    15.4438      0.3787
  94     0.1000     0.0456    98.5800     0.8978    83.7500    15.2539      0.3761
  95     0.1000     0.0459    98.5340     0.5460    88.9800    15.3802      0.3735
  96     0.1000     0.0416    98.6840     0.4963    89.1400    15.2186      0.3710
  97     0.1000     0.0493    98.4700     0.5411    88.8000    15.3407      0.3685
  98     0.1000     0.0421    98.6620     0.5727    88.6700    15.2510      0.3660
  99     0.1000     0.0405    98.6640     0.5453    88.8400    15.4045      0.3635
 100     0.1000     0.0397    98.6960     0.5403    89.2000    15.4474      0.3611
 101     0.1000     0.0423    98.7080     0.5433    88.8700    15.4454      0.3586
 102     0.1000     0.0356    98.8500     0.5322    89.1500    15.3883      0.3562
 103     0.1000     0.0394    98.7920     0.5476    88.3400    15.3599      0.3539
 104     0.1000     0.0414    98.7300     0.5344    89.4800    15.4177      0.3515
 105     0.1000     0.0374    98.7800     0.5446    88.7600    15.3749      0.3491
 106     0.1000     0.0340    98.8860     0.5320    89.4300    15.3275      0.3468
 107     0.1000     0.0350    98.8740     0.5593    88.8000    15.3536      0.3446
 108     0.1000     0.0339    98.9140     0.5377    88.9800    15.2598      0.3423
 109     0.1000     0.0365    98.8640     0.5101    89.2300    15.3590      0.3401
 110     0.1000     0.0321    98.9480     0.5523    89.0000    15.3188      0.3379
 111     0.1000     0.0388    98.7560     0.5235    88.9200    15.3105      0.3358
 112     0.1000     0.0337    98.9200     0.5649    88.6900    15.3618      0.3336
 113     0.1000     0.0321    98.9900     0.5587    89.2600    15.4470      0.3315
 114     0.1000     0.0333    98.9240     0.5607    89.0100    15.3400      0.3293
 115     0.1000     0.0340    98.9260     0.5996    88.3000    15.3582      0.3272
 116     0.1000     0.0342    98.8940     0.5856    88.6900    15.3435      0.3251
 117     0.1000     0.0295    99.0040     0.5954    89.2100    15.2329      0.3231
 118     0.1000     0.0300    99.0640     0.5505    89.7100    15.4021      0.3211
 119     0.1000     0.0302    99.0400     0.5724    88.8200    15.2740      0.3190
 120     0.1000     0.0288    99.0520     0.6729    87.4400    15.3360      0.3170
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 121     0.1000     0.0290    99.0520     0.5576    89.3500    15.4017      0.3150
 122     0.1000     0.0341    98.9620     0.5320    89.1800    15.3406      0.3130
 123     0.1000     0.0277    99.0720     0.5591    88.9700    15.2854      0.3111
 124     0.1000     0.0279    99.1460     0.5321    89.5400    15.4278      0.3091
 125     0.1000     0.0241    99.1900     0.6109    89.2300    15.3067      0.3073
 126     0.1000     0.0299    99.0500     0.5404    89.5200    15.3726      0.3054
 127     0.1000     0.0297    99.0500     0.5255    89.9100    15.3669      0.3036
 128     0.1000     0.0282    99.0740     0.5404    89.1000    15.2621      0.3017
 129     0.1000     0.0249    99.2360     0.5628    89.7300    15.2487      0.2999
 130     0.1000     0.0251    99.2300     0.6044    89.2000    15.3743      0.2980
 131     0.1000     0.0263    99.1160     0.5962    88.9000    15.3162      0.2962
 132     0.1000     0.0264    99.1520     0.5310    89.6000    15.4663      0.2944
 133     0.1000     0.0259    99.1140     0.5296    89.8300    15.2808      0.2927
 134     0.1000     0.0240    99.2500     0.5507    89.5500    15.3610      0.2909
 135     0.1000     0.0210    99.3620     0.5382    89.5400    15.3502      0.2891
 136     0.1000     0.0234    99.2120     0.6149    88.9100    15.3185      0.2874
 137     0.1000     0.0240    99.2220     0.5482    89.3600    15.3226      0.2858
 138     0.1000     0.0210    99.3220     0.5834    89.1300    15.3319      0.2841
 139     0.1000     0.0257    99.1760     0.5603    89.6000    15.3824      0.2824
 140     0.1000     0.0210    99.3500     0.5649    89.8500    15.3820      0.2808
 141     0.1000     0.0235    99.2760     0.5614    89.4300    15.2911      0.2791
 142     0.1000     0.0233    99.2700     0.5586    89.9100    15.3456      0.2775
 143     0.1000     0.0217    99.3320     0.6055    89.2500    15.3062      0.2759
 144     0.1000     0.0216    99.3100     0.5769    89.6100    15.3607      0.2743
 145     0.1000     0.0194    99.3820     0.5717    89.6000    15.3335      0.2727
 146     0.1000     0.0226    99.3220     0.5991    88.3700    15.3022      0.2711
 147     0.1000     0.0226    99.2700     0.5569    89.8300    15.3390      0.2696
 148     0.1000     0.0246    99.2160     0.5258    89.8100    15.3454      0.2680
 149     0.1000     0.0214    99.2900     0.5996    89.0300    15.2433      0.2666
 150     0.1000     0.0224    99.2820     0.5758    89.4700    15.2625      0.2650
 151     0.1000     0.0202    99.3620     0.5716    89.6900    15.3251      0.2635
 152     0.1000     0.0192    99.3760     0.6023    89.1700    15.4557      0.2620
 153     0.1000     0.0209    99.3260     0.5951    89.4100    15.3740      0.2606
 154     0.1000     0.0191    99.3840     0.5576    89.5100    15.4031      0.2591
 155     0.1000     0.0204    99.3700     0.5606    89.6600    15.4722      0.2577
 156     0.1000     0.0191    99.3920     0.5627    89.5100    15.3392      0.2562
 157     0.1000     0.0216    99.3700     0.5781    89.3200    15.2534      0.2548
 158     0.1000     0.0164    99.4580     0.5910    89.4700    15.3337      0.2534
 159     0.1000     0.0204    99.3580     0.5600    89.7300    15.3115      0.2521
 160     0.1000     0.0197    99.3480     0.5817    89.6900    15.2495      0.2506
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 161     0.1000     0.0183    99.4180     0.5988    89.1800    15.2541      0.2493
 162     0.1000     0.0205    99.3340     0.5245    89.9300    15.3739      0.2479
 163     0.1000     0.0195    99.4160     0.6474    88.1200    15.3455      0.2466
 164     0.1000     0.0202    99.3720     0.5572    89.4300    15.3248      0.2452
 165     0.1000     0.0176    99.4580     0.5727    89.9600    15.3253      0.2439
 166     0.1000     0.0182    99.3860     0.5724    89.9400    15.2867      0.2426
 167     0.1000     0.0189    99.4120     0.5631    89.8300    15.3483      0.2413
 168     0.1000     0.0182    99.4360     0.5610    89.8200    15.3321      0.2400
 169     0.1000     0.0178    99.4240     0.5798    89.6600    15.2362      0.2388
 170     0.1000     0.0197    99.3920     0.5380    89.8100    15.2574      0.2375
 171     0.1000     0.0181    99.4280     0.5642    89.8400    15.2508      0.2363
 172     0.1000     0.0177    99.4580     0.5848    89.7900    15.2574      0.2350
 173     0.1000     0.0163    99.4920     0.5750    89.5800    15.2805      0.2338
 174     0.1000     0.0173    99.4600     0.6106    88.8300    15.3610      0.2326
 175     0.1000     0.0188    99.4060     0.5503    89.8400    15.3789      0.2313
 176     0.1000     0.0169    99.4500     0.5623    89.3000    15.3581      0.2301
 177     0.1000     0.0191    99.3900     0.5604    89.7900    15.2521      0.2290
 178     0.1000     0.0135    99.5420     0.6123    89.5300    15.3163      0.2278
 179     0.1000     0.0186    99.4540     0.7739    87.9200    15.3437      0.2266
 180     0.1000     0.0178    99.4200     0.5590    89.7000    15.2643      0.2255
 181     0.1000     0.0149    99.5240     0.6084    89.2500    15.2840      0.2244
 182     0.1000     0.0180    99.4440     0.5552    89.8700    15.3484      0.2232
 183     0.1000     0.0158    99.5040     0.5436    89.9900    15.1602      0.2220
 184     0.1000     0.0166    99.4840     0.5548    89.7600    15.3503      0.2209
 185     0.1000     0.0145    99.5500     0.5831    89.5200    15.2278      0.2198
 186     0.1000     0.0165    99.4820     0.5630    89.9000    15.3152      0.2187
 187     0.1000     0.0151    99.5740     0.5819    89.2700    15.3596      0.2176
 188     0.1000     0.0145    99.5500     0.5684    89.7100    15.2793      0.2166
 189     0.1000     0.0157    99.4780     0.6406    88.9800    15.3759      0.2155
 190     0.1000     0.0151    99.5360     0.5706    89.6500    15.1368      0.2145
 191     0.1000     0.0155    99.5080     0.6000    89.6200    15.3530      0.2134
 192     0.1000     0.0191    99.4180     0.5255    90.0900    15.3270      0.2124
 193     0.1000     0.0158    99.5160     0.5500    89.9200    15.3057      0.2113
 194     0.1000     0.0139    99.5320     0.6251    89.2300    15.2566      0.2103
 195     0.1000     0.0154    99.5260     0.5538    90.3100    15.3649      0.2093
 196     0.1000     0.0140    99.5560     0.6014    89.2400    15.3907      0.2083
 197     0.1000     0.0154    99.5000     0.6017    89.4500    15.3301      0.2073
 198     0.1000     0.0148    99.5580     0.6044    89.3700    15.2912      0.2063
 199     0.1000     0.0116    99.6180     0.5889    90.1600    15.3080      0.2053
 200     0.1000     0.0163    99.5140     0.5895    89.4900    15.2636      0.2043
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 201     0.1000     0.0148    99.5440     0.6058    89.6600    15.2219      0.2034
 202     0.1000     0.0155    99.4940     0.5779    89.8400    15.4323      0.2024
 203     0.1000     0.0131    99.5940     0.6465    89.3700    15.3595      0.2015
 204     0.1000     0.0168    99.4840     0.5616    89.8500    15.2563      0.2005
 205     0.1000     0.0165    99.4780     0.5867    89.5300    15.2245      0.1996
 206     0.1000     0.0163    99.4820     0.5904    89.9600    15.2921      0.1987
 207     0.1000     0.0120    99.6420     0.5922    89.7200    15.3947      0.1978
 208     0.1000     0.0135    99.6000     0.6491    89.2800    15.1526      0.1969
 209     0.1000     0.0105    99.6740     0.5900    90.1200    15.3099      0.1959
 210     0.1000     0.0126    99.6180     0.6332    89.8200    15.2494      0.1951
 211     0.1000     0.0167    99.4980     0.5734    89.9200    15.2932      0.1942
 212     0.1000     0.0136    99.5860     0.5621    89.8400    15.2545      0.1933
 213     0.1000     0.0136    99.5500     0.5647    89.6000    15.2726      0.1924
 214     0.1000     0.0164    99.4780     0.5501    89.9900    15.3459      0.1916
 215     0.1000     0.0134    99.5780     0.5860    89.8100    15.2559      0.1907
 216     0.1000     0.0129    99.5480     0.6648    88.4900    15.2707      0.1899
 217     0.1000     0.0177    99.4320     0.6262    88.8600    15.3371      0.1890
 218     0.1000     0.0152    99.5260     0.5942    89.3200    15.2544      0.1882
 219     0.1000     0.0145    99.5700     0.5541    90.1100    15.3390      0.1874
 220     0.1000     0.0119    99.6400     0.5824    89.7100    15.3294      0.1865
 221     0.1000     0.0154    99.5400     0.5649    89.6600    15.2419      0.1857
 222     0.1000     0.0142    99.5640     0.6251    89.5800    15.4242      0.1849
 223     0.1000     0.0120    99.6400     0.5673    90.0000    15.2998      0.1841
 224     0.1000     0.0098    99.6900     0.6147    89.8000    15.5230      0.1833
 225     0.1000     0.0138    99.5780     0.5719    90.3200    15.3421      0.1825
 226     0.1000     0.0114    99.6680     0.5862    89.7900    15.2748      0.1817
 227     0.1000     0.0107    99.6800     0.6231    89.5800    15.3768      0.1809
 228     0.1000     0.0134    99.5960     0.5960    89.9900    15.3386      0.1801
 229     0.1000     0.0119    99.6440     0.6289    89.6400    15.2272      0.1793
 230     0.1000     0.0160    99.5320     0.6273    89.4400    15.3751      0.1785
 231     0.1000     0.0109    99.6740     0.5870    90.1700    15.2875      0.1777
 232     0.1000     0.0088    99.7420     0.6189    90.0800    15.3337      0.1770
 233     0.1000     0.0123    99.6560     0.5745    90.2400    15.3234      0.1762
 234     0.1000     0.0103    99.6700     0.5931    89.5800    15.3674      0.1754
 235     0.1000     0.0133    99.5820     0.6048    89.8000    15.2464      0.1747
 236     0.1000     0.0114    99.6520     0.5935    90.2000    15.2760      0.1740
 237     0.1000     0.0116    99.6480     0.5820    89.7700    15.3829      0.1732
 238     0.1000     0.0112    99.6520     0.5672    90.0800    15.3975      0.1725
 239     0.1000     0.0135    99.5700     0.6046    89.5600    15.3456      0.1718
 240     0.1000     0.0122    99.6340     0.5999    89.9800    15.3528      0.1711
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 241     0.1000     0.0133    99.5860     0.6039    89.6800    15.3257      0.1703
 242     0.1000     0.0088    99.7400     0.5998    89.8200    15.2346      0.1697
 243     0.1000     0.0092    99.7060     0.7030    88.9800    15.4580      0.1689
 244     0.1000     0.0106    99.6980     0.6410    89.5400    15.3492      0.1682
 245     0.1000     0.0145    99.5580     0.6119    89.8100    15.3137      0.1676
 246     0.1000     0.0140    99.5780     0.5690    90.1400    15.3599      0.1669
 247     0.1000     0.0128    99.6280     0.5894    90.0500    15.3484      0.1662
 248     0.1000     0.0131    99.5760     0.5955    90.0400    15.2901      0.1656
 249     0.1000     0.0112    99.6620     0.6137    89.8200    15.3429      0.1649
 250     0.1000     0.0110    99.6540     0.6078    89.6900    15.3217      0.1642
 251     0.1000     0.0123    99.6560     0.5934    89.5600    15.3119      0.1636
 252     0.1000     0.0106    99.6720     0.6076    89.7200    15.3730      0.1629
 253     0.1000     0.0114    99.6280     0.6051    90.0400    15.3210      0.1623
 254     0.1000     0.0100    99.6780     0.6365    89.6500    15.3686      0.1617
 255     0.1000     0.0143    99.5740     0.5986    89.6700    15.3362      0.1611
 256     0.1000     0.0135    99.6160     0.5684    90.0300    15.3410      0.1604
 257     0.1000     0.0100    99.6780     0.5824    90.4600    15.2923      0.1598
 258     0.1000     0.0091    99.7200     0.6619    88.7000    15.2406      0.1592
 259     0.1000     0.0136    99.5540     0.5773    90.0300    15.3659      0.1586
 260     0.1000     0.0100    99.6620     0.6189    89.7100    15.2718      0.1579
 261     0.1000     0.0096    99.6980     0.5885    90.0600    15.3884      0.1574
 262     0.1000     0.0119    99.6500     0.5942    90.2000    15.2498      0.1567
 263     0.1000     0.0141    99.5320     0.6821    89.0000    15.3268      0.1562
 264     0.1000     0.0112    99.6720     0.5966    89.6700    15.3681      0.1556
 265     0.1000     0.0079    99.7500     0.6760    89.3300    15.3307      0.1550
 266     0.1000     0.0116    99.6420     0.6377    89.0600    15.4229      0.1544
 267     0.1000     0.0113    99.6740     0.5830    89.7800    15.3090      0.1538
 268     0.1000     0.0101    99.6640     0.6414    89.2000    15.3332      0.1532
 269     0.1000     0.0118    99.6280     0.6232    89.7100    15.2538      0.1527
 270     0.1000     0.0091    99.7240     0.6034    90.2100    15.3113      0.1521
 271     0.1000     0.0103    99.7060     0.6445    89.6600    15.3621      0.1515
 272     0.1000     0.0100    99.7100     0.5826    90.1000    15.3758      0.1510
 273     0.1000     0.0098    99.7100     0.6117    89.6800    15.3498      0.1504
 274     0.1000     0.0113    99.6600     0.5750    90.1800    15.2193      0.1499
 275     0.1000     0.0096    99.7140     0.5965    90.1800    15.2935      0.1493
 276     0.1000     0.0095    99.7060     0.6080    89.9500    15.3103      0.1488
 277     0.1000     0.0112    99.6760     0.5935    89.8600    15.3552      0.1482
 278     0.1000     0.0143    99.5900     0.5774    89.9900    15.3274      0.1477
 279     0.1000     0.0080    99.7300     0.5883    90.1300    15.2988      0.1472
 280     0.1000     0.0083    99.7600     0.7098    88.7900    15.3113      0.1467
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
 281     0.1000     0.0102    99.6860     0.6449    89.1100    15.3127      0.1461
 282     0.1000     0.0111    99.6200     0.6069    89.8300    15.3738      0.1456
 283     0.1000     0.0096    99.7140     0.6102    89.9600    15.2805      0.1451
 284     0.1000     0.0081    99.7580     0.6150    90.0700    15.4116      0.1445
 285     0.1000     0.0081    99.7280     0.6252    89.8300    15.2716      0.1441
 286     0.1000     0.0101    99.6820     0.6015    89.7900    15.2185      0.1435
 287     0.1000     0.0115    99.6520     0.5961    90.0000    15.2817      0.1430
 288     0.1000     0.0101    99.7180     0.5785    90.2600    15.2822      0.1425
 289     0.1000     0.0092    99.7140     0.5985    89.8000    15.3244      0.1420
 290     0.1000     0.0111    99.6520     0.5767    89.9900    15.3459      0.1415
 291     0.1000     0.0116    99.6420     0.6084    89.7600    15.2458      0.1411
 292     0.1000     0.0095    99.6960     0.6130    89.7700    15.3074      0.1406
 293     0.1000     0.0098    99.7040     0.6031    89.8100    15.3412      0.1401
 294     0.1000     0.0110    99.6400     0.6373    89.1100    15.2710      0.1397
 295     0.1000     0.0095    99.6840     0.5917    89.8900    15.2705      0.1392
 296     0.1000     0.0094    99.7100     0.6052    90.2000    15.2873      0.1388
 297     0.1000     0.0098    99.6860     0.5990    90.1700    15.3315      0.1383
 298     0.1000     0.0114    99.6540     0.5963    90.0800    15.4571      0.1378
 299     0.1000     0.0086    99.7140     0.6531    89.3000    15.2555      0.1374
 300     0.1000     0.0109    99.6360     0.6028    90.3500    15.2092      0.1370
 301     0.0996     0.0110    99.6780     0.6230    89.6400    15.2286      0.1365
 302     0.0992     0.0088    99.7500     0.6196    90.2300    15.3061      0.1361
 303     0.0988     0.0084    99.7580     0.6132    89.7200    15.4818      0.1356
 304     0.0983     0.0112    99.6780     0.6023    89.6300    15.3783      0.1351
 305     0.0979     0.0071    99.7760     0.6494    89.5000    15.2804      0.1347
 306     0.0975     0.0086    99.7500     0.5964    90.0500    15.3860      0.1343
 307     0.0971     0.0081    99.7300     0.6549    89.4600    15.3453      0.1338
 308     0.0967     0.0092    99.7020     0.6089    89.6200    15.3746      0.1334
 309     0.0963     0.0109    99.6540     0.6344    89.6600    15.2413      0.1330
 310     0.0959     0.0100    99.7060     0.6311    89.5800    15.2919      0.1326
 311     0.0955     0.0091    99.6840     0.5976    89.8900    15.3302      0.1322
 312     0.0950     0.0081    99.7340     0.6136    90.1700    15.4213      0.1318
 313     0.0946     0.0079    99.7500     0.6026    90.2800    15.2961      0.1314
 314     0.0942     0.0070    99.7620     0.7182    89.5500    15.2498      0.1310
 315     0.0938     0.0089    99.7500     0.6657    89.4300    15.4096      0.1306
 316     0.0934     0.0097    99.6900     0.6533    89.6800    15.3373      0.1303
 317     0.0930     0.0096    99.6880     0.6143    89.8900    15.3990      0.1299
 318     0.0926     0.0097    99.6900     0.5952    90.1300    15.3873      0.1295
 319     0.0922     0.0065    99.7860     0.6398    90.0100    15.3443      0.1291
 320     0.0917     0.0094    99.6880     0.6367    89.8800    15.3768      0.1287
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time    sparsity
----  ---------  ---------  ---------  ---------  ---------  ---------  ----------
