Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0032    99.9320     1.5355    75.2800   143.8932
  86     0.1000     0.0032    99.9300     1.5532    75.4600   143.8716
  87     0.1000     0.0031    99.9200     1.5694    75.0600   143.8556
  88     0.1000     0.0034    99.9280     1.5334    75.5700   143.8820
  89     0.1000     0.0022    99.9500     1.5326    75.7100   143.8913
  90     0.1000     0.0020    99.9600     1.5012    75.6800   143.8492
  91     0.1000     0.0018    99.9600     1.5300    75.6600   143.8780
  92     0.1000     0.0024    99.9440     1.5237    75.6900   143.8697
  93     0.1000     0.0022    99.9480     1.5614    75.3700   143.8799
  94     0.1000     0.0021    99.9700     1.5456    75.8100   143.8540
  95     0.1000     0.0022    99.9460     1.5198    75.2400   143.8811
  96     0.1000     0.0017    99.9580     1.5084    75.8600   143.8137
  97     0.1000     0.0014    99.9700     1.5147    76.0300   143.8790
  98     0.1000     0.0012    99.9700     1.5244    75.7800   143.8594
  99     0.1000     0.0011    99.9720     1.5002    76.0000   143.8393
 100     0.1000     0.0012    99.9700     1.5174    76.1400   143.8510
 101     0.0988     0.0014    99.9740     1.5252    75.8900   143.8700
 102     0.0975     0.0012    99.9660     1.5093    76.1500   143.8690
 103     0.0963     0.0010    99.9700     1.5137    76.0900   143.8451
 104     0.0950     0.0012    99.9660     1.5306    75.9300   143.8541
 105     0.0938     0.0011    99.9640     1.5006    76.1500   143.8223
 106     0.0926     0.0009    99.9720     1.5246    76.2600   143.8824
 107     0.0913     0.0009    99.9660     1.5155    76.3900   143.8863
 108     0.0901     0.0010    99.9700     1.5193    76.3100   143.8852
 109     0.0889     0.0009    99.9760     1.5122    76.2900   143.8519
 110     0.0876     0.0008    99.9680     1.4952    76.5000   143.9013
 111     0.0864     0.0008    99.9720     1.5046    76.4300   143.9097
 112     0.0852     0.0007    99.9800     1.5221    76.3900   143.8787
 113     0.0839     0.0007    99.9740     1.5085    76.2900   143.9030
 114     0.0827     0.0007    99.9760     1.5168    76.3200   143.8643
 115     0.0814     0.0007    99.9700     1.5098    76.4500   143.8462
 116     0.0802     0.0007    99.9740     1.4991    76.4100   143.8540
 117     0.0790     0.0007    99.9740     1.5069    76.4800   143.8996
 118     0.0777     0.0007    99.9740     1.5080    76.2000   143.8939
 119     0.0765     0.0007    99.9680     1.5033    76.2800   143.8778
 120     0.0753     0.0007    99.9760     1.5166    76.1200   143.8660
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0007    99.9780     1.5001    76.2700   143.8470
 122     0.0728     0.0006    99.9760     1.5021    76.4100   143.8554
 123     0.0715     0.0007    99.9700     1.5034    76.3100   143.8692
 124     0.0703     0.0007    99.9780     1.5154    76.3800   143.8457
 125     0.0691     0.0005    99.9820     1.5123    76.4300   143.8816
 126     0.0678     0.0006    99.9800     1.5132    76.4700   143.9223
 127     0.0666     0.0006    99.9760     1.5066    76.3900   143.8809
 128     0.0654     0.0006    99.9840     1.5080    76.5000   143.8857
 129     0.0641     0.0006    99.9780     1.4976    76.5200   143.8606
 130     0.0629     0.0006    99.9720     1.5028    76.5400   143.8302
 131     0.0616     0.0006    99.9760     1.4989    76.5500   143.8242
 132     0.0604     0.0005    99.9800     1.5184    76.2600   143.8175
 133     0.0592     0.0005    99.9780     1.5011    76.5900   143.9077
 134     0.0579     0.0005    99.9760     1.5217    76.5800   143.8337
 135     0.0567     0.0005    99.9760     1.5089    76.6500   143.9125
 136     0.0554     0.0006    99.9780     1.5136    76.3600   143.8466
 137     0.0542     0.0006    99.9780     1.5075    76.5100   143.8214
 138     0.0530     0.0005    99.9800     1.5097    76.5000   143.8926
 139     0.0517     0.0005    99.9860     1.5103    76.4900   143.8262
 140     0.0505     0.0005    99.9800     1.4994    76.6700   143.8782
 141     0.0493     0.0005    99.9760     1.5194    76.4700   143.9196
 142     0.0480     0.0005    99.9820     1.5171    76.3800   143.8591
 143     0.0468     0.0005    99.9680     1.5121    76.4400   143.9211
 144     0.0456     0.0005    99.9820     1.5083    76.4200   143.8467
 145     0.0443     0.0005    99.9780     1.5180    76.3500   143.8625
 146     0.0431     0.0005    99.9800     1.5076    76.3900   143.8438
 147     0.0418     0.0005    99.9780     1.5294    76.5100   143.8733
 148     0.0406     0.0005    99.9740     1.5094    76.3700   143.8307
 149     0.0394     0.0005    99.9700     1.5252    76.4100   143.9161
 150     0.0381     0.0005    99.9740     1.5183    76.4700   143.8907
 151     0.0369     0.0005    99.9840     1.5109    76.4800   143.9066
 152     0.0357     0.0005    99.9800     1.5090    76.3900   143.9522
 153     0.0344     0.0005    99.9780     1.5218    76.2500   143.9387
 154     0.0332     0.0005    99.9780     1.5204    76.4600   143.8813
 155     0.0319     0.0005    99.9800     1.4959    76.4600   143.9290
 156     0.0307     0.0004    99.9760     1.5126    76.5200   143.8852
 157     0.0295     0.0005    99.9740     1.5106    76.5500   143.8802
 158     0.0282     0.0005    99.9740     1.5140    76.3600   143.8439
 159     0.0270     0.0005    99.9800     1.5088    76.6000   143.9082
 160     0.0257     0.0004    99.9840     1.5198    76.4700   143.8685
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0005    99.9820     1.5087    76.5400   143.8411
 162     0.0233     0.0004    99.9800     1.5054    76.7400   143.8496
 163     0.0220     0.0005    99.9740     1.5059    76.4900   143.8721
 164     0.0208     0.0005    99.9740     1.5172    76.3300   143.8668
 165     0.0196     0.0005    99.9760     1.5031    76.4600   143.8100
 166     0.0183     0.0004    99.9800     1.5055    76.3500   143.8681
 167     0.0171     0.0005    99.9780     1.5070    76.3400   143.8695
 168     0.0159     0.0005    99.9800     1.4955    76.4600   143.8776
 169     0.0146     0.0005    99.9800     1.4910    76.4400   143.9001
 170     0.0134     0.0005    99.9820     1.5078    76.5400   143.8959
 171     0.0121     0.0004    99.9820     1.5217    76.5400   143.8304
 172     0.0109     0.0005    99.9760     1.5138    76.3200   143.8309
 173     0.0097     0.0004    99.9860     1.5112    76.4500   143.8397
 174     0.0084     0.0004    99.9780     1.5047    76.4900   143.8540
 175     0.0072     0.0004    99.9800     1.5148    76.4100   143.8466
 176     0.0060     0.0004    99.9760     1.5097    76.6300   143.9618
 177     0.0047     0.0004    99.9840     1.5069    76.4000   143.8699
 178     0.0035     0.0004    99.9880     1.5014    76.4600   143.8751
 179     0.0022     0.0004    99.9860     1.5003    76.4400   143.9136
 180     0.0010     0.0005    99.9740     1.5105    76.6300   143.8797
 181     0.0010     0.0005    99.9800     1.5032    76.4500   143.8660
 182     0.0010     0.0004    99.9860     1.5100    76.5100   143.8070
 183     0.0010     0.0004    99.9840     1.4955    76.6500   143.8591
 184     0.0010     0.0005    99.9780     1.4903    76.6100   143.8809
 185     0.0010     0.0004    99.9840     1.5150    76.5300   143.9534
 186     0.0010     0.0004    99.9760     1.5038    76.3400   143.9151
 187     0.0010     0.0004    99.9840     1.5029    76.4200   143.8834
 188     0.0010     0.0004    99.9820     1.5045    76.4000   143.8678
 189     0.0010     0.0005    99.9780     1.5098    76.5400   143.8517
 190     0.0010     0.0005    99.9780     1.4967    76.4900   143.8761
 191     0.0010     0.0004    99.9840     1.5181    76.2900   143.8663
 192     0.0010     0.0005    99.9760     1.4955    76.4100   143.8598
 193     0.0010     0.0004    99.9820     1.5210    76.3900   143.9470
 194     0.0010     0.0004    99.9760     1.4999    76.5000   143.8561
 195     0.0010     0.0004    99.9880     1.5045    76.5200   143.8479
 196     0.0010     0.0004    99.9880     1.5091    76.6700   143.8530
 197     0.0010     0.0004    99.9780     1.5140    76.5700   143.8537
 198     0.0010     0.0004    99.9780     1.5128    76.4200   143.8878
 199     0.0010     0.0005    99.9780     1.5109    76.3600   143.8404
 200     0.0010     0.0004    99.9740     1.5077    76.4900   143.8652
