./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-2.pt	13.608604 12.620447 10.887398 10.194969 9.929003 9.130652 8.88711 8.595924 8.551239 8.023465	0.00019710834021680057 0.0026303911581635475 0.004267606884241104 287.0359191894531 12418.423828125 11040.6728515625 0.0003432475496083498 0.007798027712851763 0.011413383297622204 287.0359191894531 12418.423828125 11040.6728515625 0.0006525847711600363 0.015166309662163258 0.02211088314652443 287.0359191894531 12418.423828125 11040.6728515625 0.0019444023491814733 0.0007180035463534296 0.0002992815861944109 287.0359191894531 12418.423828125 11040.6728515625 4.782311293638486e-07 0.001797363511286676 0.001739208004437387 287.0359191894531 12418.423828125 11040.6728515625 4.416380647853657e-07 0.00042216546717099845 0.0003953000996261835 287.0359191894531 12418.423828125 11040.6728515625 9.493745164945722e-05 0.0009288896690122783 0.001617751782760024 287.0359191894531 12418.423828125 11040.6728515625 5.115426756674424e-05 0.0013515404425561428 0.0008768184343352914 287.0359191894531 12418.423828125 11040.6728515625 0.00011602204176597297 0.0009695226908661425 0.0017563197761774063 287.0359191894531 12418.423828125 11040.6728515625 3.0206261726561934e-05 0.0006895349361002445 0.0010083847446367145 287.0359191894531 12418.423828125 11040.6728515625
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-4.pt	13.591429 12.266664 9.879156 8.787508 8.383708 8.119841 7.803811 7.4099445 7.253429 7.0087547	0.0011701908661052585 0.0012757445219904184 0.004889595787972212 550.3995971679688 12485.3125 10674.96875 0.005040806718170643 0.00018604191427584738 0.007163656409829855 550.3995971679688 12485.3125 10674.96875 0.0003053346590604633 0.002312052994966507 0.004297800827771425 550.3995971679688 12485.3125 10674.96875 0.00024855061201378703 0.0009311058092862368 0.00021751821623183787 550.3995971679688 12485.3125 10674.96875 0.0003002541488967836 0.0003789344918914139 0.001353807165287435 550.3995971679688 12485.3125 10674.96875 0.00035747935180552304 5.3442545322468504e-05 0.00013448479876387864 550.3995971679688 12485.3125 10674.96875 6.600296910619363e-05 5.199571751290932e-05 0.00023516420333180577 550.3995971679688 12485.3125 10674.96875 0.0005398797220550478 0.00018578313756734133 9.225703979609534e-05 550.3995971679688 12485.3125 10674.96875 8.716187585378066e-05 0.0003854466776829213 0.00010602346446830779 550.3995971679688 12485.3125 10674.96875 0.0006223915261216462 0.00025311042554676533 0.0016693116631358862 550.3995971679688 12485.3125 10674.96875
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-6.pt	8.922232 8.163339 6.8526196 6.2243786 6.0104423 5.945086 5.6070137 5.429858 5.234135 5.113872	1.045099651264536e-08 0.008335322141647339 0.008316674269735813 789.3212890625 12546.8681640625 10451.21875 8.974826050689444e-05 0.0012993786949664354 0.00207211310043931 789.3212890625 12546.8681640625 10451.21875 0.0031597185879945755 0.0019599637016654015 0.010096795856952667 789.3212890625 12546.8681640625 10451.21875 0.0004818024463020265 0.0009096632711589336 6.741340621374547e-05 789.3212890625 12546.8681640625 10451.21875 0.0006577016320079565 6.730310997227207e-05 0.00030421774135902524 789.3212890625 12546.8681640625 10451.21875 0.00039033032953739166 5.500076076714322e-05 0.00015228985284920782 789.3212890625 12546.8681640625 10451.21875 1.799283199943602e-05 0.0010734305251389742 0.001369377481751144 789.3212890625 12546.8681640625 10451.21875 0.0003948899684473872 0.0006077547441236675 2.2856031137052923e-05 789.3212890625 12546.8681640625 10451.21875 3.7183595850365236e-05 5.2129147661617026e-05 1.2591719951160485e-06 789.3212890625 12546.8681640625 10451.21875 0.001817372627556324 0.001252733520232141 0.006087861023843288 789.3212890625 12546.8681640625 10451.21875
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-8.pt	7.570608 7.052498 6.0334935 5.764209 5.501888 5.33328 5.1499205 4.7342796 4.6456466 4.5113225	0.0013462633360177279 0.000268390285782516 0.0028168580029159784 1006.9832763671875 12604.935546875 10296.1376953125 2.299090010637883e-05 2.604001019790303e-05 9.796646918402985e-05 1006.9832763671875 12604.935546875 10296.1376953125 0.0003656285407487303 2.01214734261157e-05 0.0002142051816917956 1006.9832763671875 12604.935546875 10296.1376953125 0.0005217842408455908 0.000739578390493989 0.0025037822779268026 1006.9832763671875 12604.935546875 10296.1376953125 0.0015220402274280787 0.00029698549769818783 0.0004743702302221209 1006.9832763671875 12604.935546875 10296.1376953125 0.0002443038683850318 0.0005949080223217607 7.674715743632987e-05 1006.9832763671875 12604.935546875 10296.1376953125 1.5613837604178116e-05 0.001457808306440711 0.0017751629929989576 1006.9832763671875 12604.935546875 10296.1376953125 0.00010145214764634147 0.0005822459934279323 0.001169782830402255 1006.9832763671875 12604.935546875 10296.1376953125 0.00015457693370990455 7.655324588995427e-05 1.3568359463533852e-05 1006.9832763671875 12604.935546875 10296.1376953125 0.0011862030951306224 3.607713370001875e-05 0.0008085465524345636 1006.9832763671875 12604.935546875 10296.1376953125
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-10.pt	6.7783017 6.0664964 5.4848166 5.1823516 4.8301315 4.69181 4.644301 4.5271087 4.3475437 4.2861114	5.067856909590773e-05 0.0008091776981018484 0.0004548467986751348 1205.9915771484375 12661.1904296875 10183.43359375 0.0001761564053595066 0.00031659487285651267 0.0009650673600845039 1205.9915771484375 12661.1904296875 10183.43359375 0.002160334028303623 0.0016255886293947697 3.795476004597731e-05 1205.9915771484375 12661.1904296875 10183.43359375 4.086504486622289e-05 0.0005897286464460194 0.0009410702041350305 1205.9915771484375 12661.1904296875 10183.43359375 4.68630332761677e-06 0.0002220266469521448 0.0002912268100772053 1205.9915771484375 12661.1904296875 10183.43359375 0.0019707651808857918 0.00012605785741470754 0.0010999706573784351 1205.9915771484375 12661.1904296875 10183.43359375 0.00013809389201924205 0.0013646057341247797 0.0006344991270452738 1205.9915771484375 12661.1904296875 10183.43359375 6.980361649766564e-05 0.0012296636123210192 0.0018854247173294425 1205.9915771484375 12661.1904296875 10183.43359375 0.003782586893066764 0.0004915574681945145 0.007001309189945459 1205.9915771484375 12661.1904296875 10183.43359375 0.0005996013060212135 0.000258641317486763 7.063311204547063e-05 1205.9915771484375 12661.1904296875 10183.43359375
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-20.pt	6.668046 6.2911944 5.9445195 5.630654 5.158061 4.8239837 4.564339 4.44066 4.332424 4.2041736	0.002648690016940236 3.1294946438720217e-06 0.002469727536663413 1962.739013671875 12917.59765625 9913.763671875 0.00037655894993804395 6.644491077167913e-05 0.00012664851965382695 1962.739013671875 12917.59765625 9913.763671875 0.00048507560859434307 7.256947719724849e-05 0.0009328895248472691 1962.739013671875 12917.59765625 9913.763671875 4.813864507013932e-06 5.520385911950143e-06 2.0644793039537035e-05 1962.739013671875 12917.59765625 9913.763671875 0.0004004857619293034 0.0007279179408214986 0.002208251506090164 1962.739013671875 12917.59765625 9913.763671875 0.00014352948346640915 9.52660120674409e-05 4.927826012135483e-06 1962.739013671875 12917.59765625 9913.763671875 0.00020129061886109412 3.5210332498536445e-06 0.00025806218036450446 1962.739013671875 12917.59765625 9913.763671875 0.004176759626716375 1.9581666492740624e-05 0.003624360077083111 1962.739013671875 12917.59765625 9913.763671875 0.0013404597993940115 0.0034988122060894966 0.0005079759284853935 1962.739013671875 12917.59765625 9913.763671875 0.00044124346459284425 0.0003828271583188325 0.001646069809794426 1962.739013671875 12917.59765625 9913.763671875
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-30.pt	2.8566241 2.5791643 2.1281638 2.045135 2.0083995 1.873492 1.8262295 1.7656596 1.7024322 1.6561087	1.9053122741752304e-05 3.5001965443370864e-05 0.00010570421727607027 2427.75439453125 13117.31640625 9820.4375 0.0026654836256057024 0.001100644120015204 0.007191773969680071 2427.75439453125 13117.31640625 9820.4375 3.7107667594682425e-05 0.00027651345590129495 0.00011102894495707005 2427.75439453125 13117.31640625 9820.4375 6.489486281680001e-07 0.003365837037563324 0.003459957893937826 2427.75439453125 13117.31640625 9820.4375 6.188381667016074e-05 0.00020083347044419497 0.0004856813175138086 2427.75439453125 13117.31640625 9820.4375 0.0008726640953682363 0.0016175309428945184 0.0001140151871368289 2427.75439453125 13117.31640625 9820.4375 2.4332510292879306e-05 0.0005726637318730354 0.0003609075502026826 2427.75439453125 13117.31640625 9820.4375 0.0008766516693867743 0.0004502456577029079 0.0025834133848547935 2427.75439453125 13117.31640625 9820.4375 1.5774250641698018e-05 3.944108902942389e-05 0.00010510052379686385 2427.75439453125 13117.31640625 9820.4375 0.0001745608024066314 0.0001378470187773928 0.0006226507248356938 2427.75439453125 13117.31640625 9820.4375
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-40.pt	6.135876 4.510918 3.5729692 3.1840293 2.9377058 2.8629544 2.625151 2.408212 2.3794913 2.2915633	0.0035005926620215178 0.0011839696671813726 0.0006129031535238028 2725.8173828125 13257.822265625 9767.1533203125 0.0019496697932481766 0.0003967889060731977 0.0005873615154996514 2725.8173828125 13257.822265625 9767.1533203125 1.288098701479612e-05 0.0014742737403139472 0.0017627531196922064 2725.8173828125 13257.822265625 9767.1533203125 0.0010985047556459904 0.0005883308476768434 7.899784395704046e-05 2725.8173828125 13257.822265625 9767.1533203125 4.8197340220212936e-05 0.00011260030441917479 1.3461055459629279e-05 2725.8173828125 13257.822265625 9767.1533203125 4.3787855247501284e-05 8.827433339320123e-05 7.717589141975623e-06 2725.8173828125 13257.822265625 9767.1533203125 0.0015823738649487495 0.00022477320453617722 0.0029999217949807644 2725.8173828125 13257.822265625 9767.1533203125 2.0149209376540966e-05 0.0009807210881263018 0.0012820158153772354 2725.8173828125 13257.822265625 9767.1533203125 7.129114965209737e-05 0.001267381478101015 0.001939836423844099 2725.8173828125 13257.822265625 9767.1533203125 0.0005975397070869803 0.0007383045740425587 7.437645308527863e-06 2725.8173828125 13257.822265625 9767.1533203125
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-50.pt	2.897931 1.9539554 1.5474577 1.491479 1.4702212 1.4563771 1.3702514 1.3166 1.2890062 1.2739034	0.0038148085586726665 0.0002612456155475229 0.002079455181956291 2933.39306640625 13357.0283203125 9722.2666015625 0.0002581290318630636 0.00041727625648491085 0.001331788836978376 2933.39306640625 13357.0283203125 9722.2666015625 0.00044844139483757317 1.0785734048113227e-06 0.0004935067845508456 2933.39306640625 13357.0283203125 9722.2666015625 0.0015585310757160187 0.00023091428738553077 0.002989252796396613 2933.39306640625 13357.0283203125 9722.2666015625 0.00011960747360717505 5.134555249242112e-05 1.4219874174159486e-05 2933.39306640625 13357.0283203125 9722.2666015625 0.00047523999819532037 0.00016290575149469078 0.0011946316808462143 2933.39306640625 13357.0283203125 9722.2666015625 7.57297584641492e-06 0.00010956262121908367 0.00017474494234193116 2933.39306640625 13357.0283203125 9722.2666015625 0.003006985876709223 0.0007767974748276174 0.006840461865067482 2933.39306640625 13357.0283203125 9722.2666015625 0.00040041605825535953 6.4722999013611116e-06 0.0005087067256681621 2933.39306640625 13357.0283203125 9722.2666015625 3.5552557164919563e-06 4.731294757220894e-05 7.680731505388394e-05 2933.39306640625 13357.0283203125 9722.2666015625
./cifar100_save/endpoints/cifar10/WideResNet28x10_fixbatch/sgd/checkpoint-60.pt	2.4547744 2.2974238 2.1136956 1.7292796 1.6358943 1.6037816 1.5554407 1.4945545 1.4636632 1.4040706	1.0007571290771011e-05 0.00043014338007196784 0.0003089314850512892 3092.205810546875 13433.533203125 9680.365234375 0.00017506729636806995 7.251185888890177e-05 0.00047292199451476336 3092.205810546875 13433.533203125 9680.365234375 0.004365491680800915 1.7121778000728227e-05 0.004929405637085438 3092.205810546875 13433.533203125 9680.365234375 0.0025617792271077633 9.988824785978068e-06 0.0022518346086144447 3092.205810546875 13433.533203125 9680.365234375 0.0001499856007285416 0.0003245088446419686 3.326087608002126e-05 3092.205810546875 13433.533203125 9680.365234375 0.003863799851387739 6.757341179763898e-05 0.002909431466832757 3092.205810546875 13433.533203125 9680.365234375 0.00012449853238649666 0.00026770340627990663 2.7079086066805758e-05 3092.205810546875 13433.533203125 9680.365234375 0.0001053402156685479 0.0009867174085229635 0.00044726059422828257 3092.205810546875 13433.533203125 9680.365234375 0.002519526518881321 0.0025542324874550104 1.1864300120123517e-07 3092.205810546875 13433.533203125 9680.365234375 0.002142179524526 0.00023266681819222867 0.000962873687967658 3092.205810546875 13433.533203125 9680.365234375
