Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0027    99.9420     1.4951    75.3500   143.8744
  86     0.1000     0.0027    99.9460     1.5057    75.8400   143.8248
  87     0.1000     0.0020    99.9660     1.4869    76.2700   143.8902
  88     0.1000     0.0017    99.9680     1.4761    76.1700   143.9194
  89     0.1000     0.0014    99.9660     1.4719    76.2900   144.0012
  90     0.1000     0.0013    99.9640     1.4791    75.9800   143.9477
  91     0.1000     0.0013    99.9680     1.4998    76.2100   143.8577
  92     0.1000     0.0016    99.9620     1.5016    75.9200   143.8393
  93     0.1000     0.0015    99.9640     1.4859    76.1900   143.8669
  94     0.1000     0.0016    99.9620     1.5086    76.2700   143.8559
  95     0.1000     0.0013    99.9680     1.4870    76.1500   143.8174
  96     0.1000     0.0011    99.9740     1.5028    76.1800   143.8554
  97     0.1000     0.0013    99.9640     1.4785    76.2900   143.8687
  98     0.1000     0.0010    99.9680     1.4836    76.3200   143.8736
  99     0.1000     0.0010    99.9720     1.4777    76.4400   143.8483
 100     0.1000     0.0009    99.9680     1.4692    76.5500   143.8272
 101     0.0988     0.0012    99.9700     1.4762    76.4700   143.9138
 102     0.0975     0.0011    99.9640     1.4993    76.1700   143.8486
 103     0.0963     0.0009    99.9720     1.4770    76.4200   143.8322
 104     0.0950     0.0009    99.9720     1.4818    76.3500   143.9653
 105     0.0938     0.0009    99.9660     1.4693    76.3700   143.8324
 106     0.0926     0.0008    99.9760     1.4867    76.4600   143.8542
 107     0.0913     0.0008    99.9760     1.4845    76.4900   143.9185
 108     0.0901     0.0009    99.9760     1.4929    76.4100   143.9428
 109     0.0889     0.0009    99.9700     1.4933    76.3300   143.9741
 110     0.0876     0.0008    99.9700     1.4751    76.3100   143.8945
 111     0.0864     0.0008    99.9740     1.4897    76.4800   144.0381
 112     0.0852     0.0007    99.9760     1.5186    76.2700   144.0231
 113     0.0839     0.0007    99.9780     1.4966    76.3800   143.9317
 114     0.0827     0.0007    99.9780     1.4902    76.4500   143.8743
 115     0.0814     0.0007    99.9760     1.4988    76.2700   143.9486
 116     0.0802     0.0007    99.9740     1.4893    76.5100   143.9009
 117     0.0790     0.0007    99.9720     1.4961    76.4200   143.8560
 118     0.0777     0.0007    99.9720     1.5016    76.4400   143.8938
 119     0.0765     0.0007    99.9680     1.4816    76.4300   143.8817
 120     0.0753     0.0006    99.9740     1.4934    76.5300   144.0188
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0006    99.9800     1.4819    76.3800   143.9535
 122     0.0728     0.0006    99.9720     1.4794    76.5500   143.9160
 123     0.0715     0.0006    99.9800     1.4865    76.6000   144.0334
 124     0.0703     0.0006    99.9780     1.4922    76.3700   144.0142
 125     0.0691     0.0005    99.9800     1.4876    76.4800   143.9126
 126     0.0678     0.0006    99.9780     1.4955    76.5600   143.9243
 127     0.0666     0.0006    99.9760     1.4878    76.5100   143.9747
 128     0.0654     0.0006    99.9780     1.4819    76.5200   143.9445
 129     0.0641     0.0005    99.9780     1.4854    76.5600   143.8863
 130     0.0629     0.0006    99.9740     1.4917    76.4800   143.9123
 131     0.0616     0.0006    99.9780     1.4789    76.6000   143.8614
 132     0.0604     0.0006    99.9760     1.5031    76.3900   143.8940
 133     0.0592     0.0005    99.9760     1.4952    76.4400   143.8901
 134     0.0579     0.0006    99.9740     1.5124    76.4800   143.8913
 135     0.0567     0.0005    99.9780     1.4926    76.5000   143.8471
 136     0.0554     0.0006    99.9780     1.5002    76.5100   143.8265
 137     0.0542     0.0006    99.9780     1.4883    76.5600   143.8412
 138     0.0530     0.0005    99.9800     1.4885    76.4600   143.8387
 139     0.0517     0.0005    99.9880     1.4958    76.6300   144.0359
 140     0.0505     0.0005    99.9780     1.4869    76.5300   143.8767
 141     0.0493     0.0005    99.9780     1.4984    76.6500   143.9779
 142     0.0480     0.0005    99.9780     1.4946    76.4600   143.8475
 143     0.0468     0.0006    99.9680     1.4953    76.5600   143.9730
 144     0.0456     0.0005    99.9840     1.4883    76.3800   144.0504
 145     0.0443     0.0006    99.9760     1.4974    76.4000   143.9827
 146     0.0431     0.0005    99.9760     1.4929    76.5800   143.8804
 147     0.0418     0.0005    99.9840     1.5097    76.6600   143.9370
 148     0.0406     0.0005    99.9720     1.4981    76.6600   143.8981
 149     0.0394     0.0005    99.9700     1.5005    76.5300   143.9747
 150     0.0381     0.0005    99.9700     1.5020    76.7800   143.8618
 151     0.0369     0.0004    99.9820     1.4903    76.4900   143.9029
 152     0.0357     0.0005    99.9740     1.4940    76.5700   143.9494
 153     0.0344     0.0005    99.9760     1.4992    76.8000   143.8677
 154     0.0332     0.0005    99.9780     1.5066    76.6200   143.8726
 155     0.0319     0.0005    99.9780     1.4842    76.6800   143.9644
 156     0.0307     0.0004    99.9780     1.4909    76.4700   143.9570
 157     0.0295     0.0005    99.9820     1.4943    76.8800   143.8790
 158     0.0282     0.0005    99.9740     1.5020    76.6600   143.9064
 159     0.0270     0.0004    99.9820     1.4958    76.5500   144.0199
 160     0.0257     0.0004    99.9820     1.5009    76.6600   143.9206
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0004    99.9860     1.4925    76.5500   143.9509
 162     0.0233     0.0004    99.9820     1.4853    76.4700   143.9078
 163     0.0220     0.0005    99.9760     1.4894    76.7400   143.8645
 164     0.0208     0.0004    99.9740     1.4941    76.7200   143.9254
 165     0.0196     0.0005    99.9760     1.4907    76.7300   143.9008
 166     0.0183     0.0004    99.9820     1.4923    76.5100   143.9357
 167     0.0171     0.0005    99.9760     1.4947    76.5900   143.8839
 168     0.0159     0.0005    99.9800     1.4832    76.7100   143.8595
 169     0.0146     0.0005    99.9740     1.4791    76.6300   143.9821
 170     0.0134     0.0005    99.9820     1.4935    76.5500   143.8438
 171     0.0121     0.0004    99.9820     1.4948    76.6400   143.9323
 172     0.0109     0.0005    99.9740     1.5010    76.7100   143.8790
 173     0.0097     0.0004    99.9840     1.4951    76.6700   143.8882
 174     0.0084     0.0005    99.9740     1.4886    76.4900   143.8662
 175     0.0072     0.0005    99.9780     1.5005    76.7200   143.8558
 176     0.0060     0.0005    99.9760     1.4919    76.7200   143.9106
 177     0.0047     0.0004    99.9820     1.4949    76.7500   143.8883
 178     0.0035     0.0004    99.9900     1.4853    76.6700   143.9898
 179     0.0022     0.0004    99.9920     1.4882    76.6100   143.9301
 180     0.0010     0.0005    99.9720     1.4984    76.5900   143.9187
 181     0.0010     0.0005    99.9780     1.4921    76.5800   143.8749
 182     0.0010     0.0004    99.9840     1.4896    76.6600   144.0307
 183     0.0010     0.0004    99.9820     1.4739    76.6300   143.9382
 184     0.0010     0.0005    99.9760     1.4858    76.7000   144.0012
 185     0.0010     0.0004    99.9920     1.5059    76.7000   143.9568
 186     0.0010     0.0005    99.9740     1.4889    76.8200   144.0039
 187     0.0010     0.0004    99.9840     1.4867    76.5200   143.8604
 188     0.0010     0.0004    99.9840     1.4941    76.5600   144.0685
 189     0.0010     0.0005    99.9720     1.4938    76.5100   144.0644
 190     0.0010     0.0004    99.9800     1.4775    76.5900   143.9589
 191     0.0010     0.0004    99.9860     1.5020    76.8000   144.0996
 192     0.0010     0.0005    99.9820     1.4824    76.6300   143.8940
 193     0.0010     0.0004    99.9820     1.5038    76.6400   143.8722
 194     0.0010     0.0004    99.9860     1.4777    76.6600   144.0524
 195     0.0010     0.0004    99.9900     1.4924    76.7100   144.0117
 196     0.0010     0.0004    99.9880     1.4929    76.4800   143.9336
 197     0.0010     0.0004    99.9820     1.4987    76.6400   143.9045
 198     0.0010     0.0005    99.9780     1.4984    76.5800   143.9394
 199     0.0010     0.0005    99.9760     1.4975    76.4100   143.9353
 200     0.0010     0.0004    99.9800     1.4932    76.5900   143.8909
